class1,class2,count,permuted
Enhancer,Dixon_TAD,86659,yes
Enhancer,Intergenic,815441,yes
Genic,Genic,1411957,yes
Genic,Dixon_TAD,291769,yes
Genic,Intergenic,2811841,yes
Dixon_TAD,Dixon_TAD,15802,yes
Dixon_TAD,Intergenic,305818,yes
Intergenic,Intergenic,1457905,yes
Active,Active,378856,yes
Active,Inactive,308445,yes
Active,Enhancer,388222,yes
Active,Genic,1046554,yes
Active,Dixon_TAD,146043,yes
Active,Intergenic,1468200,yes
Inactive,Inactive,68742,yes
Inactive,Enhancer,169334,yes
Inactive,Genic,529760,yes
Inactive,Dixon_TAD,62718,yes
Inactive,Intergenic,628692,yes
Enhancer,Enhancer,110474,yes
Enhancer,Genic,731491,yes
Enhancer,Dixon_TAD,80351,yes
Enhancer,Intergenic,801754,yes
Genic,Genic,1355456,yes
Genic,Dixon_TAD,276830,yes
Genic,Intergenic,2804380,yes
Dixon_TAD,Dixon_TAD,14897,yes
Dixon_TAD,Intergenic,299541,yes
Intergenic,Intergenic,1529289,yes
Active,Active,370752,yes
Active,Inactive,301056,yes
Active,Enhancer,391977,yes
Active,Genic,1024248,yes
Active,Dixon_TAD,145306,yes
Active,Intergenic,1466186,yes
Inactive,Inactive,66055,yes
Inactive,Enhancer,170868,yes
Inactive,Genic,513354,yes
Inactive,Dixon_TAD,61145,yes
Inactive,Intergenic,612096,yes
Enhancer,Enhancer,116243,yes
Enhancer,Genic,739221,yes
Enhancer,Dixon_TAD,82452,yes
Enhancer,Intergenic,825023,yes
Genic,Genic,1323838,yes
Genic,Dixon_TAD,274228,yes
Genic,Intergenic,2786621,yes
Dixon_TAD,Dixon_TAD,14955,yes
Dixon_TAD,Intergenic,299699,yes
Intergenic,Intergenic,1539816,yes
Active,Active,403486,yes
Active,Inactive,313357,yes
Active,Enhancer,417005,yes
Active,Genic,1087892,yes
Active,Dixon_TAD,155365,yes
Active,Intergenic,1458647,yes
Inactive,Inactive,67536,yes
Inactive,Enhancer,175812,yes
Inactive,Genic,532012,yes
Inactive,Dixon_TAD,63972,yes
Inactive,Intergenic,606853,yes
Enhancer,Enhancer,120372,yes
Enhancer,Genic,776700,yes
Enhancer,Dixon_TAD,87132,yes
Enhancer,Intergenic,815802,yes
Genic,Genic,1396186,yes
Genic,Dixon_TAD,291340,yes
Genic,Intergenic,2780066,yes
Dixon_TAD,Dixon_TAD,15966,yes
Dixon_TAD,Intergenic,301723,yes
Intergenic,Intergenic,1484199,yes
Active,Active,392717,yes
Active,Inactive,316153,yes
Active,Enhancer,407533,yes
Active,Genic,1081186,yes
Active,Dixon_TAD,156148,yes
Active,Intergenic,1470304,yes
Inactive,Inactive,69252,yes
Inactive,Enhancer,175068,yes
Inactive,Genic,533717,yes
Inactive,Dixon_TAD,64803,yes
Inactive,Intergenic,613002,yes
Enhancer,Enhancer,117572,yes
Enhancer,Genic,765773,yes
Enhancer,Dixon_TAD,87256,yes
Enhancer,Intergenic,807314,yes
Genic,Genic,1388072,yes
Genic,Dixon_TAD,292800,yes
Genic,Intergenic,2780985,yes
Dixon_TAD,Dixon_TAD,16448,yes
Dixon_TAD,Intergenic,306264,yes
Intergenic,Intergenic,1489282,yes
Active,Active,422979,yes
Active,Inactive,325191,yes
Active,Enhancer,428934,yes
Active,Genic,1114178,yes
Active,Dixon_TAD,157644,yes
Active,Intergenic,1479651,yes
Inactive,Inactive,70835,yes
Inactive,Enhancer,178012,yes
Inactive,Genic,545434,yes
Inactive,Dixon_TAD,64438,yes
Inactive,Intergenic,613765,yes
Enhancer,Enhancer,124054,yes
Enhancer,Genic,787231,yes
Enhancer,Dixon_TAD,87650,yes
Enhancer,Intergenic,817373,yes
Genic,Genic,1419925,yes
Genic,Dixon_TAD,291382,yes
Genic,Intergenic,2775816,yes
Dixon_TAD,Dixon_TAD,15977,yes
Dixon_TAD,Intergenic,296107,yes
Intergenic,Intergenic,1474121,yes
Active,Active,408267,yes
Active,Inactive,311143,yes
Active,Enhancer,419242,yes
Active,Genic,1098986,yes
Active,Dixon_TAD,152765,yes
Active,Intergenic,1452864,yes
Inactive,Inactive,66387,yes
Inactive,Enhancer,173139,yes
Inactive,Genic,530243,yes
Inactive,Dixon_TAD,63297,yes
Inactive,Intergenic,610928,yes
Enhancer,Enhancer,122605,yes
Enhancer,Genic,780666,yes
Enhancer,Dixon_TAD,86718,yes
Enhancer,Intergenic,820121,yes
Genic,Genic,1409857,yes
Genic,Dixon_TAD,287811,yes
Genic,Intergenic,2774099,yes
Dixon_TAD,Dixon_TAD,15572,yes
Dixon_TAD,Intergenic,299671,yes
Intergenic,Intergenic,1504976,yes
Active,Active,399792,yes
Active,Inactive,307124,yes
Active,Enhancer,421452,yes
Active,Genic,1073897,yes
Active,Dixon_TAD,155839,yes
Active,Intergenic,1471303,yes
Inactive,Inactive,67960,yes
Inactive,Enhancer,171836,yes
Inactive,Genic,516570,yes
Inactive,Dixon_TAD,63057,yes
Inactive,Intergenic,600808,yes
Enhancer,Enhancer,124755,yes
Enhancer,Genic,778770,yes
Enhancer,Dixon_TAD,88822,yes
Enhancer,Intergenic,838071,yes
Genic,Genic,1370402,yes
Genic,Dixon_TAD,289737,yes
Genic,Intergenic,2763532,yes
Dixon_TAD,Dixon_TAD,16159,yes
Dixon_TAD,Intergenic,304760,yes
Intergenic,Intergenic,1501254,yes
Active,Active,426415,yes
Active,Inactive,314315,yes
Active,Enhancer,434344,yes
Active,Genic,1129525,yes
Active,Dixon_TAD,158407,yes
Active,Intergenic,1496703,yes
Inactive,Inactive,64233,yes
Inactive,Enhancer,172963,yes
Inactive,Genic,527224,yes
Inactive,Dixon_TAD,61992,yes
Inactive,Intergenic,589970,yes
Enhancer,Enhancer,123255,yes
Enhancer,Genic,796044,yes
Enhancer,Dixon_TAD,87884,yes
Enhancer,Intergenic,819175,yes
Genic,Genic,1433926,yes
Genic,Dixon_TAD,292463,yes
Genic,Intergenic,2788860,yes
Dixon_TAD,Dixon_TAD,15702,yes
Dixon_TAD,Intergenic,296007,yes
Intergenic,Intergenic,1446381,yes
Active,Active,417343,yes
Active,Inactive,332222,yes
Active,Enhancer,419041,yes
Active,Genic,1122675,yes
Active,Dixon_TAD,159587,yes
Active,Intergenic,1481405,yes
Inactive,Inactive,72176,yes
Inactive,Enhancer,180880,yes
Inactive,Genic,560004,yes
Inactive,Dixon_TAD,67327,yes
Inactive,Intergenic,627678,yes
Enhancer,Enhancer,120081,yes
Enhancer,Genic,782418,yes
Enhancer,Dixon_TAD,87962,yes
Enhancer,Intergenic,819740,yes
Genic,Genic,1438960,yes
Genic,Dixon_TAD,298583,yes
Genic,Intergenic,2807780,yes
Dixon_TAD,Dixon_TAD,16638,yes
Dixon_TAD,Intergenic,303576,yes
Intergenic,Intergenic,1439848,yes
Active,Active,442950,yes
Active,Inactive,325585,yes
Active,Enhancer,437572,yes
Active,Genic,1147850,yes
Active,Dixon_TAD,165264,yes
Active,Intergenic,1521338,yes
Inactive,Inactive,67155,yes
Inactive,Enhancer,173817,yes
Inactive,Genic,541441,yes
Inactive,Dixon_TAD,63463,yes
Inactive,Intergenic,600897,yes
Enhancer,Enhancer,122004,yes
Enhancer,Genic,793047,yes
Enhancer,Dixon_TAD,88451,yes
Enhancer,Intergenic,813068,yes
Genic,Genic,1448706,yes
Genic,Dixon_TAD,298913,yes
Genic,Intergenic,2809055,yes
Dixon_TAD,Dixon_TAD,16294,yes
Dixon_TAD,Intergenic,297987,yes
Intergenic,Intergenic,1432648,yes
Active,Active,395598,yes
Active,Inactive,307528,yes
Active,Enhancer,404993,yes
Active,Genic,1055065,yes
Active,Dixon_TAD,152167,yes
Active,Intergenic,1478424,yes
Inactive,Inactive,64530,yes
Inactive,Enhancer,168021,yes
Inactive,Genic,511297,yes
Inactive,Dixon_TAD,62098,yes
Inactive,Intergenic,622718,yes
Enhancer,Enhancer,116615,yes
Enhancer,Genic,746466,yes
Enhancer,Dixon_TAD,84769,yes
Enhancer,Intergenic,820725,yes
Genic,Genic,1340459,yes
Genic,Dixon_TAD,281872,yes
Genic,Intergenic,2778759,yes
Dixon_TAD,Dixon_TAD,15418,yes
Dixon_TAD,Intergenic,305594,yes
Intergenic,Intergenic,1547614,yes
Active,Active,398041,yes
Active,Inactive,333460,yes
Active,Enhancer,412231,yes
Active,Genic,1090310,yes
Active,Dixon_TAD,153221,yes
Active,Intergenic,1461620,yes
Inactive,Inactive,73548,yes
Inactive,Enhancer,187461,yes
Inactive,Genic,561430,yes
Inactive,Dixon_TAD,67325,yes
Inactive,Intergenic,638189,yes
Enhancer,Enhancer,119920,yes
Enhancer,Genic,776611,yes
Enhancer,Dixon_TAD,86191,yes
Enhancer,Intergenic,824759,yes
Genic,Genic,1402237,yes
Genic,Dixon_TAD,288680,yes
Genic,Intergenic,2786828,yes
Dixon_TAD,Dixon_TAD,15591,yes
Dixon_TAD,Intergenic,296307,yes
Intergenic,Intergenic,1485845,yes
Active,Active,400150,yes
Active,Inactive,322819,yes
Active,Enhancer,415994,yes
Active,Genic,1095960,yes
Active,Dixon_TAD,151600,yes
Active,Intergenic,1459164,yes
Inactive,Inactive,69393,yes
Inactive,Enhancer,180133,yes
Inactive,Genic,545605,yes
Inactive,Dixon_TAD,63967,yes
Inactive,Intergenic,617560,yes
Enhancer,Enhancer,121595,yes
Enhancer,Genic,783004,yes
Enhancer,Dixon_TAD,85175,yes
Enhancer,Intergenic,817604,yes
Genic,Genic,1410329,yes
Genic,Dixon_TAD,286068,yes
Genic,Intergenic,2777349,yes
Dixon_TAD,Dixon_TAD,15352,yes
Dixon_TAD,Intergenic,298243,yes
Intergenic,Intergenic,1466460,yes
Active,Active,906677,yes
Active,Inactive,387231,yes
Active,Enhancer,802385,yes
Active,Genic,1821399,yes
Active,Dixon_TAD,280650,yes
Active,Intergenic,1545245,yes
Inactive,Inactive,55884,yes
Inactive,Enhancer,192194,yes
Inactive,Genic,576946,yes
Inactive,Dixon_TAD,67279,yes
Inactive,Intergenic,426414,yes
Enhancer,Enhancer,205306,yes
Enhancer,Genic,1223132,yes
Enhancer,Dixon_TAD,138928,yes
Enhancer,Intergenic,785805,yes
Genic,Genic,2100424,yes
Genic,Dixon_TAD,431923,yes
Genic,Intergenic,2520289,yes
Dixon_TAD,Dixon_TAD,23426,yes
Dixon_TAD,Intergenic,274846,yes
Intergenic,Intergenic,942576,yes
Active,Active,405746,yes
Active,Inactive,316145,yes
Active,Enhancer,411562,yes
Active,Genic,1090682,yes
Active,Dixon_TAD,152815,yes
Active,Intergenic,1491537,yes
Inactive,Inactive,67810,yes
Inactive,Enhancer,172845,yes
Inactive,Genic,529953,yes
Inactive,Dixon_TAD,63130,yes
Inactive,Intergenic,605374,yes
Enhancer,Enhancer,116785,yes
Enhancer,Genic,763604,yes
Enhancer,Dixon_TAD,84759,yes
Enhancer,Intergenic,817329,yes
Genic,Genic,1390376,yes
Genic,Dixon_TAD,285001,yes
Genic,Intergenic,2787663,yes
Dixon_TAD,Dixon_TAD,15405,yes
Dixon_TAD,Intergenic,299326,yes
Intergenic,Intergenic,1486881,yes
Active,Active,404155,yes
Active,Inactive,324902,yes
Active,Enhancer,409669,yes
Active,Genic,1086624,yes
Active,Dixon_TAD,156228,yes
Active,Intergenic,1461889,yes
Inactive,Inactive,73672,yes
Inactive,Enhancer,179408,yes
Inactive,Genic,550752,yes
Inactive,Dixon_TAD,66540,yes
Inactive,Intergenic,637177,yes
Enhancer,Enhancer,117366,yes
Enhancer,Genic,766351,yes
Enhancer,Dixon_TAD,86937,yes
Enhancer,Intergenic,811516,yes
Genic,Genic,1395757,yes
Genic,Dixon_TAD,291688,yes
Genic,Intergenic,2773507,yes
Dixon_TAD,Dixon_TAD,16074,yes
Dixon_TAD,Intergenic,303243,yes
Intergenic,Intergenic,1494240,yes
