class1,class2,count,permuted
Active,Genic,1110108,yes
Active,Dixon_TAD,153263,yes
Active,Intergenic,1447205,yes
Inactive,Inactive,67042,yes
Inactive,Enhancer,178593,yes
Inactive,Genic,541647,yes
Inactive,Dixon_TAD,64117,yes
Inactive,Intergenic,615163,yes
Enhancer,Enhancer,124269,yes
Enhancer,Genic,793078,yes
Enhancer,Dixon_TAD,87760,yes
Enhancer,Intergenic,818872,yes
Genic,Genic,1426159,yes
Genic,Dixon_TAD,289830,yes
Genic,Intergenic,2765978,yes
Dixon_TAD,Dixon_TAD,15848,yes
Dixon_TAD,Intergenic,299568,yes
Intergenic,Intergenic,1469315,yes
Active,Active,437427,yes
Active,Inactive,340792,yes
Active,Enhancer,449144,yes
Active,Genic,1145769,yes
Active,Dixon_TAD,159672,yes
Active,Intergenic,1494731,yes
Inactive,Inactive,70835,yes
Inactive,Enhancer,185426,yes
Inactive,Genic,559904,yes
Inactive,Dixon_TAD,64798,yes
Inactive,Intergenic,613729,yes
Enhancer,Enhancer,129257,yes
Enhancer,Genic,813353,yes
Enhancer,Dixon_TAD,89308,yes
Enhancer,Intergenic,822562,yes
Genic,Genic,1445315,yes
Genic,Dixon_TAD,290702,yes
Genic,Intergenic,2763517,yes
Dixon_TAD,Dixon_TAD,15492,yes
Dixon_TAD,Intergenic,291628,yes
Intergenic,Intergenic,1450690,yes
Active,Active,413233,yes
Active,Inactive,328097,yes
Active,Enhancer,419610,yes
Active,Genic,1111251,yes
Active,Dixon_TAD,157458,yes
Active,Intergenic,1465621,yes
Inactive,Inactive,74417,yes
Inactive,Enhancer,179605,yes
Inactive,Genic,556117,yes
Inactive,Dixon_TAD,65569,yes
Inactive,Intergenic,614251,yes
Enhancer,Enhancer,119760,yes
Enhancer,Genic,780262,yes
Enhancer,Dixon_TAD,87460,yes
Enhancer,Intergenic,809543,yes
Genic,Genic,1425536,yes
Genic,Dixon_TAD,294161,yes
Genic,Intergenic,2770447,yes
Dixon_TAD,Dixon_TAD,16230,yes
Dixon_TAD,Intergenic,303495,yes
Intergenic,Intergenic,1477498,yes
Active,Active,385016,yes
Active,Inactive,329350,yes
Active,Enhancer,402308,yes
Active,Genic,1078662,yes
Active,Dixon_TAD,154365,yes
Active,Intergenic,1461143,yes
Inactive,Inactive,76884,yes
Inactive,Enhancer,180572,yes
Inactive,Genic,565192,yes
Inactive,Dixon_TAD,68936,yes
Inactive,Intergenic,649124,yes
Enhancer,Enhancer,116965,yes
Enhancer,Genic,766301,yes
Enhancer,Dixon_TAD,86561,yes
Enhancer,Intergenic,804138,yes
Genic,Genic,1405284,yes
Genic,Dixon_TAD,294592,yes
Genic,Intergenic,2809079,yes
Dixon_TAD,Dixon_TAD,16177,yes
Dixon_TAD,Intergenic,303854,yes
Intergenic,Intergenic,1449093,yes
Active,Active,412114,yes
Active,Inactive,321097,yes
Active,Enhancer,417817,yes
Active,Genic,1090243,yes
Active,Dixon_TAD,155317,yes
Active,Intergenic,1481814,yes
Inactive,Inactive,69346,yes
Inactive,Enhancer,175611,yes
Inactive,Genic,538440,yes
Inactive,Dixon_TAD,63370,yes
Inactive,Intergenic,612718,yes
Enhancer,Enhancer,119289,yes
Enhancer,Genic,768911,yes
Enhancer,Dixon_TAD,86849,yes
Enhancer,Intergenic,823928,yes
Genic,Genic,1390872,yes
Genic,Dixon_TAD,287632,yes
Genic,Intergenic,2788658,yes
Dixon_TAD,Dixon_TAD,16045,yes
Dixon_TAD,Intergenic,305285,yes
Intergenic,Intergenic,1494445,yes
Active,Active,412235,yes
Active,Inactive,345435,yes
Active,Enhancer,416222,yes
Active,Genic,1113712,yes
Active,Dixon_TAD,157398,yes
Active,Intergenic,1465946,yes
Inactive,Inactive,80658,yes
Inactive,Enhancer,191208,yes
Inactive,Genic,584495,yes
Inactive,Dixon_TAD,70616,yes
Inactive,Intergenic,660551,yes
Enhancer,Enhancer,118992,yes
Enhancer,Genic,781513,yes
Enhancer,Dixon_TAD,86551,yes
Enhancer,Intergenic,815903,yes
Genic,Genic,1433956,yes
Genic,Dixon_TAD,296806,yes
Genic,Intergenic,2804382,yes
Dixon_TAD,Dixon_TAD,16093,yes
Dixon_TAD,Intergenic,299574,yes
Intergenic,Intergenic,1441585,yes
Active,Active,404378,yes
Active,Inactive,318918,yes
Active,Enhancer,419788,yes
Active,Genic,1091486,yes
Active,Dixon_TAD,151471,yes
Active,Intergenic,1472816,yes
Inactive,Inactive,70286,yes
Inactive,Enhancer,181321,yes
Inactive,Genic,542603,yes
Inactive,Dixon_TAD,62415,yes
Inactive,Intergenic,626897,yes
Enhancer,Enhancer,123632,yes
Enhancer,Genic,785474,yes
Enhancer,Dixon_TAD,85593,yes
Enhancer,Intergenic,830249,yes
Genic,Genic,1403901,yes
Genic,Dixon_TAD,283125,yes
Genic,Intergenic,2803227,yes
Dixon_TAD,Dixon_TAD,14888,yes
Dixon_TAD,Intergenic,290669,yes
Intergenic,Intergenic,1477282,yes
Active,Active,393955,yes
Active,Inactive,326428,yes
Active,Enhancer,399205,yes
Active,Genic,1083527,yes
Active,Dixon_TAD,150777,yes
Active,Intergenic,1480176,yes
Inactive,Inactive,74314,yes
Inactive,Enhancer,177714,yes
Inactive,Genic,555479,yes
Inactive,Dixon_TAD,65830,yes
Inactive,Intergenic,631713,yes
Enhancer,Enhancer,113559,yes
Enhancer,Genic,751695,yes
Enhancer,Dixon_TAD,82630,yes
Enhancer,Intergenic,805860,yes
Genic,Genic,1396013,yes
Genic,Dixon_TAD,284426,yes
Genic,Intergenic,2807008,yes
Dixon_TAD,Dixon_TAD,15182,yes
Dixon_TAD,Intergenic,299297,yes
Intergenic,Intergenic,1482001,yes
Active,Active,410668,yes
Active,Inactive,317960,yes
Active,Enhancer,420034,yes
Active,Genic,1116132,yes
Active,Dixon_TAD,149928,yes
Active,Intergenic,1437089,yes
Inactive,Inactive,69792,yes
Inactive,Enhancer,176866,yes
Inactive,Genic,546700,yes
Inactive,Dixon_TAD,63059,yes
Inactive,Intergenic,614769,yes
Enhancer,Enhancer,120992,yes
Enhancer,Genic,790943,yes
Enhancer,Dixon_TAD,84557,yes
Enhancer,Intergenic,810371,yes
Genic,Genic,1440537,yes
Genic,Dixon_TAD,284739,yes
Genic,Intergenic,2767743,yes
Dixon_TAD,Dixon_TAD,14937,yes
Dixon_TAD,Intergenic,290674,yes
Intergenic,Intergenic,1454654,yes
Active,Active,424039,yes
Active,Inactive,329229,yes
Active,Enhancer,427648,yes
Active,Genic,1139726,yes
Active,Dixon_TAD,155978,yes
Active,Intergenic,1483349,yes
Inactive,Inactive,71531,yes
Inactive,Enhancer,178434,yes
Inactive,Genic,556256,yes
Inactive,Dixon_TAD,63900,yes
Inactive,Intergenic,608017,yes
Enhancer,Enhancer,121198,yes
Enhancer,Genic,793615,yes
Enhancer,Dixon_TAD,85272,yes
Enhancer,Intergenic,807872,yes
Genic,Genic,1457011,yes
Genic,Dixon_TAD,291279,yes
Genic,Intergenic,2800291,yes
Dixon_TAD,Dixon_TAD,15253,yes
Dixon_TAD,Intergenic,290796,yes
Intergenic,Intergenic,1429423,yes
Active,Active,402677,yes
Active,Inactive,323299,yes
Active,Enhancer,414084,yes
Active,Genic,1088482,yes
Active,Dixon_TAD,153060,yes
Active,Intergenic,1471400,yes
Inactive,Inactive,73399,yes
Inactive,Enhancer,179309,yes
Inactive,Genic,550848,yes
Inactive,Dixon_TAD,66006,yes
Inactive,Intergenic,635498,yes
Enhancer,Enhancer,119280,yes
Enhancer,Genic,771902,yes
Enhancer,Dixon_TAD,86582,yes
Enhancer,Intergenic,818361,yes
Genic,Genic,1400633,yes
Genic,Dixon_TAD,288384,yes
Genic,Intergenic,2796624,yes
Dixon_TAD,Dixon_TAD,15906,yes
Dixon_TAD,Intergenic,305304,yes
Intergenic,Intergenic,1473570,yes
Active,Active,402767,yes
Active,Inactive,332020,yes
Active,Enhancer,412701,yes
Active,Genic,1114174,yes
Active,Dixon_TAD,154336,yes
Active,Intergenic,1462758,yes
Inactive,Inactive,76145,yes
Inactive,Enhancer,182342,yes
Inactive,Genic,566336,yes
Inactive,Dixon_TAD,65739,yes
Inactive,Intergenic,632763,yes
Enhancer,Enhancer,119018,yes
Enhancer,Genic,781843,yes
Enhancer,Dixon_TAD,86500,yes
Enhancer,Intergenic,810180,yes
Genic,Genic,1441376,yes
Genic,Dixon_TAD,292889,yes
Genic,Intergenic,2796449,yes
Dixon_TAD,Dixon_TAD,15659,yes
Dixon_TAD,Intergenic,297664,yes
Intergenic,Intergenic,1445574,yes
Active,Active,422042,yes
Active,Inactive,335676,yes
Active,Enhancer,424862,yes
Active,Genic,1121343,yes
Active,Dixon_TAD,159784,yes
Active,Intergenic,1482172,yes
Inactive,Inactive,71922,yes
Inactive,Enhancer,181811,yes
Inactive,Genic,554216,yes
Inactive,Dixon_TAD,66402,yes
Inactive,Intergenic,623259,yes
Enhancer,Enhancer,119880,yes
Enhancer,Genic,782807,yes
Enhancer,Dixon_TAD,87746,yes
Enhancer,Intergenic,810143,yes
Genic,Genic,1421166,yes
Genic,Dixon_TAD,295168,yes
Genic,Intergenic,2766722,yes
Dixon_TAD,Dixon_TAD,15926,yes
Dixon_TAD,Intergenic,301936,yes
Intergenic,Intergenic,1458855,yes
Active,Active,396575,yes
Active,Inactive,334621,yes
Active,Enhancer,405525,yes
Active,Genic,1098626,yes
Active,Dixon_TAD,153890,yes
Active,Intergenic,1455465,yes
Inactive,Inactive,75384,yes
Inactive,Enhancer,185880,yes
Inactive,Genic,568086,yes
Inactive,Dixon_TAD,67286,yes
Inactive,Intergenic,641427,yes
Enhancer,Enhancer,116054,yes
Enhancer,Genic,773121,yes
Enhancer,Dixon_TAD,85191,yes
Enhancer,Intergenic,798623,yes
Genic,Genic,1421958,yes
Genic,Dixon_TAD,291603,yes
Genic,Intergenic,2793292,yes
Dixon_TAD,Dixon_TAD,15755,yes
Dixon_TAD,Intergenic,297040,yes
Intergenic,Intergenic,1466766,yes
