class1,class2,count,permuted
Enhancer,Intergenic,824941,yes
Genic,Genic,1406794,yes
Genic,Dixon_TAD,294075,yes
Genic,Intergenic,2766347,yes
Dixon_TAD,Dixon_TAD,16393,yes
Dixon_TAD,Intergenic,306609,yes
Intergenic,Intergenic,1489487,yes
Active,Active,423927,yes
Active,Inactive,324992,yes
Active,Enhancer,431049,yes
Active,Genic,1135907,yes
Active,Dixon_TAD,158157,yes
Active,Intergenic,1477589,yes
Inactive,Inactive,70380,yes
Inactive,Enhancer,179178,yes
Inactive,Genic,551160,yes
Inactive,Dixon_TAD,64898,yes
Inactive,Intergenic,599760,yes
Enhancer,Enhancer,123573,yes
Enhancer,Genic,800736,yes
Enhancer,Dixon_TAD,87384,yes
Enhancer,Intergenic,812258,yes
Genic,Genic,1454168,yes
Genic,Dixon_TAD,294432,yes
Genic,Intergenic,2788341,yes
Dixon_TAD,Dixon_TAD,15814,yes
Dixon_TAD,Intergenic,296275,yes
Intergenic,Intergenic,1430243,yes
Active,Active,417736,yes
Active,Inactive,307830,yes
Active,Enhancer,424106,yes
Active,Genic,1110842,yes
Active,Dixon_TAD,157461,yes
Active,Intergenic,1507797,yes
Inactive,Inactive,61867,yes
Inactive,Enhancer,168460,yes
Inactive,Genic,514790,yes
Inactive,Dixon_TAD,60696,yes
Inactive,Intergenic,587887,yes
Enhancer,Enhancer,120964,yes
Enhancer,Genic,778504,yes
Enhancer,Dixon_TAD,86213,yes
Enhancer,Intergenic,820505,yes
Genic,Genic,1408032,yes
Genic,Dixon_TAD,289803,yes
Genic,Intergenic,2797284,yes
Dixon_TAD,Dixon_TAD,15781,yes
Dixon_TAD,Intergenic,302571,yes
Intergenic,Intergenic,1474144,yes
Active,Active,383737,yes
Active,Inactive,329703,yes
Active,Enhancer,403317,yes
Active,Genic,1073170,yes
Active,Dixon_TAD,148304,yes
Active,Intergenic,1412800,yes
Inactive,Inactive,79762,yes
Inactive,Enhancer,187417,yes
Inactive,Genic,569531,yes
Inactive,Dixon_TAD,68967,yes
Inactive,Intergenic,663975,yes
Enhancer,Enhancer,118790,yes
Enhancer,Genic,772569,yes
Enhancer,Dixon_TAD,85011,yes
Enhancer,Intergenic,808839,yes
Genic,Genic,1400534,yes
Genic,Dixon_TAD,286800,yes
Genic,Intergenic,2765026,yes
Dixon_TAD,Dixon_TAD,15394,yes
Dixon_TAD,Intergenic,297039,yes
Intergenic,Intergenic,1500301,yes
Active,Active,401402,yes
Active,Inactive,327678,yes
Active,Enhancer,412311,yes
Active,Genic,1102921,yes
Active,Dixon_TAD,156538,yes
Active,Intergenic,1477747,yes
Inactive,Inactive,73044,yes
Inactive,Enhancer,177094,yes
Inactive,Genic,555553,yes
Inactive,Dixon_TAD,66430,yes
Inactive,Intergenic,618707,yes
Enhancer,Enhancer,117788,yes
Enhancer,Genic,772309,yes
Enhancer,Dixon_TAD,86828,yes
Enhancer,Intergenic,809562,yes
Genic,Genic,1422355,yes
Genic,Dixon_TAD,295582,yes
Genic,Intergenic,2804394,yes
Dixon_TAD,Dixon_TAD,16043,yes
Dixon_TAD,Intergenic,302589,yes
Intergenic,Intergenic,1452568,yes
Active,Active,393322,yes
Active,Inactive,325674,yes
Active,Enhancer,409479,yes
Active,Genic,1084224,yes
Active,Dixon_TAD,151931,yes
Active,Intergenic,1438343,yes
Inactive,Inactive,74801,yes
Inactive,Enhancer,183503,yes
Inactive,Genic,561135,yes
Inactive,Dixon_TAD,66724,yes
Inactive,Intergenic,636489,yes
Enhancer,Enhancer,119132,yes
Enhancer,Genic,775087,yes
Enhancer,Dixon_TAD,86246,yes
Enhancer,Intergenic,812901,yes
Genic,Genic,1410625,yes
Genic,Dixon_TAD,290158,yes
Genic,Intergenic,2773802,yes
Dixon_TAD,Dixon_TAD,15662,yes
Dixon_TAD,Intergenic,297617,yes
Intergenic,Intergenic,1474324,yes
Active,Active,422198,yes
Active,Inactive,331011,yes
Active,Enhancer,424216,yes
Active,Genic,1119823,yes
Active,Dixon_TAD,162464,yes
Active,Intergenic,1510904,yes
Inactive,Inactive,69949,yes
Inactive,Enhancer,176423,yes
Inactive,Genic,546206,yes
Inactive,Dixon_TAD,67336,yes
Inactive,Intergenic,616669,yes
Enhancer,Enhancer,118726,yes
Enhancer,Genic,774604,yes
Enhancer,Dixon_TAD,88654,yes
Enhancer,Intergenic,813518,yes
Genic,Genic,1417727,yes
Genic,Dixon_TAD,299383,yes
Genic,Intergenic,2786726,yes
Dixon_TAD,Dixon_TAD,16466,yes
Dixon_TAD,Intergenic,308825,yes
Intergenic,Intergenic,1457765,yes
Active,Active,409266,yes
Active,Inactive,334509,yes
Active,Enhancer,417933,yes
Active,Genic,1115709,yes
Active,Dixon_TAD,156749,yes
Active,Intergenic,1466419,yes
Inactive,Inactive,73759,yes
Inactive,Enhancer,182196,yes
Inactive,Genic,561065,yes
Inactive,Dixon_TAD,66234,yes
Inactive,Intergenic,628759,yes
Enhancer,Enhancer,118814,yes
Enhancer,Genic,783015,yes
Enhancer,Dixon_TAD,86816,yes
Enhancer,Intergenic,803182,yes
Genic,Genic,1428758,yes
Genic,Dixon_TAD,294050,yes
Genic,Intergenic,2777501,yes
Dixon_TAD,Dixon_TAD,15782,yes
Dixon_TAD,Intergenic,298021,yes
Intergenic,Intergenic,1463406,yes
Active,Active,424289,yes
Active,Inactive,341428,yes
Active,Enhancer,436090,yes
Active,Genic,1139439,yes
Active,Dixon_TAD,160397,yes
Active,Intergenic,1479400,yes
Inactive,Inactive,75120,yes
Inactive,Enhancer,188400,yes
Inactive,Genic,568038,yes
Inactive,Dixon_TAD,67355,yes
Inactive,Intergenic,620139,yes
Enhancer,Enhancer,126010,yes
Enhancer,Genic,808269,yes
Enhancer,Dixon_TAD,89618,yes
Enhancer,Intergenic,821209,yes
Genic,Genic,1450051,yes
Genic,Dixon_TAD,296382,yes
Genic,Intergenic,2761373,yes
Dixon_TAD,Dixon_TAD,16047,yes
Dixon_TAD,Intergenic,296492,yes
Intergenic,Intergenic,1437678,yes
Active,Active,404294,yes
Active,Inactive,311710,yes
Active,Enhancer,420378,yes
Active,Genic,1092910,yes
Active,Dixon_TAD,155671,yes
Active,Intergenic,1450435,yes
Inactive,Inactive,66200,yes
Inactive,Enhancer,174232,yes
Inactive,Genic,530521,yes
Inactive,Dixon_TAD,64205,yes
Inactive,Intergenic,607555,yes
Enhancer,Enhancer,123765,yes
Enhancer,Genic,783208,yes
Enhancer,Dixon_TAD,88901,yes
Enhancer,Intergenic,823661,yes
Genic,Genic,1403080,yes
Genic,Dixon_TAD,292037,yes
Genic,Intergenic,2765449,yes
Dixon_TAD,Dixon_TAD,16229,yes
Dixon_TAD,Intergenic,304676,yes
Intergenic,Intergenic,1498896,yes
Active,Active,397266,yes
Active,Inactive,315237,yes
Active,Enhancer,408391,yes
Active,Genic,1071633,yes
Active,Dixon_TAD,149722,yes
Active,Intergenic,1474833,yes
Inactive,Inactive,68165,yes
Inactive,Enhancer,172419,yes
Inactive,Genic,531500,yes
Inactive,Dixon_TAD,62627,yes
Inactive,Intergenic,611013,yes
Enhancer,Enhancer,118657,yes
Enhancer,Genic,758885,yes
Enhancer,Dixon_TAD,83980,yes
Enhancer,Intergenic,824794,yes
Genic,Genic,1373459,yes
Genic,Dixon_TAD,280172,yes
Genic,Intergenic,2780555,yes
Dixon_TAD,Dixon_TAD,14798,yes
Dixon_TAD,Intergenic,294482,yes
Intergenic,Intergenic,1504616,yes
Active,Active,409213,yes
Active,Inactive,313161,yes
Active,Enhancer,417136,yes
Active,Genic,1099240,yes
Active,Dixon_TAD,152616,yes
Active,Intergenic,1449954,yes
Inactive,Inactive,66846,yes
Inactive,Enhancer,173188,yes
Inactive,Genic,533933,yes
Inactive,Dixon_TAD,63376,yes
Inactive,Intergenic,611619,yes
Enhancer,Enhancer,118714,yes
Enhancer,Genic,775228,yes
Enhancer,Dixon_TAD,85698,yes
Enhancer,Intergenic,807529,yes
Genic,Genic,1410847,yes
Genic,Dixon_TAD,287700,yes
Genic,Intergenic,2757988,yes
Dixon_TAD,Dixon_TAD,15574,yes
Dixon_TAD,Intergenic,299525,yes
Intergenic,Intergenic,1504176,yes
Active,Active,396282,yes
Active,Inactive,329198,yes
Active,Enhancer,405240,yes
Active,Genic,1091306,yes
Active,Dixon_TAD,157855,yes
Active,Intergenic,1470729,yes
Inactive,Inactive,74261,yes
Inactive,Enhancer,178487,yes
Inactive,Genic,557544,yes
Inactive,Dixon_TAD,67332,yes
Inactive,Intergenic,626198,yes
Enhancer,Enhancer,116207,yes
Enhancer,Genic,761930,yes
Enhancer,Dixon_TAD,87865,yes
Enhancer,Intergenic,807288,yes
Genic,Genic,1406225,yes
Genic,Dixon_TAD,297540,yes
Genic,Intergenic,2793080,yes
Dixon_TAD,Dixon_TAD,16620,yes
Dixon_TAD,Intergenic,306773,yes
Intergenic,Intergenic,1476559,yes
Active,Active,421739,yes
Active,Inactive,335298,yes
Active,Enhancer,433441,yes
Active,Genic,1133927,yes
Active,Dixon_TAD,153517,yes
Active,Intergenic,1477909,yes
Inactive,Inactive,70990,yes
Inactive,Enhancer,182680,yes
Inactive,Genic,559445,yes
Inactive,Dixon_TAD,63416,yes
Inactive,Intergenic,610161,yes
Enhancer,Enhancer,125415,yes
Enhancer,Genic,799997,yes
Enhancer,Dixon_TAD,84782,yes
Enhancer,Intergenic,813686,yes
Genic,Genic,1446092,yes
Genic,Dixon_TAD,283912,yes
Genic,Intergenic,2773239,yes
Dixon_TAD,Dixon_TAD,14951,yes
Dixon_TAD,Intergenic,289025,yes
Intergenic,Intergenic,1452872,yes
Active,Active,396789,yes
Active,Inactive,309152,yes
Active,Enhancer,403593,yes
Active,Genic,1059829,yes
Active,Dixon_TAD,149452,yes
Active,Intergenic,1505261,yes
Inactive,Inactive,63784,yes
Inactive,Enhancer,166615,yes
Inactive,Genic,515152,yes
Inactive,Dixon_TAD,60861,yes
Inactive,Intergenic,605140,yes
Enhancer,Enhancer,114565,yes
Enhancer,Genic,744192,yes
Enhancer,Dixon_TAD,82337,yes
Enhancer,Intergenic,815088,yes
Genic,Genic,1349656,yes
Genic,Dixon_TAD,277108,yes
Genic,Intergenic,2800588,yes
Dixon_TAD,Dixon_TAD,14796,yes
Dixon_TAD,Intergenic,300785,yes
Intergenic,Intergenic,1523969,yes
Active,Active,425389,yes
Active,Inactive,330176,yes
Active,Enhancer,423844,yes
Active,Genic,1140937,yes
Active,Dixon_TAD,159516,yes
Active,Intergenic,1500504,yes
Inactive,Inactive,71903,yes
Inactive,Enhancer,173733,yes
Inactive,Genic,552395,yes
Inactive,Dixon_TAD,65306,yes
Inactive,Intergenic,614396,yes
Enhancer,Enhancer,119734,yes
Enhancer,Genic,780595,yes
Enhancer,Dixon_TAD,86722,yes
Enhancer,Intergenic,807519,yes
Genic,Genic,1452121,yes
Genic,Dixon_TAD,296839,yes
Genic,Intergenic,2806422,yes
Dixon_TAD,Dixon_TAD,15924,yes
Dixon_TAD,Intergenic,298068,yes
Intergenic,Intergenic,1442329,yes
Active,Active,428726,yes
Active,Inactive,339655,yes
Active,Enhancer,430320,yes
Active,Genic,1148896,yes
Active,Dixon_TAD,157977,yes
Active,Intergenic,1471260,yes
Inactive,Inactive,73744,yes
Inactive,Enhancer,182914,yes
Inactive,Genic,569408,yes
Inactive,Dixon_TAD,65992,yes
Inactive,Intergenic,619345,yes
Enhancer,Enhancer,121182,yes
Enhancer,Genic,797222,yes
Enhancer,Dixon_TAD,86263,yes
Enhancer,Intergenic,798821,yes
Genic,Genic,1468186,yes
Genic,Dixon_TAD,294414,yes
Genic,Intergenic,2779802,yes
Dixon_TAD,Dixon_TAD,15484,yes
Dixon_TAD,Intergenic,292032,yes
Intergenic,Intergenic,1412581,yes
Active,Active,466175,yes
Active,Inactive,355012,yes
Active,Enhancer,465223,yes
Active,Genic,1209444,yes
Active,Dixon_TAD,165254,yes
Active,Intergenic,1468109,yes
Inactive,Inactive,72124,yes
Inactive,Enhancer,190042,yes
Inactive,Genic,578738,yes
Inactive,Dixon_TAD,67153,yes
Inactive,Intergenic,609694,yes
Enhancer,Enhancer,131321,yes
Enhancer,Genic,841993,yes
Enhancer,Dixon_TAD,91103,yes
Enhancer,Intergenic,809956,yes
Genic,Genic,1519789,yes
Genic,Dixon_TAD,302640,yes
Genic,Intergenic,2737497,yes
Dixon_TAD,Dixon_TAD,15960,yes
Dixon_TAD,Intergenic,292379,yes
Intergenic,Intergenic,1401025,yes
Active,Active,414584,yes
Active,Inactive,326189,yes
Active,Enhancer,423208,yes
Active,Genic,1109179,yes
Active,Dixon_TAD,157259,yes
Active,Intergenic,1490951,yes
Inactive,Inactive,67763,yes
Inactive,Enhancer,178545,yes
Inactive,Genic,538506,yes
Inactive,Dixon_TAD,65005,yes
Inactive,Intergenic,612052,yes
Enhancer,Enhancer,122443,yes
Enhancer,Genic,781646,yes
Enhancer,Dixon_TAD,88138,yes
Enhancer,Intergenic,828271,yes
Genic,Genic,1407551,yes
Genic,Dixon_TAD,291253,yes
Genic,Intergenic,2780871,yes
Dixon_TAD,Dixon_TAD,15996,yes
Dixon_TAD,Intergenic,303357,yes
Intergenic,Intergenic,1480678,yes
Active,Active,409132,yes
Active,Inactive,316455,yes
Active,Enhancer,423699,yes
Active,Genic,1089497,yes
Active,Dixon_TAD,156023,yes
Active,Intergenic,1487883,yes
Inactive,Inactive,66022,yes
Inactive,Enhancer,174923,yes
Inactive,Genic,526822,yes
Inactive,Dixon_TAD,61945,yes
Inactive,Intergenic,596810,yes
Enhancer,Enhancer,123055,yes
Enhancer,Genic,779339,yes
Enhancer,Dixon_TAD,87406,yes
Enhancer,Intergenic,835775,yes
Genic,Genic,1385172,yes
Genic,Dixon_TAD,287925,yes
Genic,Intergenic,2777820,yes
Dixon_TAD,Dixon_TAD,15697,yes
Dixon_TAD,Intergenic,301004,yes
Intergenic,Intergenic,1500100,yes
