class1,class2,count,permuted
Genic,Genic,1365915,yes
Genic,Dixon_TAD,277934,yes
Genic,Intergenic,2802901,yes
Dixon_TAD,Dixon_TAD,15090,yes
Dixon_TAD,Intergenic,298091,yes
Intergenic,Intergenic,1516296,yes
Active,Active,377325,yes
Active,Inactive,323133,yes
Active,Enhancer,395386,yes
Active,Genic,1068785,yes
Active,Dixon_TAD,147537,yes
Active,Intergenic,1411091,yes
Inactive,Inactive,77059,yes
Inactive,Enhancer,181698,yes
Inactive,Genic,563794,yes
Inactive,Dixon_TAD,67674,yes
Inactive,Intergenic,652145,yes
Enhancer,Enhancer,116603,yes
Enhancer,Genic,763422,yes
Enhancer,Dixon_TAD,84084,yes
Enhancer,Intergenic,797456,yes
Genic,Genic,1404688,yes
Genic,Dixon_TAD,286639,yes
Genic,Intergenic,2776458,yes
Dixon_TAD,Dixon_TAD,15390,yes
Dixon_TAD,Intergenic,298407,yes
Intergenic,Intergenic,1502503,yes
Active,Active,436019,yes
Active,Inactive,340205,yes
Active,Enhancer,457809,yes
Active,Genic,1162263,yes
Active,Dixon_TAD,164678,yes
Active,Intergenic,1483102,yes
Inactive,Inactive,72760,yes
Inactive,Enhancer,187576,yes
Inactive,Genic,566156,yes
Inactive,Dixon_TAD,66947,yes
Inactive,Intergenic,607528,yes
Enhancer,Enhancer,134176,yes
Enhancer,Genic,837560,yes
Enhancer,Dixon_TAD,93440,yes
Enhancer,Intergenic,828521,yes
Genic,Genic,1477740,yes
Genic,Dixon_TAD,304501,yes
Genic,Intergenic,2768444,yes
Dixon_TAD,Dixon_TAD,16562,yes
Dixon_TAD,Intergenic,299169,yes
Intergenic,Intergenic,1376290,yes
Active,Active,394628,yes
Active,Inactive,307762,yes
Active,Enhancer,404739,yes
Active,Genic,1046342,yes
Active,Dixon_TAD,149474,yes
Active,Intergenic,1488041,yes
Inactive,Inactive,64630,yes
Inactive,Enhancer,170277,yes
Inactive,Genic,512265,yes
Inactive,Dixon_TAD,61866,yes
Inactive,Intergenic,620002,yes
Enhancer,Enhancer,116664,yes
Enhancer,Genic,745719,yes
Enhancer,Dixon_TAD,83815,yes
Enhancer,Intergenic,824746,yes
Genic,Genic,1328751,yes
Genic,Dixon_TAD,276473,yes
Genic,Intergenic,2790251,yes
Dixon_TAD,Dixon_TAD,15286,yes
Dixon_TAD,Intergenic,306301,yes
Intergenic,Intergenic,1538539,yes
Active,Active,402551,yes
Active,Inactive,317887,yes
Active,Enhancer,414269,yes
Active,Genic,1094240,yes
Active,Dixon_TAD,156176,yes
Active,Intergenic,1478230,yes
Inactive,Inactive,67186,yes
Inactive,Enhancer,177962,yes
Inactive,Genic,534414,yes
Inactive,Dixon_TAD,65096,yes
Inactive,Intergenic,614924,yes
Enhancer,Enhancer,120754,yes
Enhancer,Genic,776141,yes
Enhancer,Dixon_TAD,88863,yes
Enhancer,Intergenic,826440,yes
Genic,Genic,1400032,yes
Genic,Dixon_TAD,293698,yes
Genic,Intergenic,2789900,yes
Dixon_TAD,Dixon_TAD,16197,yes
Dixon_TAD,Intergenic,306934,yes
Intergenic,Intergenic,1477730,yes
Active,Active,401623,yes
Active,Inactive,307555,yes
Active,Enhancer,412404,yes
Active,Genic,1085647,yes
Active,Dixon_TAD,154403,yes
Active,Intergenic,1479976,yes
Inactive,Inactive,64335,yes
Inactive,Enhancer,170593,yes
Inactive,Genic,523215,yes
Inactive,Dixon_TAD,62565,yes
Inactive,Intergenic,595646,yes
Enhancer,Enhancer,120195,yes
Enhancer,Genic,771121,yes
Enhancer,Dixon_TAD,86104,yes
Enhancer,Intergenic,826548,yes
Genic,Genic,1391438,yes
Genic,Dixon_TAD,288962,yes
Genic,Intergenic,2785096,yes
Dixon_TAD,Dixon_TAD,15747,yes
Dixon_TAD,Intergenic,301649,yes
Intergenic,Intergenic,1465504,yes
Active,Active,437929,yes
Active,Inactive,327192,yes
Active,Enhancer,442405,yes
Active,Genic,1141856,yes
Active,Dixon_TAD,160349,yes
Active,Intergenic,1515178,yes
Inactive,Inactive,66568,yes
Inactive,Enhancer,178123,yes
Inactive,Genic,543311,yes
Inactive,Dixon_TAD,62473,yes
Inactive,Intergenic,602689,yes
Enhancer,Enhancer,126556,yes
Enhancer,Genic,802664,yes
Enhancer,Dixon_TAD,87672,yes
Enhancer,Intergenic,825220,yes
Genic,Genic,1444397,yes
Genic,Dixon_TAD,292089,yes
Genic,Intergenic,2803322,yes
Dixon_TAD,Dixon_TAD,15698,yes
Dixon_TAD,Intergenic,296006,yes
Intergenic,Intergenic,1437717,yes
Active,Active,415202,yes
Active,Inactive,311854,yes
Active,Enhancer,416743,yes
Active,Genic,1073004,yes
Active,Dixon_TAD,153656,yes
Active,Intergenic,1535776,yes
Inactive,Inactive,65031,yes
Inactive,Enhancer,168546,yes
Inactive,Genic,509432,yes
Inactive,Dixon_TAD,60644,yes
Inactive,Intergenic,602227,yes
Enhancer,Enhancer,117203,yes
Enhancer,Genic,751223,yes
Enhancer,Dixon_TAD,83993,yes
Enhancer,Intergenic,830119,yes
Genic,Genic,1346121,yes
Genic,Dixon_TAD,278418,yes
Genic,Intergenic,2798356,yes
Dixon_TAD,Dixon_TAD,15265,yes
Dixon_TAD,Intergenic,304371,yes
Intergenic,Intergenic,1528407,yes
Active,Active,396182,yes
Active,Inactive,324781,yes
Active,Enhancer,403979,yes
Active,Genic,1094447,yes
Active,Dixon_TAD,153273,yes
Active,Intergenic,1464384,yes
Inactive,Inactive,73746,yes
Inactive,Enhancer,175845,yes
Inactive,Genic,554170,yes
Inactive,Dixon_TAD,65701,yes
Inactive,Intergenic,622929,yes
Enhancer,Enhancer,115000,yes
Enhancer,Genic,762947,yes
Enhancer,Dixon_TAD,85191,yes
Enhancer,Intergenic,804343,yes
Genic,Genic,1415090,yes
Genic,Dixon_TAD,290741,yes
Genic,Intergenic,2797664,yes
Dixon_TAD,Dixon_TAD,15890,yes
Dixon_TAD,Intergenic,302876,yes
Intergenic,Intergenic,1462044,yes
Active,Active,399252,yes
Active,Inactive,306467,yes
Active,Enhancer,406404,yes
Active,Genic,1057016,yes
Active,Dixon_TAD,151132,yes
Active,Intergenic,1502198,yes
Inactive,Inactive,63967,yes
Inactive,Enhancer,166489,yes
Inactive,Genic,507794,yes
Inactive,Dixon_TAD,61025,yes
Inactive,Intergenic,600655,yes
Enhancer,Enhancer,116137,yes
Enhancer,Genic,744215,yes
Enhancer,Dixon_TAD,82925,yes
Enhancer,Intergenic,824167,yes
Genic,Genic,1338846,yes
Genic,Dixon_TAD,278353,yes
Genic,Intergenic,2788129,yes
Dixon_TAD,Dixon_TAD,15152,yes
Dixon_TAD,Intergenic,304035,yes
Intergenic,Intergenic,1539010,yes
Active,Active,407371,yes
Active,Inactive,329173,yes
Active,Enhancer,414774,yes
Active,Genic,1098762,yes
Active,Dixon_TAD,153021,yes
Active,Intergenic,1465201,yes
Inactive,Inactive,74443,yes
Inactive,Enhancer,181970,yes
Inactive,Genic,560183,yes
Inactive,Dixon_TAD,65565,yes
Inactive,Intergenic,638273,yes
Enhancer,Enhancer,118305,yes
Enhancer,Genic,776243,yes
Enhancer,Dixon_TAD,85906,yes
Enhancer,Intergenic,814083,yes
Genic,Genic,1415607,yes
Genic,Dixon_TAD,287054,yes
Genic,Intergenic,2787449,yes
Dixon_TAD,Dixon_TAD,15697,yes
Dixon_TAD,Intergenic,298905,yes
Intergenic,Intergenic,1462446,yes
Active,Active,374731,yes
Active,Inactive,314634,yes
Active,Enhancer,394835,yes
Active,Genic,1054331,yes
Active,Dixon_TAD,148123,yes
Active,Intergenic,1449533,yes
Inactive,Inactive,70779,yes
Inactive,Enhancer,175088,yes
Inactive,Genic,539673,yes
Inactive,Dixon_TAD,64893,yes
Inactive,Intergenic,626138,yes
Enhancer,Enhancer,115937,yes
Enhancer,Genic,754136,yes
Enhancer,Dixon_TAD,84889,yes
Enhancer,Intergenic,816905,yes
Genic,Genic,1370028,yes
Genic,Dixon_TAD,283962,yes
Genic,Intergenic,2789765,yes
Dixon_TAD,Dixon_TAD,15804,yes
Dixon_TAD,Intergenic,304505,yes
Intergenic,Intergenic,1496664,yes
Active,Active,380323,yes
Active,Inactive,306046,yes
Active,Enhancer,395532,yes
Active,Genic,1043155,yes
Active,Dixon_TAD,142303,yes
Active,Intergenic,1477003,yes
Inactive,Inactive,67214,yes
Inactive,Enhancer,171255,yes
Inactive,Genic,522285,yes
Inactive,Dixon_TAD,60221,yes
Inactive,Intergenic,622647,yes
Enhancer,Enhancer,115349,yes
Enhancer,Genic,743645,yes
Enhancer,Dixon_TAD,80325,yes
Enhancer,Intergenic,823200,yes
Genic,Genic,1345848,yes
Genic,Dixon_TAD,267948,yes
Genic,Intergenic,2803646,yes
Dixon_TAD,Dixon_TAD,14084,yes
Dixon_TAD,Intergenic,291469,yes
Intergenic,Intergenic,1538144,yes
Active,Active,400911,yes
Active,Inactive,323864,yes
Active,Enhancer,411967,yes
Active,Genic,1096833,yes
Active,Dixon_TAD,152517,yes
Active,Intergenic,1483696,yes
Inactive,Inactive,72558,yes
Inactive,Enhancer,178582,yes
Inactive,Genic,551754,yes
Inactive,Dixon_TAD,64088,yes
Inactive,Intergenic,622067,yes
Enhancer,Enhancer,117870,yes
Enhancer,Genic,772541,yes
Enhancer,Dixon_TAD,84936,yes
Enhancer,Intergenic,812037,yes
Genic,Genic,1413297,yes
Genic,Dixon_TAD,286947,yes
Genic,Intergenic,2802670,yes
Dixon_TAD,Dixon_TAD,15091,yes
Dixon_TAD,Intergenic,295347,yes
Intergenic,Intergenic,1460414,yes
Active,Active,398267,yes
Active,Inactive,321904,yes
Active,Enhancer,406100,yes
Active,Genic,1086788,yes
Active,Dixon_TAD,150915,yes
Active,Intergenic,1464672,yes
Inactive,Inactive,73151,yes
Inactive,Enhancer,177187,yes
Inactive,Genic,551337,yes
Inactive,Dixon_TAD,64878,yes
Inactive,Intergenic,627253,yes
Enhancer,Enhancer,116093,yes
Enhancer,Genic,764348,yes
Enhancer,Dixon_TAD,84371,yes
Enhancer,Intergenic,807655,yes
Genic,Genic,1405543,yes
Genic,Dixon_TAD,285609,yes
Genic,Intergenic,2793665,yes
Dixon_TAD,Dixon_TAD,15381,yes
Dixon_TAD,Intergenic,297674,yes
Intergenic,Intergenic,1477504,yes
Active,Active,411524,yes
Active,Inactive,324956,yes
Active,Enhancer,418554,yes
Active,Genic,1110133,yes
Active,Dixon_TAD,152215,yes
Active,Intergenic,1482518,yes
Inactive,Inactive,69914,yes
Inactive,Enhancer,178306,yes
Inactive,Genic,542409,yes
Inactive,Dixon_TAD,62697,yes
Inactive,Intergenic,619331,yes
Enhancer,Enhancer,119916,yes
Enhancer,Genic,778620,yes
Enhancer,Dixon_TAD,84586,yes
Enhancer,Intergenic,814788,yes
Genic,Genic,1414688,yes
Genic,Dixon_TAD,282882,yes
Genic,Intergenic,2784088,yes
Dixon_TAD,Dixon_TAD,15009,yes
Dixon_TAD,Intergenic,293772,yes
Intergenic,Intergenic,1479679,yes
Active,Active,403105,yes
Active,Inactive,315131,yes
Active,Enhancer,405136,yes
Active,Genic,1074623,yes
Active,Dixon_TAD,155195,yes
Active,Intergenic,1478524,yes
Inactive,Inactive,69271,yes
Inactive,Enhancer,172274,yes
Inactive,Genic,529932,yes
Inactive,Dixon_TAD,63754,yes
Inactive,Intergenic,623177,yes
Enhancer,Enhancer,114818,yes
Enhancer,Genic,750800,yes
Enhancer,Dixon_TAD,84817,yes
Enhancer,Intergenic,810649,yes
Genic,Genic,1371190,yes
Genic,Dixon_TAD,287078,yes
Genic,Intergenic,2790938,yes
Dixon_TAD,Dixon_TAD,15675,yes
Dixon_TAD,Intergenic,303034,yes
Intergenic,Intergenic,1522037,yes
Active,Active,424837,yes
Active,Inactive,313955,yes
Active,Enhancer,430203,yes
Active,Genic,1125781,yes
Active,Dixon_TAD,157550,yes
Active,Intergenic,1503114,yes
Inactive,Inactive,63485,yes
Inactive,Enhancer,170681,yes
Inactive,Genic,523398,yes
Inactive,Dixon_TAD,61480,yes
Inactive,Intergenic,590379,yes
Enhancer,Enhancer,122059,yes
Enhancer,Genic,787583,yes
Enhancer,Dixon_TAD,86739,yes
Enhancer,Intergenic,820081,yes
Genic,Genic,1425977,yes
Genic,Dixon_TAD,290240,yes
Genic,Intergenic,2791664,yes
Dixon_TAD,Dixon_TAD,15697,yes
Dixon_TAD,Intergenic,298856,yes
Intergenic,Intergenic,1453447,yes
Active,Active,410550,yes
Active,Inactive,342693,yes
Active,Enhancer,416923,yes
Active,Genic,1112083,yes
Active,Dixon_TAD,152187,yes
Active,Intergenic,1470406,yes
Inactive,Inactive,76013,yes
Inactive,Enhancer,187007,yes
Inactive,Genic,577577,yes
Inactive,Dixon_TAD,67734,yes
Inactive,Intergenic,645945,yes
Enhancer,Enhancer,120284,yes
Enhancer,Genic,778954,yes
Enhancer,Dixon_TAD,84708,yes
Enhancer,Intergenic,814624,yes
Genic,Genic,1429503,yes
Genic,Dixon_TAD,287668,yes
Genic,Intergenic,2803588,yes
Dixon_TAD,Dixon_TAD,15215,yes
Dixon_TAD,Intergenic,294867,yes
Intergenic,Intergenic,1453880,yes
Active,Active,406818,yes
Active,Inactive,316968,yes
Active,Enhancer,413848,yes
Active,Genic,1099790,yes
Active,Dixon_TAD,161957,yes
Active,Intergenic,1478778,yes
Inactive,Inactive,68993,yes
Inactive,Enhancer,172515,yes
Inactive,Genic,534560,yes
Inactive,Dixon_TAD,65155,yes
Inactive,Intergenic,605886,yes
Enhancer,Enhancer,117777,yes
Enhancer,Genic,768254,yes
Enhancer,Dixon_TAD,88909,yes
Enhancer,Intergenic,805507,yes
Genic,Genic,1406869,yes
Genic,Dixon_TAD,301011,yes
Genic,Intergenic,2786709,yes
Dixon_TAD,Dixon_TAD,16913,yes
Dixon_TAD,Intergenic,307608,yes
Intergenic,Intergenic,1470506,yes
Active,Active,404801,yes
Active,Inactive,337292,yes
Active,Enhancer,415250,yes
Active,Genic,1103742,yes
Active,Dixon_TAD,155216,yes
Active,Intergenic,1461254,yes
Inactive,Inactive,78222,yes
Inactive,Enhancer,186250,yes
Inactive,Genic,570612,yes
Inactive,Dixon_TAD,68479,yes
Inactive,Intergenic,648329,yes
Enhancer,Enhancer,118831,yes
Enhancer,Genic,780102,yes
Enhancer,Dixon_TAD,86773,yes
Enhancer,Intergenic,816254,yes
Genic,Genic,1423158,yes
Genic,Dixon_TAD,293180,yes
Genic,Intergenic,2799935,yes
Dixon_TAD,Dixon_TAD,15969,yes
Dixon_TAD,Intergenic,300300,yes
Intergenic,Intergenic,1453768,yes
