class1,class2,count,permuted
Enhancer,Enhancer,117982,yes
Enhancer,Genic,772173,yes
Enhancer,Dixon_TAD,86830,yes
Enhancer,Intergenic,816056,yes
Genic,Genic,1403120,yes
Genic,Dixon_TAD,291376,yes
Genic,Intergenic,2790947,yes
Dixon_TAD,Dixon_TAD,16142,yes
Dixon_TAD,Intergenic,302282,yes
Intergenic,Intergenic,1467942,yes
Active,Active,434777,yes
Active,Inactive,335704,yes
Active,Enhancer,432127,yes
Active,Genic,1159317,yes
Active,Dixon_TAD,159335,yes
Active,Intergenic,1467343,yes
Inactive,Inactive,71765,yes
Inactive,Enhancer,179220,yes
Inactive,Genic,563169,yes
Inactive,Dixon_TAD,64418,yes
Inactive,Intergenic,605924,yes
Enhancer,Enhancer,121305,yes
Enhancer,Genic,799066,yes
Enhancer,Dixon_TAD,86877,yes
Enhancer,Intergenic,803725,yes
Genic,Genic,1479974,yes
Genic,Dixon_TAD,295661,yes
Genic,Intergenic,2773116,yes
Dixon_TAD,Dixon_TAD,15575,yes
Dixon_TAD,Intergenic,291570,yes
Intergenic,Intergenic,1422138,yes
Active,Active,418420,yes
Active,Inactive,331929,yes
Active,Enhancer,428011,yes
Active,Genic,1120709,yes
Active,Dixon_TAD,155705,yes
Active,Intergenic,1478951,yes
Inactive,Inactive,70774,yes
Inactive,Enhancer,180076,yes
Inactive,Genic,553309,yes
Inactive,Dixon_TAD,64491,yes
Inactive,Intergenic,618213,yes
Enhancer,Enhancer,121974,yes
Enhancer,Genic,789593,yes
Enhancer,Dixon_TAD,87327,yes
Enhancer,Intergenic,821363,yes
Genic,Genic,1429032,yes
Genic,Dixon_TAD,289510,yes
Genic,Intergenic,2782248,yes
Dixon_TAD,Dixon_TAD,15674,yes
Dixon_TAD,Intergenic,296195,yes
Intergenic,Intergenic,1455872,yes
Active,Active,411038,yes
Active,Inactive,317599,yes
Active,Enhancer,416953,yes
Active,Genic,1108203,yes
Active,Dixon_TAD,154988,yes
Active,Intergenic,1471461,yes
Inactive,Inactive,67984,yes
Inactive,Enhancer,173011,yes
Inactive,Genic,535615,yes
Inactive,Dixon_TAD,63294,yes
Inactive,Intergenic,598941,yes
Enhancer,Enhancer,119722,yes
Enhancer,Genic,774007,yes
Enhancer,Dixon_TAD,85231,yes
Enhancer,Intergenic,808816,yes
Genic,Genic,1417063,yes
Genic,Dixon_TAD,289199,yes
Genic,Intergenic,2780918,yes
Dixon_TAD,Dixon_TAD,15398,yes
Dixon_TAD,Intergenic,293120,yes
Intergenic,Intergenic,1471249,yes
Active,Active,397957,yes
Active,Inactive,331040,yes
Active,Enhancer,403202,yes
Active,Genic,1095101,yes
Active,Dixon_TAD,152929,yes
Active,Intergenic,1477046,yes
Inactive,Inactive,74898,yes
Inactive,Enhancer,177571,yes
Inactive,Genic,561500,yes
Inactive,Dixon_TAD,65694,yes
Inactive,Intergenic,619952,yes
Enhancer,Enhancer,113593,yes
Enhancer,Genic,758756,yes
Enhancer,Dixon_TAD,84367,yes
Enhancer,Intergenic,800545,yes
Genic,Genic,1414780,yes
Genic,Dixon_TAD,288645,yes
Genic,Intergenic,2802243,yes
Dixon_TAD,Dixon_TAD,15660,yes
Dixon_TAD,Intergenic,302329,yes
Intergenic,Intergenic,1472341,yes
Active,Active,414403,yes
Active,Inactive,345502,yes
Active,Enhancer,420548,yes
Active,Genic,1128493,yes
Active,Dixon_TAD,153419,yes
Active,Intergenic,1459866,yes
Inactive,Inactive,74743,yes
Inactive,Enhancer,187795,yes
Inactive,Genic,580435,yes
Inactive,Dixon_TAD,66411,yes
Inactive,Intergenic,640241,yes
Enhancer,Enhancer,121284,yes
Enhancer,Genic,788986,yes
Enhancer,Dixon_TAD,85093,yes
Enhancer,Intergenic,812099,yes
Genic,Genic,1448990,yes
Genic,Dixon_TAD,289094,yes
Genic,Intergenic,2798835,yes
Dixon_TAD,Dixon_TAD,15017,yes
Dixon_TAD,Intergenic,290490,yes
Intergenic,Intergenic,1433635,yes
Active,Active,408540,yes
Active,Inactive,301600,yes
Active,Enhancer,415226,yes
Active,Genic,1071710,yes
Active,Dixon_TAD,152731,yes
Active,Intergenic,1509244,yes
Inactive,Inactive,62731,yes
Inactive,Enhancer,166795,yes
Inactive,Genic,503475,yes
Inactive,Dixon_TAD,60002,yes
Inactive,Intergenic,589972,yes
Enhancer,Enhancer,118809,yes
Enhancer,Genic,760833,yes
Enhancer,Dixon_TAD,84455,yes
Enhancer,Intergenic,831456,yes
Genic,Genic,1357604,yes
Genic,Dixon_TAD,280813,yes
Genic,Intergenic,2795753,yes
Dixon_TAD,Dixon_TAD,15347,yes
Dixon_TAD,Intergenic,299623,yes
Intergenic,Intergenic,1509659,yes
Active,Active,406389,yes
Active,Inactive,320154,yes
Active,Enhancer,412244,yes
Active,Genic,1096919,yes
Active,Dixon_TAD,155076,yes
Active,Intergenic,1492679,yes
Inactive,Inactive,70632,yes
Inactive,Enhancer,173105,yes
Inactive,Genic,539736,yes
Inactive,Dixon_TAD,62970,yes
Inactive,Intergenic,598949,yes
Enhancer,Enhancer,116333,yes
Enhancer,Genic,764631,yes
Enhancer,Dixon_TAD,85106,yes
Enhancer,Intergenic,815013,yes
Genic,Genic,1402934,yes
Genic,Dixon_TAD,287838,yes
Genic,Intergenic,2783042,yes
Dixon_TAD,Dixon_TAD,15332,yes
Dixon_TAD,Intergenic,297325,yes
Intergenic,Intergenic,1485532,yes
Active,Active,408989,yes
Active,Inactive,325965,yes
Active,Enhancer,417177,yes
Active,Genic,1095956,yes
Active,Dixon_TAD,159833,yes
Active,Intergenic,1481299,yes
Inactive,Inactive,69716,yes
Inactive,Enhancer,176989,yes
Inactive,Genic,543463,yes
Inactive,Dixon_TAD,66154,yes
Inactive,Intergenic,612828,yes
Enhancer,Enhancer,119208,yes
Enhancer,Genic,771100,yes
Enhancer,Dixon_TAD,88343,yes
Enhancer,Intergenic,820271,yes
Genic,Genic,1400036,yes
Genic,Dixon_TAD,296670,yes
Genic,Intergenic,2782446,yes
Dixon_TAD,Dixon_TAD,16584,yes
Dixon_TAD,Intergenic,307287,yes
Intergenic,Intergenic,1484974,yes
Active,Active,395809,yes
Active,Inactive,321813,yes
Active,Enhancer,404764,yes
Active,Genic,1094026,yes
Active,Dixon_TAD,147957,yes
Active,Intergenic,1478315,yes
Inactive,Inactive,73003,yes
Inactive,Enhancer,175573,yes
Inactive,Genic,551924,yes
Inactive,Dixon_TAD,62562,yes
Inactive,Intergenic,621964,yes
Enhancer,Enhancer,115352,yes
Enhancer,Genic,764949,yes
Enhancer,Dixon_TAD,81302,yes
Enhancer,Intergenic,805450,yes
Genic,Genic,1414362,yes
Genic,Dixon_TAD,279814,yes
Genic,Intergenic,2812958,yes
Dixon_TAD,Dixon_TAD,14536,yes
Dixon_TAD,Intergenic,291312,yes
Intergenic,Intergenic,1458530,yes
Active,Active,415054,yes
Active,Inactive,324665,yes
Active,Enhancer,413022,yes
Active,Genic,1122077,yes
Active,Dixon_TAD,156759,yes
Active,Intergenic,1464094,yes
Inactive,Inactive,69581,yes
Inactive,Enhancer,173336,yes
Inactive,Genic,546822,yes
Inactive,Dixon_TAD,63931,yes
Inactive,Intergenic,612328,yes
Enhancer,Enhancer,115414,yes
Enhancer,Genic,768597,yes
Enhancer,Dixon_TAD,84753,yes
Enhancer,Intergenic,795600,yes
Genic,Genic,1436807,yes
Genic,Dixon_TAD,292706,yes
Genic,Intergenic,2776562,yes
Dixon_TAD,Dixon_TAD,15642,yes
Dixon_TAD,Intergenic,294975,yes
Intergenic,Intergenic,1479747,yes
Active,Active,398304,yes
Active,Inactive,325744,yes
Active,Enhancer,404090,yes
Active,Genic,1082638,yes
Active,Dixon_TAD,153999,yes
Active,Intergenic,1470745,yes
Inactive,Inactive,74246,yes
Inactive,Enhancer,177288,yes
Inactive,Genic,552461,yes
Inactive,Dixon_TAD,65878,yes
Inactive,Intergenic,639380,yes
Enhancer,Enhancer,115252,yes
Enhancer,Genic,756258,yes
Enhancer,Dixon_TAD,84644,yes
Enhancer,Intergenic,808103,yes
Genic,Genic,1392443,yes
Genic,Dixon_TAD,288420,yes
Genic,Intergenic,2801047,yes
Dixon_TAD,Dixon_TAD,15617,yes
Dixon_TAD,Intergenic,301819,yes
Intergenic,Intergenic,1489324,yes
Active,Active,405346,yes
Active,Inactive,318689,yes
Active,Enhancer,419324,yes
Active,Genic,1086420,yes
Active,Dixon_TAD,149516,yes
Active,Intergenic,1485613,yes
Inactive,Inactive,71013,yes
Inactive,Enhancer,178553,yes
Inactive,Genic,539408,yes
Inactive,Dixon_TAD,62062,yes
Inactive,Intergenic,623278,yes
Enhancer,Enhancer,121595,yes
Enhancer,Genic,777962,yes
Enhancer,Dixon_TAD,84024,yes
Enhancer,Intergenic,827960,yes
Genic,Genic,1391563,yes
Genic,Dixon_TAD,278801,yes
Genic,Intergenic,2810290,yes
Dixon_TAD,Dixon_TAD,14518,yes
Dixon_TAD,Intergenic,288994,yes
Intergenic,Intergenic,1477059,yes
Active,Active,384231,yes
Active,Inactive,310451,yes
Active,Enhancer,399085,yes
Active,Genic,1049482,yes
Active,Dixon_TAD,146904,yes
Active,Intergenic,1462515,yes
Inactive,Inactive,68450,yes
Inactive,Enhancer,173721,yes
Inactive,Genic,524535,yes
Inactive,Dixon_TAD,62218,yes
Inactive,Intergenic,616848,yes
Enhancer,Enhancer,116756,yes
Enhancer,Genic,750157,yes
Enhancer,Dixon_TAD,83411,yes
Enhancer,Intergenic,825011,yes
Genic,Genic,1348881,yes
Genic,Dixon_TAD,276791,yes
Genic,Intergenic,2781173,yes
Dixon_TAD,Dixon_TAD,15042,yes
Dixon_TAD,Intergenic,299471,yes
Intergenic,Intergenic,1528965,yes
Active,Active,460763,yes
Active,Inactive,323656,yes
Active,Enhancer,459248,yes
Active,Genic,1178726,yes
Active,Dixon_TAD,166148,yes
Active,Intergenic,1492930,yes
Inactive,Inactive,66310,yes
Inactive,Enhancer,174489,yes
Inactive,Genic,535393,yes
Inactive,Dixon_TAD,60249,yes
Inactive,Intergenic,585161,yes
Enhancer,Enhancer,128881,yes
Enhancer,Genic,826180,yes
Enhancer,Dixon_TAD,90448,yes
Enhancer,Intergenic,816057,yes
Genic,Genic,1481625,yes
Genic,Dixon_TAD,297946,yes
Genic,Intergenic,2766539,yes
Dixon_TAD,Dixon_TAD,15766,yes
Dixon_TAD,Intergenic,288619,yes
Intergenic,Intergenic,1409975,yes
Active,Active,418671,yes
Active,Inactive,318458,yes
Active,Enhancer,421151,yes
Active,Genic,1103920,yes
Active,Dixon_TAD,155196,yes
Active,Intergenic,1477258,yes
Inactive,Inactive,69189,yes
Inactive,Enhancer,172551,yes
Inactive,Genic,538160,yes
Inactive,Dixon_TAD,63151,yes
Inactive,Intergenic,612936,yes
Enhancer,Enhancer,120037,yes
Enhancer,Genic,774524,yes
Enhancer,Dixon_TAD,86068,yes
Enhancer,Intergenic,813203,yes
Genic,Genic,1408943,yes
Genic,Dixon_TAD,287901,yes
Genic,Intergenic,2780805,yes
Dixon_TAD,Dixon_TAD,15463,yes
Dixon_TAD,Intergenic,298983,yes
Intergenic,Intergenic,1477155,yes
Active,Active,409971,yes
Active,Inactive,325855,yes
Active,Enhancer,418597,yes
Active,Genic,1093498,yes
Active,Dixon_TAD,156007,yes
Active,Intergenic,1481312,yes
Inactive,Inactive,69963,yes
Inactive,Enhancer,178497,yes
Inactive,Genic,543580,yes
Inactive,Dixon_TAD,65215,yes
Inactive,Intergenic,622942,yes
Enhancer,Enhancer,119903,yes
Enhancer,Genic,774306,yes
Enhancer,Dixon_TAD,87121,yes
Enhancer,Intergenic,821813,yes
Genic,Genic,1391269,yes
Genic,Dixon_TAD,289693,yes
Genic,Intergenic,2769439,yes
Dixon_TAD,Dixon_TAD,15945,yes
Dixon_TAD,Intergenic,301548,yes
Intergenic,Intergenic,1482328,yes
Active,Active,408333,yes
Active,Inactive,317912,yes
Active,Enhancer,411193,yes
Active,Genic,1106241,yes
Active,Dixon_TAD,156271,yes
Active,Intergenic,1467520,yes
Inactive,Inactive,71878,yes
Inactive,Enhancer,173553,yes
Inactive,Genic,542596,yes
Inactive,Dixon_TAD,65212,yes
Inactive,Intergenic,618323,yes
Enhancer,Enhancer,116949,yes
Enhancer,Genic,767343,yes
Enhancer,Dixon_TAD,86493,yes
Enhancer,Intergenic,800693,yes
Genic,Genic,1419510,yes
Genic,Dixon_TAD,294426,yes
Genic,Intergenic,2788863,yes
Dixon_TAD,Dixon_TAD,15923,yes
Dixon_TAD,Intergenic,302016,yes
Intergenic,Intergenic,1482308,yes
Active,Active,414090,yes
Active,Inactive,329987,yes
Active,Enhancer,416418,yes
Active,Genic,1112953,yes
Active,Dixon_TAD,155936,yes
Active,Intergenic,1466812,yes
Inactive,Inactive,69815,yes
Inactive,Enhancer,179406,yes
Inactive,Genic,550631,yes
Inactive,Dixon_TAD,65076,yes
Inactive,Intergenic,617574,yes
Enhancer,Enhancer,118032,yes
Enhancer,Genic,773932,yes
Enhancer,Dixon_TAD,85388,yes
Enhancer,Intergenic,806176,yes
Genic,Genic,1419339,yes
Genic,Dixon_TAD,290809,yes
Genic,Intergenic,2768109,yes
Dixon_TAD,Dixon_TAD,15696,yes
Dixon_TAD,Intergenic,296411,yes
Intergenic,Intergenic,1484867,yes
Active,Active,433298,yes
Active,Inactive,329207,yes
Active,Enhancer,441664,yes
Active,Genic,1149353,yes
Active,Dixon_TAD,161257,yes
Active,Intergenic,1463648,yes
Inactive,Inactive,71285,yes
Inactive,Enhancer,181235,yes
Inactive,Genic,554678,yes
Inactive,Dixon_TAD,64970,yes
Inactive,Intergenic,607412,yes
Enhancer,Enhancer,126468,yes
Enhancer,Genic,814456,yes
Enhancer,Dixon_TAD,89954,yes
Enhancer,Intergenic,811032,yes
Genic,Genic,1464896,yes
Genic,Dixon_TAD,298765,yes
Genic,Intergenic,2758497,yes
Dixon_TAD,Dixon_TAD,16074,yes
Dixon_TAD,Intergenic,297470,yes
Intergenic,Intergenic,1418890,yes
Active,Active,385641,yes
Active,Inactive,311743,yes
Active,Enhancer,395481,yes
Active,Genic,1059120,yes
Active,Dixon_TAD,149608,yes
Active,Intergenic,1465288,yes
Inactive,Inactive,70952,yes
Inactive,Enhancer,173589,yes
Inactive,Genic,538668,yes
Inactive,Dixon_TAD,63892,yes
Inactive,Intergenic,629341,yes
Enhancer,Enhancer,114512,yes
Enhancer,Genic,748919,yes
Enhancer,Dixon_TAD,83327,yes
Enhancer,Intergenic,810664,yes
Genic,Genic,1376935,yes
Genic,Dixon_TAD,282949,yes
Genic,Intergenic,2802797,yes
Dixon_TAD,Dixon_TAD,15404,yes
Dixon_TAD,Intergenic,298987,yes
Intergenic,Intergenic,1517398,yes
Active,Active,405843,yes
Active,Inactive,319300,yes
Active,Enhancer,421636,yes
Active,Genic,1096410,yes
Active,Dixon_TAD,151174,yes
Active,Intergenic,1441734,yes
Inactive,Inactive,69859,yes
Inactive,Enhancer,178639,yes
Inactive,Genic,544527,yes
Inactive,Dixon_TAD,64170,yes
Inactive,Intergenic,619866,yes
Enhancer,Enhancer,123980,yes
Enhancer,Genic,786753,yes
Enhancer,Dixon_TAD,86532,yes
Enhancer,Intergenic,826179,yes
Genic,Genic,1410785,yes
Genic,Dixon_TAD,285046,yes
Genic,Intergenic,2755425,yes
Dixon_TAD,Dixon_TAD,15240,yes
Dixon_TAD,Intergenic,294957,yes
Intergenic,Intergenic,1494007,yes
