class1,class2,count,permuted
Active,Intergenic,1440637,yes
Inactive,Inactive,81662,yes
Inactive,Enhancer,185200,yes
Inactive,Genic,582783,yes
Inactive,Dixon_TAD,70269,yes
Inactive,Intergenic,650594,yes
Enhancer,Enhancer,119298,yes
Enhancer,Genic,785116,yes
Enhancer,Dixon_TAD,87314,yes
Enhancer,Intergenic,797437,yes
Genic,Genic,1454648,yes
Genic,Dixon_TAD,299374,yes
Genic,Intergenic,2786291,yes
Dixon_TAD,Dixon_TAD,16195,yes
Dixon_TAD,Intergenic,300524,yes
Intergenic,Intergenic,1428888,yes
Active,Active,409951,yes
Active,Inactive,338845,yes
Active,Enhancer,414599,yes
Active,Genic,1107390,yes
Active,Dixon_TAD,151172,yes
Active,Intergenic,1479919,yes
Inactive,Inactive,76487,yes
Inactive,Enhancer,184255,yes
Inactive,Genic,571717,yes
Inactive,Dixon_TAD,65252,yes
Inactive,Intergenic,637117,yes
Enhancer,Enhancer,118441,yes
Enhancer,Genic,774456,yes
Enhancer,Dixon_TAD,83765,yes
Enhancer,Intergenic,814310,yes
Genic,Genic,1424161,yes
Genic,Dixon_TAD,283641,yes
Genic,Intergenic,2805719,yes
Dixon_TAD,Dixon_TAD,15065,yes
Dixon_TAD,Intergenic,291304,yes
Intergenic,Intergenic,1457069,yes
Active,Active,416351,yes
Active,Inactive,310240,yes
Active,Enhancer,424133,yes
Active,Genic,1117615,yes
Active,Dixon_TAD,156676,yes
Active,Intergenic,1478413,yes
Inactive,Inactive,65484,yes
Inactive,Enhancer,171141,yes
Inactive,Genic,531306,yes
Inactive,Dixon_TAD,61761,yes
Inactive,Intergenic,591355,yes
Enhancer,Enhancer,121947,yes
Enhancer,Genic,788396,yes
Enhancer,Dixon_TAD,86935,yes
Enhancer,Intergenic,818114,yes
Genic,Genic,1434625,yes
Genic,Dixon_TAD,291581,yes
Genic,Intergenic,2792100,yes
Dixon_TAD,Dixon_TAD,15723,yes
Dixon_TAD,Intergenic,295361,yes
Intergenic,Intergenic,1454738,yes
Active,Active,396205,yes
Active,Inactive,305814,yes
Active,Enhancer,402605,yes
Active,Genic,1054805,yes
Active,Dixon_TAD,148647,yes
Active,Intergenic,1468240,yes
Inactive,Inactive,65831,yes
Inactive,Enhancer,167274,yes
Inactive,Genic,512339,yes
Inactive,Dixon_TAD,61216,yes
Inactive,Intergenic,624621,yes
Enhancer,Enhancer,114643,yes
Enhancer,Genic,744043,yes
Enhancer,Dixon_TAD,82818,yes
Enhancer,Intergenic,811395,yes
Genic,Genic,1346092,yes
Genic,Dixon_TAD,276323,yes
Genic,Intergenic,2778057,yes
Dixon_TAD,Dixon_TAD,14954,yes
Dixon_TAD,Intergenic,301492,yes
Intergenic,Intergenic,1546499,yes
Active,Active,396063,yes
Active,Inactive,321347,yes
Active,Enhancer,411499,yes
Active,Genic,1098063,yes
Active,Dixon_TAD,151557,yes
Active,Intergenic,1452000,yes
Inactive,Inactive,74860,yes
Inactive,Enhancer,179589,yes
Inactive,Genic,553778,yes
Inactive,Dixon_TAD,65178,yes
Inactive,Intergenic,623103,yes
Enhancer,Enhancer,120112,yes
Enhancer,Genic,781105,yes
Enhancer,Dixon_TAD,85178,yes
Enhancer,Intergenic,811022,yes
Genic,Genic,1424018,yes
Genic,Dixon_TAD,289515,yes
Genic,Intergenic,2800316,yes
Dixon_TAD,Dixon_TAD,15444,yes
Dixon_TAD,Intergenic,295515,yes
Intergenic,Intergenic,1444792,yes
Active,Active,417824,yes
Active,Inactive,331139,yes
Active,Enhancer,421893,yes
Active,Genic,1126273,yes
Active,Dixon_TAD,155854,yes
Active,Intergenic,1482000,yes
Inactive,Inactive,70917,yes
Inactive,Enhancer,179183,yes
Inactive,Genic,556355,yes
Inactive,Dixon_TAD,64414,yes
Inactive,Intergenic,619937,yes
Enhancer,Enhancer,118801,yes
Enhancer,Genic,782915,yes
Enhancer,Dixon_TAD,86002,yes
Enhancer,Intergenic,805023,yes
Genic,Genic,1440725,yes
Genic,Dixon_TAD,290303,yes
Genic,Intergenic,2791553,yes
Dixon_TAD,Dixon_TAD,15505,yes
Dixon_TAD,Intergenic,295274,yes
Intergenic,Intergenic,1451608,yes
Active,Active,413557,yes
Active,Inactive,341038,yes
Active,Enhancer,414824,yes
Active,Genic,1124914,yes
Active,Dixon_TAD,151830,yes
Active,Intergenic,1464789,yes
Inactive,Inactive,73964,yes
Inactive,Enhancer,183658,yes
Inactive,Genic,575039,yes
Inactive,Dixon_TAD,66106,yes
Inactive,Intergenic,637437,yes
Enhancer,Enhancer,119008,yes
Enhancer,Genic,778051,yes
Enhancer,Dixon_TAD,84375,yes
Enhancer,Intergenic,806659,yes
Genic,Genic,1444958,yes
Genic,Dixon_TAD,287209,yes
Genic,Intergenic,2805213,yes
Dixon_TAD,Dixon_TAD,15142,yes
Dixon_TAD,Intergenic,292318,yes
Intergenic,Intergenic,1442052,yes
Active,Active,395353,yes
Active,Inactive,310272,yes
Active,Enhancer,405558,yes
Active,Genic,1061689,yes
Active,Dixon_TAD,151252,yes
Active,Intergenic,1482876,yes
Inactive,Inactive,66377,yes
Inactive,Enhancer,170179,yes
Inactive,Genic,517710,yes
Inactive,Dixon_TAD,62129,yes
Inactive,Intergenic,609617,yes
Enhancer,Enhancer,116965,yes
Enhancer,Genic,749213,yes
Enhancer,Dixon_TAD,84907,yes
Enhancer,Intergenic,823410,yes
Genic,Genic,1351272,yes
Genic,Dixon_TAD,280859,yes
Genic,Intergenic,2784604,yes
Dixon_TAD,Dixon_TAD,15377,yes
Dixon_TAD,Intergenic,305284,yes
Intergenic,Intergenic,1525870,yes
Active,Active,411022,yes
Active,Inactive,326537,yes
Active,Enhancer,418773,yes
Active,Genic,1092811,yes
Active,Dixon_TAD,152950,yes
Active,Intergenic,1488337,yes
Inactive,Inactive,71089,yes
Inactive,Enhancer,177183,yes
Inactive,Genic,540610,yes
Inactive,Dixon_TAD,63423,yes
Inactive,Intergenic,617802,yes
Enhancer,Enhancer,119606,yes
Enhancer,Genic,768016,yes
Enhancer,Dixon_TAD,84710,yes
Enhancer,Intergenic,822275,yes
Genic,Genic,1388884,yes
Genic,Dixon_TAD,283280,yes
Genic,Intergenic,2781245,yes
Dixon_TAD,Dixon_TAD,15144,yes
Dixon_TAD,Intergenic,297889,yes
Intergenic,Intergenic,1490765,yes
Active,Active,377231,yes
Active,Inactive,319935,yes
Active,Enhancer,399880,yes
Active,Genic,1046544,yes
Active,Dixon_TAD,146938,yes
Active,Intergenic,1418785,yes
Inactive,Inactive,77259,yes
Inactive,Enhancer,184031,yes
Inactive,Genic,551664,yes
Inactive,Dixon_TAD,67071,yes
Inactive,Intergenic,648442,yes
Enhancer,Enhancer,118710,yes
Enhancer,Genic,762492,yes
Enhancer,Dixon_TAD,84824,yes
Enhancer,Intergenic,818299,yes
Genic,Genic,1363435,yes
Genic,Dixon_TAD,281809,yes
Genic,Intergenic,2753648,yes
Dixon_TAD,Dixon_TAD,15246,yes
Dixon_TAD,Intergenic,298950,yes
Intergenic,Intergenic,1531316,yes
Active,Active,398648,yes
Active,Inactive,334534,yes
Active,Enhancer,407137,yes
Active,Genic,1105012,yes
Active,Dixon_TAD,153240,yes
Active,Intergenic,1457080,yes
Inactive,Inactive,78965,yes
Inactive,Enhancer,180752,yes
Inactive,Genic,574789,yes
Inactive,Dixon_TAD,67878,yes
Inactive,Intergenic,645235,yes
Enhancer,Enhancer,115132,yes
Enhancer,Genic,770497,yes
Enhancer,Dixon_TAD,84209,yes
Enhancer,Intergenic,789064,yes
Genic,Genic,1437601,yes
Genic,Dixon_TAD,292492,yes
Genic,Intergenic,2804632,yes
Dixon_TAD,Dixon_TAD,15809,yes
Dixon_TAD,Intergenic,298049,yes
Intergenic,Intergenic,1436762,yes
Active,Active,407101,yes
Active,Inactive,305878,yes
Active,Enhancer,417241,yes
Active,Genic,1081039,yes
Active,Dixon_TAD,152945,yes
Active,Intergenic,1495926,yes
Inactive,Inactive,61850,yes
Inactive,Enhancer,169114,yes
Inactive,Genic,512560,yes
Inactive,Dixon_TAD,60881,yes
Inactive,Intergenic,596346,yes
Enhancer,Enhancer,119541,yes
Enhancer,Genic,768296,yes
Enhancer,Dixon_TAD,85413,yes
Enhancer,Intergenic,828516,yes
Genic,Genic,1374026,yes
Genic,Dixon_TAD,282414,yes
Genic,Intergenic,2790598,yes
Dixon_TAD,Dixon_TAD,15534,yes
Dixon_TAD,Intergenic,299350,yes
Intergenic,Intergenic,1500447,yes
Active,Active,399326,yes
Active,Inactive,329202,yes
Active,Enhancer,411859,yes
Active,Genic,1085994,yes
Active,Dixon_TAD,154545,yes
Active,Intergenic,1455718,yes
Inactive,Inactive,73817,yes
Inactive,Enhancer,182260,yes
Inactive,Genic,553187,yes
Inactive,Dixon_TAD,67166,yes
Inactive,Intergenic,644890,yes
Enhancer,Enhancer,119056,yes
Enhancer,Genic,772527,yes
Enhancer,Dixon_TAD,87319,yes
Enhancer,Intergenic,811212,yes
Genic,Genic,1393820,yes
Genic,Dixon_TAD,291674,yes
Genic,Intergenic,2771324,yes
Dixon_TAD,Dixon_TAD,16132,yes
Dixon_TAD,Intergenic,306997,yes
Intergenic,Intergenic,1495740,yes
Active,Active,395542,yes
Active,Inactive,308851,yes
Active,Enhancer,407663,yes
Active,Genic,1067639,yes
Active,Dixon_TAD,152953,yes
Active,Intergenic,1489028,yes
Inactive,Inactive,67610,yes
Inactive,Enhancer,172044,yes
Inactive,Genic,522150,yes
Inactive,Dixon_TAD,63296,yes
Inactive,Intergenic,609701,yes
Enhancer,Enhancer,119061,yes
Enhancer,Genic,759541,yes
Enhancer,Dixon_TAD,85871,yes
Enhancer,Intergenic,827384,yes
Genic,Genic,1368111,yes
Genic,Dixon_TAD,285463,yes
Genic,Intergenic,2795967,yes
Dixon_TAD,Dixon_TAD,15565,yes
Dixon_TAD,Intergenic,303805,yes
Intergenic,Intergenic,1499487,yes
Active,Active,394160,yes
Active,Inactive,324989,yes
Active,Enhancer,402122,yes
Active,Genic,1088796,yes
Active,Dixon_TAD,154084,yes
Active,Intergenic,1476041,yes
Inactive,Inactive,73465,yes
Inactive,Enhancer,177687,yes
Inactive,Genic,554888,yes
Inactive,Dixon_TAD,66445,yes
Inactive,Intergenic,629371,yes
Enhancer,Enhancer,115288,yes
Enhancer,Genic,760044,yes
Enhancer,Dixon_TAD,85472,yes
Enhancer,Intergenic,803113,yes
Genic,Genic,1408495,yes
Genic,Dixon_TAD,292617,yes
Genic,Intergenic,2805055,yes
Dixon_TAD,Dixon_TAD,15920,yes
Dixon_TAD,Intergenic,303145,yes
Intergenic,Intergenic,1464550,yes
Active,Active,404378,yes
Active,Inactive,318918,yes
Active,Enhancer,419788,yes
Active,Genic,1091486,yes
Active,Dixon_TAD,151471,yes
Active,Intergenic,1472816,yes
Inactive,Inactive,70286,yes
Inactive,Enhancer,181321,yes
Inactive,Genic,542603,yes
Inactive,Dixon_TAD,62415,yes
Inactive,Intergenic,626897,yes
Enhancer,Enhancer,123632,yes
Enhancer,Genic,785474,yes
Enhancer,Dixon_TAD,85593,yes
Enhancer,Intergenic,830249,yes
Genic,Genic,1403901,yes
Genic,Dixon_TAD,283125,yes
Genic,Intergenic,2803227,yes
Dixon_TAD,Dixon_TAD,14888,yes
Dixon_TAD,Intergenic,290669,yes
Intergenic,Intergenic,1477282,yes
Active,Active,447750,yes
Active,Inactive,334140,yes
Active,Enhancer,443077,yes
Active,Genic,1158151,yes
Active,Dixon_TAD,161555,yes
Active,Intergenic,1512623,yes
Inactive,Inactive,69566,yes
Inactive,Enhancer,179624,yes
Inactive,Genic,552189,yes
Inactive,Dixon_TAD,63672,yes
Inactive,Intergenic,607676,yes
Enhancer,Enhancer,124027,yes
Enhancer,Genic,801292,yes
Enhancer,Dixon_TAD,87505,yes
Enhancer,Intergenic,814531,yes
Genic,Genic,1457483,yes
Genic,Dixon_TAD,293628,yes
Genic,Intergenic,2792255,yes
Dixon_TAD,Dixon_TAD,15460,yes
Dixon_TAD,Intergenic,293524,yes
Intergenic,Intergenic,1430263,yes
Active,Active,384942,yes
Active,Inactive,297487,yes
Active,Enhancer,407476,yes
Active,Genic,1063403,yes
Active,Dixon_TAD,146642,yes
Active,Intergenic,1474998,yes
Inactive,Inactive,63474,yes
Inactive,Enhancer,167659,yes
Inactive,Genic,511223,yes
Inactive,Dixon_TAD,59033,yes
Inactive,Intergenic,592829,yes
Enhancer,Enhancer,120059,yes
Enhancer,Genic,765090,yes
Enhancer,Dixon_TAD,84016,yes
Enhancer,Intergenic,829209,yes
Genic,Genic,1373807,yes
Genic,Dixon_TAD,276940,yes
Genic,Intergenic,2789906,yes
Dixon_TAD,Dixon_TAD,14805,yes
Dixon_TAD,Intergenic,292870,yes
Intergenic,Intergenic,1506166,yes
Active,Active,414322,yes
Active,Inactive,323217,yes
Active,Enhancer,420278,yes
Active,Genic,1108749,yes
Active,Dixon_TAD,152365,yes
Active,Intergenic,1481913,yes
Inactive,Inactive,73035,yes
Inactive,Enhancer,177365,yes
Inactive,Genic,545932,yes
Inactive,Dixon_TAD,62650,yes
Inactive,Intergenic,615911,yes
Enhancer,Enhancer,120161,yes
Enhancer,Genic,779919,yes
Enhancer,Dixon_TAD,83783,yes
Enhancer,Intergenic,810366,yes
Genic,Genic,1418132,yes
Genic,Dixon_TAD,282814,yes
Genic,Intergenic,2787827,yes
Dixon_TAD,Dixon_TAD,14758,yes
Dixon_TAD,Intergenic,289403,yes
Intergenic,Intergenic,1470423,yes
Active,Active,413165,yes
Active,Inactive,354660,yes
Active,Enhancer,417534,yes
Active,Genic,1141265,yes
Active,Dixon_TAD,157316,yes
Active,Intergenic,1451279,yes
Inactive,Inactive,82133,yes
Inactive,Enhancer,191081,yes
Inactive,Genic,604563,yes
Inactive,Dixon_TAD,70068,yes
Inactive,Intergenic,647368,yes
Enhancer,Enhancer,118764,yes
Enhancer,Genic,790888,yes
Enhancer,Dixon_TAD,87162,yes
Enhancer,Intergenic,796459,yes
Genic,Genic,1482351,yes
Genic,Dixon_TAD,300067,yes
Genic,Intergenic,2792353,yes
Dixon_TAD,Dixon_TAD,16173,yes
Dixon_TAD,Intergenic,294738,yes
Intergenic,Intergenic,1413063,yes
