class1,class2,count,permuted
Active,Intergenic,1507498,yes
Inactive,Inactive,72440,yes
Inactive,Enhancer,182522,yes
Inactive,Genic,565817,yes
Inactive,Dixon_TAD,67638,yes
Inactive,Intergenic,620750,yes
Enhancer,Enhancer,121393,yes
Enhancer,Genic,794470,yes
Enhancer,Dixon_TAD,89005,yes
Enhancer,Intergenic,814293,yes
Genic,Genic,1454608,yes
Genic,Dixon_TAD,300645,yes
Genic,Intergenic,2802530,yes
Dixon_TAD,Dixon_TAD,16254,yes
Dixon_TAD,Intergenic,301610,yes
Intergenic,Intergenic,1424169,yes
Active,Active,422853,yes
Active,Inactive,333098,yes
Active,Enhancer,432356,yes
Active,Genic,1130949,yes
Active,Dixon_TAD,155468,yes
Active,Intergenic,1483315,yes
Inactive,Inactive,70456,yes
Inactive,Enhancer,180898,yes
Inactive,Genic,554828,yes
Inactive,Dixon_TAD,64432,yes
Inactive,Intergenic,611135,yes
Enhancer,Enhancer,125108,yes
Enhancer,Genic,797132,yes
Enhancer,Dixon_TAD,87043,yes
Enhancer,Intergenic,816508,yes
Genic,Genic,1439858,yes
Genic,Dixon_TAD,288258,yes
Genic,Intergenic,2773483,yes
Dixon_TAD,Dixon_TAD,15257,yes
Dixon_TAD,Intergenic,293769,yes
Intergenic,Intergenic,1458547,yes
Active,Active,416148,yes
Active,Inactive,328847,yes
Active,Enhancer,412366,yes
Active,Genic,1109602,yes
Active,Dixon_TAD,156128,yes
Active,Intergenic,1488703,yes
Inactive,Inactive,73093,yes
Inactive,Enhancer,175096,yes
Inactive,Genic,550034,yes
Inactive,Dixon_TAD,65344,yes
Inactive,Intergenic,624671,yes
Enhancer,Enhancer,115091,yes
Enhancer,Genic,761188,yes
Enhancer,Dixon_TAD,84670,yes
Enhancer,Intergenic,799075,yes
Genic,Genic,1414195,yes
Genic,Dixon_TAD,289488,yes
Genic,Intergenic,2795984,yes
Dixon_TAD,Dixon_TAD,15528,yes
Dixon_TAD,Intergenic,296546,yes
Intergenic,Intergenic,1471223,yes
Active,Active,399173,yes
Active,Inactive,316695,yes
Active,Enhancer,411490,yes
Active,Genic,1074722,yes
Active,Dixon_TAD,153330,yes
Active,Intergenic,1472507,yes
Inactive,Inactive,69296,yes
Inactive,Enhancer,175374,yes
Inactive,Genic,535735,yes
Inactive,Dixon_TAD,62972,yes
Inactive,Intergenic,615512,yes
Enhancer,Enhancer,119184,yes
Enhancer,Genic,766152,yes
Enhancer,Dixon_TAD,85788,yes
Enhancer,Intergenic,825596,yes
Genic,Genic,1377086,yes
Genic,Dixon_TAD,285108,yes
Genic,Intergenic,2784380,yes
Dixon_TAD,Dixon_TAD,15602,yes
Dixon_TAD,Intergenic,300406,yes
Intergenic,Intergenic,1509345,yes
Active,Active,408540,yes
Active,Inactive,301600,yes
Active,Enhancer,415226,yes
Active,Genic,1071710,yes
Active,Dixon_TAD,152731,yes
Active,Intergenic,1509244,yes
Inactive,Inactive,62731,yes
Inactive,Enhancer,166795,yes
Inactive,Genic,503475,yes
Inactive,Dixon_TAD,60002,yes
Inactive,Intergenic,589972,yes
Enhancer,Enhancer,118809,yes
Enhancer,Genic,760833,yes
Enhancer,Dixon_TAD,84455,yes
Enhancer,Intergenic,831456,yes
Genic,Genic,1357604,yes
Genic,Dixon_TAD,280813,yes
Genic,Intergenic,2795753,yes
Dixon_TAD,Dixon_TAD,15347,yes
Dixon_TAD,Intergenic,299623,yes
Intergenic,Intergenic,1509659,yes
Active,Active,406210,yes
Active,Inactive,313736,yes
Active,Enhancer,413841,yes
Active,Genic,1089991,yes
Active,Dixon_TAD,155381,yes
Active,Intergenic,1465296,yes
Inactive,Inactive,69500,yes
Inactive,Enhancer,171667,yes
Inactive,Genic,533055,yes
Inactive,Dixon_TAD,64058,yes
Inactive,Intergenic,609151,yes
Enhancer,Enhancer,118976,yes
Enhancer,Genic,766941,yes
Enhancer,Dixon_TAD,86304,yes
Enhancer,Intergenic,814696,yes
Genic,Genic,1397012,yes
Genic,Dixon_TAD,289480,yes
Genic,Intergenic,2772949,yes
Dixon_TAD,Dixon_TAD,15649,yes
Dixon_TAD,Intergenic,301769,yes
Intergenic,Intergenic,1499101,yes
Active,Active,449078,yes
Active,Inactive,326466,yes
Active,Enhancer,447495,yes
Active,Genic,1154829,yes
Active,Dixon_TAD,160978,yes
Active,Intergenic,1531451,yes
Inactive,Inactive,66089,yes
Inactive,Enhancer,174944,yes
Inactive,Genic,538244,yes
Inactive,Dixon_TAD,61437,yes
Inactive,Intergenic,595485,yes
Enhancer,Enhancer,125357,yes
Enhancer,Genic,805040,yes
Enhancer,Dixon_TAD,87310,yes
Enhancer,Intergenic,824375,yes
Genic,Genic,1450732,yes
Genic,Dixon_TAD,289646,yes
Genic,Intergenic,2811147,yes
Dixon_TAD,Dixon_TAD,15195,yes
Dixon_TAD,Intergenic,289556,yes
Intergenic,Intergenic,1430797,yes
Active,Active,406582,yes
Active,Inactive,331785,yes
Active,Enhancer,410983,yes
Active,Genic,1096161,yes
Active,Dixon_TAD,156242,yes
Active,Intergenic,1469251,yes
Inactive,Inactive,73145,yes
Inactive,Enhancer,178605,yes
Inactive,Genic,555715,yes
Inactive,Dixon_TAD,66305,yes
Inactive,Intergenic,629768,yes
Enhancer,Enhancer,117228,yes
Enhancer,Genic,765368,yes
Enhancer,Dixon_TAD,86676,yes
Enhancer,Intergenic,810750,yes
Genic,Genic,1404939,yes
Genic,Dixon_TAD,292161,yes
Genic,Intergenic,2780754,yes
Dixon_TAD,Dixon_TAD,16042,yes
Dixon_TAD,Intergenic,304563,yes
Intergenic,Intergenic,1477620,yes
Active,Active,398730,yes
Active,Inactive,308903,yes
Active,Enhancer,421758,yes
Active,Genic,1076637,yes
Active,Dixon_TAD,153482,yes
Active,Intergenic,1474079,yes
Inactive,Inactive,66813,yes
Inactive,Enhancer,172610,yes
Inactive,Genic,518581,yes
Inactive,Dixon_TAD,63007,yes
Inactive,Intergenic,605204,yes
Enhancer,Enhancer,124148,yes
Enhancer,Genic,780502,yes
Enhancer,Dixon_TAD,88061,yes
Enhancer,Intergenic,833095,yes
Genic,Genic,1374458,yes
Genic,Dixon_TAD,287292,yes
Genic,Intergenic,2775983,yes
Dixon_TAD,Dixon_TAD,15748,yes
Dixon_TAD,Intergenic,306093,yes
Intergenic,Intergenic,1490003,yes
Active,Active,405910,yes
Active,Inactive,329166,yes
Active,Enhancer,415129,yes
Active,Genic,1110209,yes
Active,Dixon_TAD,160118,yes
Active,Intergenic,1491490,yes
Inactive,Inactive,72378,yes
Inactive,Enhancer,179256,yes
Inactive,Genic,555973,yes
Inactive,Dixon_TAD,66469,yes
Inactive,Intergenic,605186,yes
Enhancer,Enhancer,118659,yes
Enhancer,Genic,776012,yes
Enhancer,Dixon_TAD,88482,yes
Enhancer,Intergenic,811854,yes
Genic,Genic,1423987,yes
Genic,Dixon_TAD,299016,yes
Genic,Intergenic,2788990,yes
Dixon_TAD,Dixon_TAD,16456,yes
Dixon_TAD,Intergenic,304944,yes
Intergenic,Intergenic,1460298,yes
Active,Active,408550,yes
Active,Inactive,325704,yes
Active,Enhancer,417123,yes
Active,Genic,1112924,yes
Active,Dixon_TAD,154755,yes
Active,Intergenic,1491456,yes
Inactive,Inactive,70285,yes
Inactive,Enhancer,177978,yes
Inactive,Genic,549319,yes
Inactive,Dixon_TAD,63504,yes
Inactive,Intergenic,599996,yes
Enhancer,Enhancer,118673,yes
Enhancer,Genic,777484,yes
Enhancer,Dixon_TAD,85260,yes
Enhancer,Intergenic,811579,yes
Genic,Genic,1425380,yes
Genic,Dixon_TAD,288690,yes
Genic,Intergenic,2791052,yes
Dixon_TAD,Dixon_TAD,15519,yes
Dixon_TAD,Intergenic,297647,yes
Intergenic,Intergenic,1468023,yes
Active,Active,397590,yes
Active,Inactive,323189,yes
Active,Enhancer,410470,yes
Active,Genic,1093764,yes
Active,Dixon_TAD,147056,yes
Active,Intergenic,1464404,yes
Inactive,Inactive,70650,yes
Inactive,Enhancer,179308,yes
Inactive,Genic,549730,yes
Inactive,Dixon_TAD,62514,yes
Inactive,Intergenic,618284,yes
Enhancer,Enhancer,117969,yes
Enhancer,Genic,773377,yes
Enhancer,Dixon_TAD,82072,yes
Enhancer,Intergenic,808137,yes
Genic,Genic,1410914,yes
Genic,Dixon_TAD,278356,yes
Genic,Intergenic,2795334,yes
Dixon_TAD,Dixon_TAD,14261,yes
Dixon_TAD,Intergenic,286255,yes
Intergenic,Intergenic,1475100,yes
Active,Active,421418,yes
Active,Inactive,340500,yes
Active,Enhancer,414677,yes
Active,Genic,1132649,yes
Active,Dixon_TAD,158497,yes
Active,Intergenic,1487169,yes
Inactive,Inactive,73721,yes
Inactive,Enhancer,180186,yes
Inactive,Genic,565926,yes
Inactive,Dixon_TAD,66245,yes
Inactive,Intergenic,632284,yes
Enhancer,Enhancer,113751,yes
Enhancer,Genic,770623,yes
Enhancer,Dixon_TAD,84900,yes
Enhancer,Intergenic,796975,yes
Genic,Genic,1443364,yes
Genic,Dixon_TAD,293781,yes
Genic,Intergenic,2795653,yes
Dixon_TAD,Dixon_TAD,15870,yes
Dixon_TAD,Intergenic,299137,yes
Intergenic,Intergenic,1454472,yes
Active,Active,418597,yes
Active,Inactive,341316,yes
Active,Enhancer,420709,yes
Active,Genic,1121810,yes
Active,Dixon_TAD,158778,yes
Active,Intergenic,1468681,yes
Inactive,Inactive,75863,yes
Inactive,Enhancer,181838,yes
Inactive,Genic,568894,yes
Inactive,Dixon_TAD,68236,yes
Inactive,Intergenic,625988,yes
Enhancer,Enhancer,117533,yes
Enhancer,Genic,775598,yes
Enhancer,Dixon_TAD,86622,yes
Enhancer,Intergenic,799016,yes
Genic,Genic,1429947,yes
Genic,Dixon_TAD,294890,yes
Genic,Intergenic,2772058,yes
Dixon_TAD,Dixon_TAD,15924,yes
Dixon_TAD,Intergenic,298158,yes
Intergenic,Intergenic,1477207,yes
Active,Active,390048,yes
Active,Inactive,308661,yes
Active,Enhancer,402249,yes
Active,Genic,1051548,yes
Active,Dixon_TAD,148246,yes
Active,Intergenic,1478550,yes
Inactive,Inactive,67971,yes
Inactive,Enhancer,170256,yes
Inactive,Genic,521775,yes
Inactive,Dixon_TAD,62277,yes
Inactive,Intergenic,614627,yes
Enhancer,Enhancer,116212,yes
Enhancer,Genic,746456,yes
Enhancer,Dixon_TAD,83681,yes
Enhancer,Intergenic,817676,yes
Genic,Genic,1346967,yes
Genic,Dixon_TAD,278843,yes
Genic,Intergenic,2788059,yes
Dixon_TAD,Dixon_TAD,15087,yes
Dixon_TAD,Intergenic,303151,yes
Intergenic,Intergenic,1548118,yes
Active,Active,408189,yes
Active,Inactive,341924,yes
Active,Enhancer,410209,yes
Active,Genic,1105316,yes
Active,Dixon_TAD,155778,yes
Active,Intergenic,1468789,yes
Inactive,Inactive,79311,yes
Inactive,Enhancer,186928,yes
Inactive,Genic,578687,yes
Inactive,Dixon_TAD,69921,yes
Inactive,Intergenic,654957,yes
Enhancer,Enhancer,116791,yes
Enhancer,Genic,770860,yes
Enhancer,Dixon_TAD,86216,yes
Enhancer,Intergenic,813744,yes
Genic,Genic,1426242,yes
Genic,Dixon_TAD,293991,yes
Genic,Intergenic,2808602,yes
Dixon_TAD,Dixon_TAD,16274,yes
Dixon_TAD,Intergenic,302768,yes
Intergenic,Intergenic,1453236,yes
Active,Active,435500,yes
Active,Inactive,343017,yes
Active,Enhancer,443767,yes
Active,Genic,1146213,yes
Active,Dixon_TAD,160841,yes
Active,Intergenic,1494294,yes
Inactive,Inactive,71875,yes
Inactive,Enhancer,185332,yes
Inactive,Genic,564747,yes
Inactive,Dixon_TAD,65356,yes
Inactive,Intergenic,620059,yes
Enhancer,Enhancer,125074,yes
Enhancer,Genic,804803,yes
Enhancer,Dixon_TAD,88961,yes
Enhancer,Intergenic,808960,yes
Genic,Genic,1447614,yes
Genic,Dixon_TAD,293608,yes
Genic,Intergenic,2765731,yes
Dixon_TAD,Dixon_TAD,15956,yes
Dixon_TAD,Intergenic,293343,yes
Intergenic,Intergenic,1450812,yes
Active,Active,411274,yes
Active,Inactive,311655,yes
Active,Enhancer,426553,yes
Active,Genic,1093891,yes
Active,Dixon_TAD,157352,yes
Active,Intergenic,1476630,yes
Inactive,Inactive,66549,yes
Inactive,Enhancer,171807,yes
Inactive,Genic,520433,yes
Inactive,Dixon_TAD,63549,yes
Inactive,Intergenic,600345,yes
Enhancer,Enhancer,123633,yes
Enhancer,Genic,783545,yes
Enhancer,Dixon_TAD,88726,yes
Enhancer,Intergenic,829317,yes
Genic,Genic,1390181,yes
Genic,Dixon_TAD,291935,yes
Genic,Intergenic,2757882,yes
Dixon_TAD,Dixon_TAD,16141,yes
Dixon_TAD,Intergenic,307737,yes
Intergenic,Intergenic,1488389,yes
Active,Active,392443,yes
Active,Inactive,322027,yes
Active,Enhancer,408191,yes
Active,Genic,1087704,yes
Active,Dixon_TAD,154705,yes
Active,Intergenic,1475424,yes
Inactive,Inactive,68696,yes
Inactive,Enhancer,177675,yes
Inactive,Genic,545521,yes
Inactive,Dixon_TAD,64600,yes
Inactive,Intergenic,616740,yes
Enhancer,Enhancer,118179,yes
Enhancer,Genic,771579,yes
Enhancer,Dixon_TAD,87187,yes
Enhancer,Intergenic,817645,yes
Genic,Genic,1401365,yes
Genic,Dixon_TAD,291939,yes
Genic,Intergenic,2800356,yes
Dixon_TAD,Dixon_TAD,16118,yes
Dixon_TAD,Intergenic,303446,yes
Intergenic,Intergenic,1467599,yes
Active,Active,392642,yes
Active,Inactive,312149,yes
Active,Enhancer,411416,yes
Active,Genic,1064768,yes
Active,Dixon_TAD,148475,yes
Active,Intergenic,1475762,yes
Inactive,Inactive,67209,yes
Inactive,Enhancer,173287,yes
Inactive,Genic,524407,yes
Inactive,Dixon_TAD,61889,yes
Inactive,Intergenic,622473,yes
Enhancer,Enhancer,120585,yes
Enhancer,Genic,763601,yes
Enhancer,Dixon_TAD,84078,yes
Enhancer,Intergenic,825840,yes
Genic,Genic,1359866,yes
Genic,Dixon_TAD,277578,yes
Genic,Intergenic,2787391,yes
Dixon_TAD,Dixon_TAD,14775,yes
Dixon_TAD,Intergenic,297880,yes
Intergenic,Intergenic,1518852,yes
