class1,class2,count,permuted
Intergenic,Intergenic,1481460,yes
Active,Active,498657,yes
Active,Inactive,351359,yes
Active,Enhancer,503752,yes
Active,Genic,1273219,yes
Active,Dixon_TAD,173000,yes
Active,Intergenic,1484982,yes
Inactive,Inactive,70208,yes
Inactive,Enhancer,187867,yes
Inactive,Genic,578145,yes
Inactive,Dixon_TAD,64999,yes
Inactive,Intergenic,579440,yes
Enhancer,Enhancer,142697,yes
Enhancer,Genic,897792,yes
Enhancer,Dixon_TAD,95263,yes
Enhancer,Intergenic,815282,yes
Genic,Genic,1595884,yes
Genic,Dixon_TAD,312456,yes
Genic,Intergenic,2739714,yes
Dixon_TAD,Dixon_TAD,15873,yes
Dixon_TAD,Intergenic,280328,yes
Intergenic,Intergenic,1302688,yes
Active,Active,394200,yes
Active,Inactive,323154,yes
Active,Enhancer,403409,yes
Active,Genic,1088050,yes
Active,Dixon_TAD,150085,yes
Active,Intergenic,1469924,yes
Inactive,Inactive,72937,yes
Inactive,Enhancer,178166,yes
Inactive,Genic,551095,yes
Inactive,Dixon_TAD,63372,yes
Inactive,Intergenic,626391,yes
Enhancer,Enhancer,116180,yes
Enhancer,Genic,761704,yes
Enhancer,Dixon_TAD,83403,yes
Enhancer,Intergenic,810887,yes
Genic,Genic,1405643,yes
Genic,Dixon_TAD,283790,yes
Genic,Intergenic,2795723,yes
Dixon_TAD,Dixon_TAD,14986,yes
Dixon_TAD,Intergenic,295826,yes
Intergenic,Intergenic,1471383,yes
Active,Active,451134,yes
Active,Inactive,351267,yes
Active,Enhancer,444826,yes
Active,Genic,1181759,yes
Active,Dixon_TAD,171197,yes
Active,Intergenic,1496445,yes
Inactive,Inactive,73976,yes
Inactive,Enhancer,187231,yes
Inactive,Genic,578497,yes
Inactive,Dixon_TAD,69101,yes
Inactive,Intergenic,612529,yes
Enhancer,Enhancer,124113,yes
Enhancer,Genic,812440,yes
Enhancer,Dixon_TAD,91563,yes
Enhancer,Intergenic,802231,yes
Genic,Genic,1492109,yes
Genic,Dixon_TAD,310727,yes
Genic,Intergenic,2770637,yes
Dixon_TAD,Dixon_TAD,17094,yes
Dixon_TAD,Intergenic,301426,yes
Intergenic,Intergenic,1412241,yes
Active,Active,401944,yes
Active,Inactive,332627,yes
Active,Enhancer,417395,yes
Active,Genic,1101815,yes
Active,Dixon_TAD,155907,yes
Active,Intergenic,1467925,yes
Inactive,Inactive,76881,yes
Inactive,Enhancer,184594,yes
Inactive,Genic,560019,yes
Inactive,Dixon_TAD,67539,yes
Inactive,Intergenic,641677,yes
Enhancer,Enhancer,121640,yes
Enhancer,Genic,783366,yes
Enhancer,Dixon_TAD,88057,yes
Enhancer,Intergenic,817730,yes
Genic,Genic,1415323,yes
Genic,Dixon_TAD,292719,yes
Genic,Intergenic,2782284,yes
Dixon_TAD,Dixon_TAD,16231,yes
Dixon_TAD,Intergenic,300123,yes
Intergenic,Intergenic,1462867,yes
Active,Active,403261,yes
Active,Inactive,327821,yes
Active,Enhancer,418652,yes
Active,Genic,1130361,yes
Active,Dixon_TAD,159170,yes
Active,Intergenic,1428124,yes
Inactive,Inactive,74003,yes
Inactive,Enhancer,182122,yes
Inactive,Genic,569348,yes
Inactive,Dixon_TAD,68498,yes
Inactive,Intergenic,616460,yes
Enhancer,Enhancer,121415,yes
Enhancer,Genic,798695,yes
Enhancer,Dixon_TAD,89716,yes
Enhancer,Intergenic,798889,yes
Genic,Genic,1473569,yes
Genic,Dixon_TAD,305055,yes
Genic,Intergenic,2777793,yes
Dixon_TAD,Dixon_TAD,16726,yes
Dixon_TAD,Intergenic,301450,yes
Intergenic,Intergenic,1415507,yes
Active,Active,407648,yes
Active,Inactive,321538,yes
Active,Enhancer,411089,yes
Active,Genic,1088545,yes
Active,Dixon_TAD,154831,yes
Active,Intergenic,1492812,yes
Inactive,Inactive,69524,yes
Inactive,Enhancer,172432,yes
Inactive,Genic,537464,yes
Inactive,Dixon_TAD,63821,yes
Inactive,Intergenic,617089,yes
Enhancer,Enhancer,115580,yes
Enhancer,Genic,758419,yes
Enhancer,Dixon_TAD,84781,yes
Enhancer,Intergenic,809115,yes
Genic,Genic,1388521,yes
Genic,Dixon_TAD,286603,yes
Genic,Intergenic,2796678,yes
Dixon_TAD,Dixon_TAD,15275,yes
Dixon_TAD,Intergenic,298877,yes
Intergenic,Intergenic,1492130,yes
