class1,class2,count,permuted
Genic,Intergenic,1950,yes
Dixon_TAD,Dixon_TAD,5,yes
Dixon_TAD,Intergenic,203,yes
Intergenic,Intergenic,977,yes
Active,Active,314,yes
Active,Inactive,220,yes
Active,Enhancer,289,yes
Active,Genic,769,yes
Active,Dixon_TAD,103,yes
Active,Intergenic,1045,yes
Inactive,Inactive,63,yes
Inactive,Enhancer,114,yes
Inactive,Genic,390,yes
Inactive,Dixon_TAD,37,yes
Inactive,Intergenic,444,yes
Enhancer,Enhancer,81,yes
Enhancer,Genic,507,yes
Enhancer,Dixon_TAD,63,yes
Enhancer,Intergenic,567,yes
Genic,Genic,1002,yes
Genic,Dixon_TAD,195,yes
Genic,Intergenic,1985,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,222,yes
Intergenic,Intergenic,1126,yes
Active,Active,352,yes
Active,Inactive,359,yes
Active,Enhancer,331,yes
Active,Genic,950,yes
Active,Dixon_TAD,121,yes
Active,Intergenic,1135,yes
Inactive,Inactive,98,yes
Inactive,Enhancer,144,yes
Inactive,Genic,505,yes
Inactive,Dixon_TAD,63,yes
Inactive,Intergenic,427,yes
Enhancer,Enhancer,91,yes
Enhancer,Genic,584,yes
Enhancer,Dixon_TAD,62,yes
Enhancer,Intergenic,561,yes
Genic,Genic,1139,yes
Genic,Dixon_TAD,216,yes
Genic,Intergenic,1928,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,236,yes
Intergenic,Intergenic,1088,yes
Active,Active,275,yes
Active,Inactive,195,yes
Active,Enhancer,282,yes
Active,Genic,749,yes
Active,Dixon_TAD,111,yes
Active,Intergenic,954,yes
Inactive,Inactive,65,yes
Inactive,Enhancer,110,yes
Inactive,Genic,388,yes
Inactive,Dixon_TAD,54,yes
Inactive,Intergenic,554,yes
Enhancer,Enhancer,76,yes
Enhancer,Genic,522,yes
Enhancer,Dixon_TAD,55,yes
Enhancer,Intergenic,533,yes
Genic,Genic,1026,yes
Genic,Dixon_TAD,222,yes
Genic,Intergenic,1984,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,275,yes
Intergenic,Intergenic,1084,yes
Active,Active,526,yes
Active,Inactive,154,yes
Active,Enhancer,373,yes
Active,Genic,1007,yes
Active,Dixon_TAD,119,yes
Active,Intergenic,985,yes
Inactive,Inactive,39,yes
Inactive,Enhancer,88,yes
Inactive,Genic,291,yes
Inactive,Dixon_TAD,30,yes
Inactive,Intergenic,354,yes
Enhancer,Enhancer,71,yes
Enhancer,Genic,573,yes
Enhancer,Dixon_TAD,60,yes
Enhancer,Intergenic,489,yes
Genic,Genic,1228,yes
Genic,Dixon_TAD,206,yes
Genic,Intergenic,1840,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,208,yes
Intergenic,Intergenic,1148,yes
Active,Active,354,yes
Active,Inactive,212,yes
Active,Enhancer,330,yes
Active,Genic,882,yes
Active,Dixon_TAD,109,yes
Active,Intergenic,990,yes
Inactive,Inactive,41,yes
Inactive,Enhancer,112,yes
Inactive,Genic,405,yes
Inactive,Dixon_TAD,31,yes
Inactive,Intergenic,376,yes
Enhancer,Enhancer,82,yes
Enhancer,Genic,601,yes
Enhancer,Dixon_TAD,57,yes
Enhancer,Intergenic,511,yes
Genic,Genic,1133,yes
Genic,Dixon_TAD,194,yes
Genic,Intergenic,1996,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,184,yes
Intergenic,Intergenic,1003,yes
Active,Active,271,yes
Active,Inactive,165,yes
Active,Enhancer,262,yes
Active,Genic,696,yes
Active,Dixon_TAD,99,yes
Active,Intergenic,967,yes
Inactive,Inactive,44,yes
Inactive,Enhancer,91,yes
Inactive,Genic,285,yes
Inactive,Dixon_TAD,37,yes
Inactive,Intergenic,368,yes
Enhancer,Enhancer,80,yes
Enhancer,Genic,444,yes
Enhancer,Dixon_TAD,65,yes
Enhancer,Intergenic,508,yes
Genic,Genic,861,yes
Genic,Dixon_TAD,181,yes
Genic,Intergenic,1891,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,252,yes
Intergenic,Intergenic,1417,yes
