class1,class2,count,permuted
Inactive,Inactive,70,yes
Inactive,Enhancer,143,yes
Inactive,Genic,419,yes
Inactive,Dixon_TAD,35,yes
Inactive,Intergenic,488,yes
Enhancer,Enhancer,85,yes
Enhancer,Genic,512,yes
Enhancer,Dixon_TAD,60,yes
Enhancer,Intergenic,491,yes
Genic,Genic,973,yes
Genic,Dixon_TAD,200,yes
Genic,Intergenic,1784,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,226,yes
Intergenic,Intergenic,1372,yes
Active,Active,332,yes
Active,Inactive,353,yes
Active,Enhancer,305,yes
Active,Genic,924,yes
Active,Dixon_TAD,124,yes
Active,Intergenic,790,yes
Inactive,Inactive,63,yes
Inactive,Enhancer,160,yes
Inactive,Genic,579,yes
Inactive,Dixon_TAD,50,yes
Inactive,Intergenic,407,yes
Enhancer,Enhancer,73,yes
Enhancer,Genic,603,yes
Enhancer,Dixon_TAD,61,yes
Enhancer,Intergenic,424,yes
Genic,Genic,1237,yes
Genic,Dixon_TAD,216,yes
Genic,Intergenic,1701,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,204,yes
Intergenic,Intergenic,1230,yes
Active,Active,261,yes
Active,Inactive,183,yes
Active,Enhancer,240,yes
Active,Genic,621,yes
Active,Dixon_TAD,129,yes
Active,Intergenic,877,yes
Inactive,Inactive,74,yes
Inactive,Enhancer,112,yes
Inactive,Genic,338,yes
Inactive,Dixon_TAD,67,yes
Inactive,Intergenic,409,yes
Enhancer,Enhancer,62,yes
Enhancer,Genic,462,yes
Enhancer,Dixon_TAD,71,yes
Enhancer,Intergenic,556,yes
Genic,Genic,821,yes
Genic,Dixon_TAD,255,yes
Genic,Intergenic,1776,yes
Dixon_TAD,Dixon_TAD,17,yes
Dixon_TAD,Intergenic,243,yes
Intergenic,Intergenic,1466,yes
Active,Active,414,yes
Active,Inactive,187,yes
Active,Enhancer,378,yes
Active,Genic,943,yes
Active,Dixon_TAD,95,yes
Active,Intergenic,964,yes
Inactive,Inactive,58,yes
Inactive,Enhancer,91,yes
Inactive,Genic,366,yes
Inactive,Dixon_TAD,44,yes
Inactive,Intergenic,387,yes
Enhancer,Enhancer,105,yes
Enhancer,Genic,607,yes
Enhancer,Dixon_TAD,61,yes
Enhancer,Intergenic,635,yes
Genic,Genic,1188,yes
Genic,Dixon_TAD,176,yes
Genic,Intergenic,1866,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,183,yes
Intergenic,Intergenic,1051,yes
Active,Active,221,yes
Active,Inactive,205,yes
Active,Enhancer,255,yes
Active,Genic,644,yes
Active,Dixon_TAD,63,yes
Active,Intergenic,965,yes
Inactive,Inactive,53,yes
Inactive,Enhancer,93,yes
Inactive,Genic,329,yes
Inactive,Dixon_TAD,53,yes
Inactive,Intergenic,427,yes
Enhancer,Enhancer,70,yes
Enhancer,Genic,446,yes
Enhancer,Dixon_TAD,46,yes
Enhancer,Intergenic,585,yes
Genic,Genic,839,yes
Genic,Dixon_TAD,158,yes
Genic,Intergenic,1880,yes
Dixon_TAD,Dixon_TAD,5,yes
Dixon_TAD,Intergenic,190,yes
Intergenic,Intergenic,1387,yes
Active,Active,504,yes
Active,Inactive,198,yes
Active,Enhancer,335,yes
Active,Genic,972,yes
Active,Dixon_TAD,168,yes
Active,Intergenic,1168,yes
Inactive,Inactive,47,yes
Inactive,Enhancer,108,yes
Inactive,Genic,370,yes
Inactive,Dixon_TAD,35,yes
Inactive,Intergenic,388,yes
Enhancer,Enhancer,77,yes
Enhancer,Genic,566,yes
Enhancer,Dixon_TAD,53,yes
Enhancer,Intergenic,556,yes
Genic,Genic,1202,yes
Genic,Dixon_TAD,253,yes
Genic,Intergenic,1976,yes
Dixon_TAD,Dixon_TAD,17,yes
Dixon_TAD,Intergenic,196,yes
Intergenic,Intergenic,1025,yes
Active,Active,309,yes
Active,Inactive,335,yes
Active,Enhancer,270,yes
Active,Genic,950,yes
Active,Dixon_TAD,98,yes
Active,Intergenic,1030,yes
Inactive,Inactive,31,yes
Inactive,Enhancer,163,yes
Inactive,Genic,489,yes
Inactive,Dixon_TAD,52,yes
Inactive,Intergenic,384,yes
Enhancer,Enhancer,88,yes
Enhancer,Genic,535,yes
Enhancer,Dixon_TAD,53,yes
Enhancer,Intergenic,507,yes
Genic,Genic,1164,yes
Genic,Dixon_TAD,200,yes
Genic,Intergenic,1830,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,217,yes
Intergenic,Intergenic,1154,yes
Active,Active,297,yes
Active,Inactive,252,yes
Active,Enhancer,305,yes
Active,Genic,752,yes
Active,Dixon_TAD,123,yes
Active,Intergenic,1033,yes
Inactive,Inactive,49,yes
Inactive,Enhancer,119,yes
Inactive,Genic,363,yes
Inactive,Dixon_TAD,56,yes
Inactive,Intergenic,467,yes
Enhancer,Enhancer,80,yes
Enhancer,Genic,506,yes
Enhancer,Dixon_TAD,66,yes
Enhancer,Intergenic,531,yes
Genic,Genic,923,yes
Genic,Dixon_TAD,227,yes
Genic,Intergenic,1893,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,220,yes
Intergenic,Intergenic,1275,yes
Active,Active,262,yes
Active,Inactive,241,yes
Active,Enhancer,260,yes
Active,Genic,754,yes
Active,Dixon_TAD,96,yes
Active,Intergenic,968,yes
Inactive,Inactive,54,yes
Inactive,Enhancer,111,yes
Inactive,Genic,424,yes
Inactive,Dixon_TAD,60,yes
Inactive,Intergenic,453,yes
Enhancer,Enhancer,76,yes
Enhancer,Genic,501,yes
Enhancer,Dixon_TAD,52,yes
Enhancer,Intergenic,534,yes
Genic,Genic,1018,yes
Genic,Dixon_TAD,197,yes
Genic,Intergenic,1917,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,189,yes
Intergenic,Intergenic,1260,yes
Active,Active,290,yes
Active,Inactive,231,yes
Active,Enhancer,318,yes
Active,Genic,738,yes
Active,Dixon_TAD,116,yes
Active,Intergenic,1015,yes
Inactive,Inactive,55,yes
Inactive,Enhancer,126,yes
Inactive,Genic,389,yes
Inactive,Dixon_TAD,43,yes
Inactive,Intergenic,448,yes
Enhancer,Enhancer,89,yes
Enhancer,Genic,555,yes
Enhancer,Dixon_TAD,68,yes
Enhancer,Intergenic,580,yes
Genic,Genic,931,yes
Genic,Dixon_TAD,190,yes
Genic,Intergenic,1855,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,160,yes
Intergenic,Intergenic,1339,yes
Active,Active,254,yes
Active,Inactive,243,yes
Active,Enhancer,291,yes
Active,Genic,722,yes
Active,Dixon_TAD,114,yes
Active,Intergenic,971,yes
Inactive,Inactive,82,yes
Inactive,Enhancer,127,yes
Inactive,Genic,411,yes
Inactive,Dixon_TAD,71,yes
Inactive,Intergenic,389,yes
Enhancer,Enhancer,95,yes
Enhancer,Genic,553,yes
Enhancer,Dixon_TAD,48,yes
Enhancer,Intergenic,576,yes
Genic,Genic,950,yes
Genic,Dixon_TAD,236,yes
Genic,Intergenic,1871,yes
Dixon_TAD,Dixon_TAD,21,yes
Dixon_TAD,Intergenic,260,yes
Intergenic,Intergenic,1171,yes
Active,Active,320,yes
Active,Inactive,167,yes
Active,Enhancer,326,yes
Active,Genic,679,yes
Active,Dixon_TAD,108,yes
Active,Intergenic,1104,yes
Inactive,Inactive,51,yes
Inactive,Enhancer,110,yes
Inactive,Genic,289,yes
Inactive,Dixon_TAD,37,yes
Inactive,Intergenic,412,yes
Enhancer,Enhancer,93,yes
Enhancer,Genic,574,yes
Enhancer,Dixon_TAD,69,yes
Enhancer,Intergenic,599,yes
Genic,Genic,883,yes
Genic,Dixon_TAD,209,yes
Genic,Intergenic,1988,yes
Dixon_TAD,Dixon_TAD,4,yes
Dixon_TAD,Intergenic,194,yes
Intergenic,Intergenic,1208,yes
Active,Active,294,yes
Active,Inactive,224,yes
Active,Enhancer,274,yes
Active,Genic,755,yes
Active,Dixon_TAD,98,yes
Active,Intergenic,968,yes
Inactive,Inactive,94,yes
Inactive,Enhancer,153,yes
Inactive,Genic,432,yes
Inactive,Dixon_TAD,47,yes
Inactive,Intergenic,657,yes
Enhancer,Enhancer,84,yes
Enhancer,Genic,568,yes
Enhancer,Dixon_TAD,62,yes
Enhancer,Intergenic,564,yes
Genic,Genic,1018,yes
Genic,Dixon_TAD,201,yes
Genic,Intergenic,2043,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,188,yes
Intergenic,Intergenic,1044,yes
Active,Active,332,yes
Active,Inactive,237,yes
Active,Enhancer,290,yes
Active,Genic,868,yes
Active,Dixon_TAD,110,yes
Active,Intergenic,1058,yes
Inactive,Inactive,43,yes
Inactive,Enhancer,103,yes
Inactive,Genic,354,yes
Inactive,Dixon_TAD,30,yes
Inactive,Intergenic,349,yes
Enhancer,Enhancer,62,yes
Enhancer,Genic,519,yes
Enhancer,Dixon_TAD,55,yes
Enhancer,Intergenic,560,yes
Genic,Genic,1057,yes
Genic,Dixon_TAD,195,yes
Genic,Intergenic,1903,yes
Dixon_TAD,Dixon_TAD,4,yes
Dixon_TAD,Intergenic,193,yes
Intergenic,Intergenic,1226,yes
Active,Active,376,yes
Active,Inactive,217,yes
Active,Enhancer,299,yes
Active,Genic,845,yes
Active,Dixon_TAD,121,yes
Active,Intergenic,1054,yes
Inactive,Inactive,50,yes
Inactive,Enhancer,94,yes
Inactive,Genic,353,yes
Inactive,Dixon_TAD,27,yes
Inactive,Intergenic,400,yes
Enhancer,Enhancer,68,yes
Enhancer,Genic,517,yes
Enhancer,Dixon_TAD,61,yes
Enhancer,Intergenic,526,yes
Genic,Genic,1065,yes
Genic,Dixon_TAD,214,yes
Genic,Intergenic,1985,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,221,yes
Intergenic,Intergenic,1121,yes
Active,Active,417,yes
Active,Inactive,240,yes
Active,Enhancer,343,yes
Active,Genic,961,yes
Active,Dixon_TAD,172,yes
Active,Intergenic,896,yes
Inactive,Inactive,46,yes
Inactive,Enhancer,116,yes
Inactive,Genic,371,yes
Inactive,Dixon_TAD,46,yes
Inactive,Intergenic,402,yes
Enhancer,Enhancer,92,yes
Enhancer,Genic,616,yes
Enhancer,Dixon_TAD,84,yes
Enhancer,Intergenic,584,yes
Genic,Genic,1137,yes
Genic,Dixon_TAD,270,yes
Genic,Intergenic,1745,yes
Dixon_TAD,Dixon_TAD,17,yes
Dixon_TAD,Intergenic,228,yes
Intergenic,Intergenic,1125,yes
Active,Active,281,yes
Active,Inactive,205,yes
Active,Enhancer,290,yes
Active,Genic,869,yes
Active,Dixon_TAD,139,yes
Active,Intergenic,899,yes
Inactive,Inactive,61,yes
Inactive,Enhancer,144,yes
Inactive,Genic,408,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,394,yes
Enhancer,Enhancer,87,yes
Enhancer,Genic,623,yes
Enhancer,Dixon_TAD,68,yes
Enhancer,Intergenic,541,yes
Genic,Genic,1199,yes
Genic,Dixon_TAD,290,yes
Genic,Intergenic,1903,yes
Dixon_TAD,Dixon_TAD,16,yes
Dixon_TAD,Intergenic,217,yes
Intergenic,Intergenic,1024,yes
Active,Active,307,yes
Active,Inactive,190,yes
Active,Enhancer,295,yes
Active,Genic,798,yes
Active,Dixon_TAD,125,yes
Active,Intergenic,967,yes
Inactive,Inactive,52,yes
Inactive,Enhancer,93,yes
Inactive,Genic,393,yes
Inactive,Dixon_TAD,40,yes
Inactive,Intergenic,380,yes
Enhancer,Enhancer,86,yes
Enhancer,Genic,507,yes
Enhancer,Dixon_TAD,58,yes
Enhancer,Intergenic,557,yes
Genic,Genic,1074,yes
Genic,Dixon_TAD,224,yes
Genic,Intergenic,1819,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,179,yes
Intergenic,Intergenic,1248,yes
Active,Active,229,yes
Active,Inactive,237,yes
Active,Enhancer,229,yes
Active,Genic,679,yes
Active,Dixon_TAD,86,yes
Active,Intergenic,988,yes
Inactive,Inactive,75,yes
Inactive,Enhancer,130,yes
Inactive,Genic,407,yes
Inactive,Dixon_TAD,34,yes
Inactive,Intergenic,468,yes
Enhancer,Enhancer,82,yes
Enhancer,Genic,471,yes
Enhancer,Dixon_TAD,47,yes
Enhancer,Intergenic,559,yes
Genic,Genic,903,yes
Genic,Dixon_TAD,151,yes
Genic,Intergenic,1872,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,194,yes
Intergenic,Intergenic,1391,yes
