class1,class2,count,permuted
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,172,yes
Intergenic,Intergenic,975,yes
Active,Active,246,yes
Active,Inactive,318,yes
Active,Enhancer,276,yes
Active,Genic,820,yes
Active,Dixon_TAD,97,yes
Active,Intergenic,1151,yes
Inactive,Inactive,68,yes
Inactive,Enhancer,136,yes
Inactive,Genic,463,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,464,yes
Enhancer,Enhancer,93,yes
Enhancer,Genic,536,yes
Enhancer,Dixon_TAD,53,yes
Enhancer,Intergenic,520,yes
Genic,Genic,1043,yes
Genic,Dixon_TAD,181,yes
Genic,Intergenic,2121,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,192,yes
Intergenic,Intergenic,1043,yes
Active,Active,377,yes
Active,Inactive,153,yes
Active,Enhancer,317,yes
Active,Genic,854,yes
Active,Dixon_TAD,137,yes
Active,Intergenic,1028,yes
Inactive,Inactive,39,yes
Inactive,Enhancer,86,yes
Inactive,Genic,270,yes
Inactive,Dixon_TAD,45,yes
Inactive,Intergenic,393,yes
Enhancer,Enhancer,76,yes
Enhancer,Genic,548,yes
Enhancer,Dixon_TAD,56,yes
Enhancer,Intergenic,534,yes
Genic,Genic,1052,yes
Genic,Dixon_TAD,248,yes
Genic,Intergenic,1846,yes
Dixon_TAD,Dixon_TAD,18,yes
Dixon_TAD,Intergenic,232,yes
Intergenic,Intergenic,1148,yes
Active,Active,339,yes
Active,Inactive,195,yes
Active,Enhancer,344,yes
Active,Genic,750,yes
Active,Dixon_TAD,101,yes
Active,Intergenic,970,yes
Inactive,Inactive,38,yes
Inactive,Enhancer,108,yes
Inactive,Genic,296,yes
Inactive,Dixon_TAD,27,yes
Inactive,Intergenic,349,yes
Enhancer,Enhancer,96,yes
Enhancer,Genic,590,yes
Enhancer,Dixon_TAD,76,yes
Enhancer,Intergenic,637,yes
Genic,Genic,880,yes
Genic,Dixon_TAD,163,yes
Genic,Intergenic,1699,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,250,yes
Intergenic,Intergenic,1369,yes
Active,Active,348,yes
Active,Inactive,296,yes
Active,Enhancer,344,yes
Active,Genic,951,yes
Active,Dixon_TAD,121,yes
Active,Intergenic,968,yes
Inactive,Inactive,65,yes
Inactive,Enhancer,163,yes
Inactive,Genic,500,yes
Inactive,Dixon_TAD,45,yes
Inactive,Intergenic,404,yes
Enhancer,Enhancer,116,yes
Enhancer,Genic,654,yes
Enhancer,Dixon_TAD,66,yes
Enhancer,Intergenic,539,yes
Genic,Genic,1221,yes
Genic,Dixon_TAD,228,yes
Genic,Intergenic,1877,yes
Dixon_TAD,Dixon_TAD,17,yes
Dixon_TAD,Intergenic,229,yes
Intergenic,Intergenic,960,yes
Active,Active,328,yes
Active,Inactive,237,yes
Active,Enhancer,332,yes
Active,Genic,854,yes
Active,Dixon_TAD,96,yes
Active,Intergenic,1044,yes
Inactive,Inactive,56,yes
Inactive,Enhancer,122,yes
Inactive,Genic,399,yes
Inactive,Dixon_TAD,41,yes
Inactive,Intergenic,350,yes
Enhancer,Enhancer,84,yes
Enhancer,Genic,578,yes
Enhancer,Dixon_TAD,62,yes
Enhancer,Intergenic,537,yes
Genic,Genic,1088,yes
Genic,Dixon_TAD,194,yes
Genic,Intergenic,1902,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,154,yes
Intergenic,Intergenic,1128,yes
Active,Active,292,yes
Active,Inactive,285,yes
Active,Enhancer,298,yes
Active,Genic,755,yes
Active,Dixon_TAD,110,yes
Active,Intergenic,854,yes
Inactive,Inactive,98,yes
Inactive,Enhancer,171,yes
Inactive,Genic,464,yes
Inactive,Dixon_TAD,87,yes
Inactive,Intergenic,644,yes
Enhancer,Enhancer,85,yes
Enhancer,Genic,535,yes
Enhancer,Dixon_TAD,75,yes
Enhancer,Intergenic,562,yes
Genic,Genic,960,yes
Genic,Dixon_TAD,264,yes
Genic,Intergenic,1914,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,223,yes
Intergenic,Intergenic,1103,yes
Active,Active,228,yes
Active,Inactive,170,yes
Active,Enhancer,219,yes
Active,Genic,668,yes
Active,Dixon_TAD,85,yes
Active,Intergenic,824,yes
Inactive,Inactive,68,yes
Inactive,Enhancer,100,yes
Inactive,Genic,322,yes
Inactive,Dixon_TAD,59,yes
Inactive,Intergenic,480,yes
Enhancer,Enhancer,58,yes
Enhancer,Genic,434,yes
Enhancer,Dixon_TAD,50,yes
Enhancer,Intergenic,538,yes
Genic,Genic,891,yes
Genic,Dixon_TAD,202,yes
Genic,Intergenic,1823,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,172,yes
Intergenic,Intergenic,1399,yes
Active,Active,452,yes
Active,Inactive,224,yes
Active,Enhancer,344,yes
Active,Genic,879,yes
Active,Dixon_TAD,139,yes
Active,Intergenic,1091,yes
Inactive,Inactive,62,yes
Inactive,Enhancer,108,yes
Inactive,Genic,384,yes
Inactive,Dixon_TAD,37,yes
Inactive,Intergenic,348,yes
Enhancer,Enhancer,75,yes
Enhancer,Genic,545,yes
Enhancer,Dixon_TAD,62,yes
Enhancer,Intergenic,582,yes
Genic,Genic,1094,yes
Genic,Dixon_TAD,208,yes
Genic,Intergenic,1934,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,208,yes
Intergenic,Intergenic,1125,yes
Active,Active,285,yes
Active,Inactive,213,yes
Active,Enhancer,264,yes
Active,Genic,826,yes
Active,Dixon_TAD,103,yes
Active,Intergenic,966,yes
Inactive,Inactive,52,yes
Inactive,Enhancer,110,yes
Inactive,Genic,367,yes
Inactive,Dixon_TAD,40,yes
Inactive,Intergenic,357,yes
Enhancer,Enhancer,82,yes
Enhancer,Genic,536,yes
Enhancer,Dixon_TAD,65,yes
Enhancer,Intergenic,583,yes
Genic,Genic,1062,yes
Genic,Dixon_TAD,202,yes
Genic,Intergenic,1844,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,246,yes
Intergenic,Intergenic,1235,yes
Active,Active,401,yes
Active,Inactive,261,yes
Active,Enhancer,336,yes
Active,Genic,982,yes
Active,Dixon_TAD,167,yes
Active,Intergenic,1144,yes
Inactive,Inactive,78,yes
Inactive,Enhancer,138,yes
Inactive,Genic,461,yes
Inactive,Dixon_TAD,56,yes
Inactive,Intergenic,371,yes
Enhancer,Enhancer,90,yes
Enhancer,Genic,616,yes
Enhancer,Dixon_TAD,71,yes
Enhancer,Intergenic,528,yes
Genic,Genic,1250,yes
Genic,Dixon_TAD,287,yes
Genic,Intergenic,1964,yes
Dixon_TAD,Dixon_TAD,18,yes
Dixon_TAD,Intergenic,260,yes
Intergenic,Intergenic,954,yes
Active,Active,451,yes
Active,Inactive,202,yes
Active,Enhancer,301,yes
Active,Genic,966,yes
Active,Dixon_TAD,104,yes
Active,Intergenic,1043,yes
Inactive,Inactive,37,yes
Inactive,Enhancer,89,yes
Inactive,Genic,327,yes
Inactive,Dixon_TAD,26,yes
Inactive,Intergenic,432,yes
Enhancer,Enhancer,71,yes
Enhancer,Genic,544,yes
Enhancer,Dixon_TAD,51,yes
Enhancer,Intergenic,491,yes
Genic,Genic,1182,yes
Genic,Dixon_TAD,172,yes
Genic,Intergenic,1965,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,178,yes
Intergenic,Intergenic,1088,yes
Active,Active,330,yes
Active,Inactive,303,yes
Active,Enhancer,282,yes
Active,Genic,870,yes
Active,Dixon_TAD,127,yes
Active,Intergenic,1085,yes
Inactive,Inactive,62,yes
Inactive,Enhancer,128,yes
Inactive,Genic,452,yes
Inactive,Dixon_TAD,45,yes
Inactive,Intergenic,402,yes
Enhancer,Enhancer,64,yes
Enhancer,Genic,487,yes
Enhancer,Dixon_TAD,54,yes
Enhancer,Intergenic,470,yes
Genic,Genic,1086,yes
Genic,Dixon_TAD,224,yes
Genic,Intergenic,1872,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,267,yes
Intergenic,Intergenic,1233,yes
Active,Active,456,yes
Active,Inactive,259,yes
Active,Enhancer,436,yes
Active,Genic,974,yes
Active,Dixon_TAD,100,yes
Active,Intergenic,1052,yes
Inactive,Inactive,76,yes
Inactive,Enhancer,107,yes
Inactive,Genic,452,yes
Inactive,Dixon_TAD,47,yes
Inactive,Intergenic,397,yes
Enhancer,Enhancer,127,yes
Enhancer,Genic,686,yes
Enhancer,Dixon_TAD,51,yes
Enhancer,Intergenic,558,yes
Genic,Genic,1242,yes
Genic,Dixon_TAD,187,yes
Genic,Intergenic,1890,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,178,yes
Intergenic,Intergenic,925,yes
Active,Active,359,yes
Active,Inactive,261,yes
Active,Enhancer,321,yes
Active,Genic,965,yes
Active,Dixon_TAD,123,yes
Active,Intergenic,927,yes
Inactive,Inactive,64,yes
Inactive,Enhancer,112,yes
Inactive,Genic,427,yes
Inactive,Dixon_TAD,52,yes
Inactive,Intergenic,398,yes
Enhancer,Enhancer,85,yes
Enhancer,Genic,588,yes
Enhancer,Dixon_TAD,62,yes
Enhancer,Intergenic,536,yes
Genic,Genic,1213,yes
Genic,Dixon_TAD,253,yes
Genic,Intergenic,1848,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,221,yes
Intergenic,Intergenic,1088,yes
Active,Active,362,yes
Active,Inactive,277,yes
Active,Enhancer,341,yes
Active,Genic,920,yes
Active,Dixon_TAD,138,yes
Active,Intergenic,1080,yes
Inactive,Inactive,79,yes
Inactive,Enhancer,133,yes
Inactive,Genic,416,yes
Inactive,Dixon_TAD,49,yes
Inactive,Intergenic,359,yes
Enhancer,Enhancer,84,yes
Enhancer,Genic,614,yes
Enhancer,Dixon_TAD,86,yes
Enhancer,Intergenic,557,yes
Genic,Genic,1128,yes
Genic,Dixon_TAD,240,yes
Genic,Intergenic,1956,yes
Dixon_TAD,Dixon_TAD,18,yes
Dixon_TAD,Intergenic,243,yes
Intergenic,Intergenic,1067,yes
Active,Active,333,yes
Active,Inactive,283,yes
Active,Enhancer,307,yes
Active,Genic,963,yes
Active,Dixon_TAD,96,yes
Active,Intergenic,1100,yes
Inactive,Inactive,64,yes
Inactive,Enhancer,127,yes
Inactive,Genic,491,yes
Inactive,Dixon_TAD,43,yes
Inactive,Intergenic,365,yes
Enhancer,Enhancer,85,yes
Enhancer,Genic,574,yes
Enhancer,Dixon_TAD,55,yes
Enhancer,Intergenic,523,yes
Genic,Genic,1228,yes
Genic,Dixon_TAD,209,yes
Genic,Intergenic,1956,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,203,yes
Intergenic,Intergenic,953,yes
Active,Active,300,yes
Active,Inactive,245,yes
Active,Enhancer,306,yes
Active,Genic,804,yes
Active,Dixon_TAD,98,yes
Active,Intergenic,969,yes
Inactive,Inactive,49,yes
Inactive,Enhancer,115,yes
Inactive,Genic,393,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,424,yes
Enhancer,Enhancer,70,yes
Enhancer,Genic,532,yes
Enhancer,Dixon_TAD,33,yes
Enhancer,Intergenic,500,yes
Genic,Genic,1015,yes
Genic,Dixon_TAD,181,yes
Genic,Intergenic,1877,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,196,yes
Intergenic,Intergenic,1294,yes
Active,Active,391,yes
Active,Inactive,233,yes
Active,Enhancer,301,yes
Active,Genic,876,yes
Active,Dixon_TAD,105,yes
Active,Intergenic,899,yes
Inactive,Inactive,59,yes
Inactive,Enhancer,117,yes
Inactive,Genic,393,yes
Inactive,Dixon_TAD,54,yes
Inactive,Intergenic,448,yes
Enhancer,Enhancer,78,yes
Enhancer,Genic,549,yes
Enhancer,Dixon_TAD,53,yes
Enhancer,Intergenic,487,yes
Genic,Genic,1125,yes
Genic,Dixon_TAD,224,yes
Genic,Intergenic,1936,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,231,yes
Intergenic,Intergenic,1085,yes
Active,Active,250,yes
Active,Inactive,197,yes
Active,Enhancer,309,yes
Active,Genic,778,yes
Active,Dixon_TAD,118,yes
Active,Intergenic,1123,yes
Inactive,Inactive,62,yes
Inactive,Enhancer,105,yes
Inactive,Genic,338,yes
Inactive,Dixon_TAD,36,yes
Inactive,Intergenic,363,yes
Enhancer,Enhancer,106,yes
Enhancer,Genic,560,yes
Enhancer,Dixon_TAD,65,yes
Enhancer,Intergenic,607,yes
Genic,Genic,998,yes
Genic,Dixon_TAD,216,yes
Genic,Intergenic,1973,yes
Dixon_TAD,Dixon_TAD,15,yes
Dixon_TAD,Intergenic,256,yes
Intergenic,Intergenic,1119,yes
