class1,class2,count,permuted
Active,Inactive,242,yes
Active,Enhancer,257,yes
Active,Genic,765,yes
Active,Dixon_TAD,71,yes
Active,Intergenic,855,yes
Inactive,Inactive,68,yes
Inactive,Enhancer,126,yes
Inactive,Genic,460,yes
Inactive,Dixon_TAD,54,yes
Inactive,Intergenic,446,yes
Enhancer,Enhancer,86,yes
Enhancer,Genic,542,yes
Enhancer,Dixon_TAD,42,yes
Enhancer,Intergenic,531,yes
Genic,Genic,1067,yes
Genic,Dixon_TAD,153,yes
Genic,Intergenic,1833,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,179,yes
Intergenic,Intergenic,1251,yes
Active,Active,300,yes
Active,Inactive,217,yes
Active,Enhancer,260,yes
Active,Genic,689,yes
Active,Dixon_TAD,113,yes
Active,Intergenic,913,yes
Inactive,Inactive,56,yes
Inactive,Enhancer,99,yes
Inactive,Genic,351,yes
Inactive,Dixon_TAD,50,yes
Inactive,Intergenic,589,yes
Enhancer,Enhancer,73,yes
Enhancer,Genic,470,yes
Enhancer,Dixon_TAD,73,yes
Enhancer,Intergenic,588,yes
Genic,Genic,884,yes
Genic,Dixon_TAD,219,yes
Genic,Intergenic,2020,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,264,yes
Intergenic,Intergenic,1231,yes
Active,Active,430,yes
Active,Inactive,158,yes
Active,Enhancer,373,yes
Active,Genic,871,yes
Active,Dixon_TAD,137,yes
Active,Intergenic,1233,yes
Inactive,Inactive,34,yes
Inactive,Enhancer,77,yes
Inactive,Genic,270,yes
Inactive,Dixon_TAD,29,yes
Inactive,Intergenic,274,yes
Enhancer,Enhancer,113,yes
Enhancer,Genic,587,yes
Enhancer,Dixon_TAD,63,yes
Enhancer,Intergenic,721,yes
Genic,Genic,1053,yes
Genic,Dixon_TAD,210,yes
Genic,Intergenic,1938,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,196,yes
Intergenic,Intergenic,1078,yes
Active,Active,303,yes
Active,Inactive,209,yes
Active,Enhancer,302,yes
Active,Genic,744,yes
Active,Dixon_TAD,100,yes
Active,Intergenic,947,yes
Inactive,Inactive,63,yes
Inactive,Enhancer,101,yes
Inactive,Genic,387,yes
Inactive,Dixon_TAD,40,yes
Inactive,Intergenic,504,yes
Enhancer,Enhancer,94,yes
Enhancer,Genic,571,yes
Enhancer,Dixon_TAD,66,yes
Enhancer,Intergenic,619,yes
Genic,Genic,989,yes
Genic,Dixon_TAD,214,yes
Genic,Intergenic,1837,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,213,yes
Intergenic,Intergenic,1155,yes
Active,Active,316,yes
Active,Inactive,212,yes
Active,Enhancer,295,yes
Active,Genic,797,yes
Active,Dixon_TAD,97,yes
Active,Intergenic,948,yes
Inactive,Inactive,53,yes
Inactive,Enhancer,128,yes
Inactive,Genic,375,yes
Inactive,Dixon_TAD,45,yes
Inactive,Intergenic,476,yes
Enhancer,Enhancer,96,yes
Enhancer,Genic,520,yes
Enhancer,Dixon_TAD,62,yes
Enhancer,Intergenic,577,yes
Genic,Genic,1003,yes
Genic,Dixon_TAD,209,yes
Genic,Intergenic,1957,yes
Dixon_TAD,Dixon_TAD,15,yes
Dixon_TAD,Intergenic,181,yes
Intergenic,Intergenic,1153,yes
Active,Active,375,yes
Active,Inactive,264,yes
Active,Enhancer,288,yes
Active,Genic,831,yes
Active,Dixon_TAD,98,yes
Active,Intergenic,982,yes
Inactive,Inactive,32,yes
Inactive,Enhancer,136,yes
Inactive,Genic,381,yes
Inactive,Dixon_TAD,51,yes
Inactive,Intergenic,373,yes
Enhancer,Enhancer,66,yes
Enhancer,Genic,528,yes
Enhancer,Dixon_TAD,52,yes
Enhancer,Intergenic,531,yes
Genic,Genic,1019,yes
Genic,Dixon_TAD,189,yes
Genic,Intergenic,1779,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,233,yes
Intergenic,Intergenic,1332,yes
Active,Active,288,yes
Active,Inactive,271,yes
Active,Enhancer,255,yes
Active,Genic,785,yes
Active,Dixon_TAD,90,yes
Active,Intergenic,910,yes
Inactive,Inactive,61,yes
Inactive,Enhancer,127,yes
Inactive,Genic,461,yes
Inactive,Dixon_TAD,41,yes
Inactive,Intergenic,388,yes
Enhancer,Enhancer,83,yes
Enhancer,Genic,510,yes
Enhancer,Dixon_TAD,51,yes
Enhancer,Intergenic,521,yes
Genic,Genic,1044,yes
Genic,Dixon_TAD,179,yes
Genic,Intergenic,1804,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,227,yes
Intergenic,Intergenic,1228,yes
Active,Active,275,yes
Active,Inactive,212,yes
Active,Enhancer,304,yes
Active,Genic,732,yes
Active,Dixon_TAD,116,yes
Active,Intergenic,992,yes
Inactive,Inactive,48,yes
Inactive,Enhancer,132,yes
Inactive,Genic,349,yes
Inactive,Dixon_TAD,54,yes
Inactive,Intergenic,406,yes
Enhancer,Enhancer,87,yes
Enhancer,Genic,569,yes
Enhancer,Dixon_TAD,81,yes
Enhancer,Intergenic,548,yes
Genic,Genic,924,yes
Genic,Dixon_TAD,231,yes
Genic,Intergenic,1827,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,208,yes
Intergenic,Intergenic,1310,yes
Active,Active,329,yes
Active,Inactive,190,yes
Active,Enhancer,284,yes
Active,Genic,771,yes
Active,Dixon_TAD,87,yes
Active,Intergenic,945,yes
Inactive,Inactive,58,yes
Inactive,Enhancer,95,yes
Inactive,Genic,330,yes
Inactive,Dixon_TAD,30,yes
Inactive,Intergenic,427,yes
Enhancer,Enhancer,64,yes
Enhancer,Genic,489,yes
Enhancer,Dixon_TAD,48,yes
Enhancer,Intergenic,599,yes
Genic,Genic,984,yes
Genic,Dixon_TAD,155,yes
Genic,Intergenic,1863,yes
Dixon_TAD,Dixon_TAD,6,yes
Dixon_TAD,Intergenic,163,yes
Intergenic,Intergenic,1313,yes
Active,Active,299,yes
Active,Inactive,213,yes
Active,Enhancer,292,yes
Active,Genic,808,yes
Active,Dixon_TAD,123,yes
Active,Intergenic,891,yes
Inactive,Inactive,30,yes
Inactive,Enhancer,98,yes
Inactive,Genic,393,yes
Inactive,Dixon_TAD,38,yes
Inactive,Intergenic,300,yes
Enhancer,Enhancer,66,yes
Enhancer,Genic,528,yes
Enhancer,Dixon_TAD,68,yes
Enhancer,Intergenic,566,yes
Genic,Genic,1051,yes
Genic,Dixon_TAD,215,yes
Genic,Intergenic,1732,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,199,yes
Intergenic,Intergenic,1278,yes
Active,Active,316,yes
Active,Inactive,249,yes
Active,Enhancer,299,yes
Active,Genic,790,yes
Active,Dixon_TAD,98,yes
Active,Intergenic,1281,yes
Inactive,Inactive,76,yes
Inactive,Enhancer,102,yes
Inactive,Genic,376,yes
Inactive,Dixon_TAD,61,yes
Inactive,Intergenic,394,yes
Enhancer,Enhancer,75,yes
Enhancer,Genic,507,yes
Enhancer,Dixon_TAD,54,yes
Enhancer,Intergenic,590,yes
Genic,Genic,947,yes
Genic,Dixon_TAD,222,yes
Genic,Intergenic,2070,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,246,yes
Intergenic,Intergenic,1124,yes
Active,Active,293,yes
Active,Inactive,210,yes
Active,Enhancer,301,yes
Active,Genic,766,yes
Active,Dixon_TAD,129,yes
Active,Intergenic,1046,yes
Inactive,Inactive,68,yes
Inactive,Enhancer,116,yes
Inactive,Genic,364,yes
Inactive,Dixon_TAD,35,yes
Inactive,Intergenic,423,yes
Enhancer,Enhancer,90,yes
Enhancer,Genic,548,yes
Enhancer,Dixon_TAD,70,yes
Enhancer,Intergenic,595,yes
Genic,Genic,993,yes
Genic,Dixon_TAD,218,yes
Genic,Intergenic,1885,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,180,yes
Intergenic,Intergenic,1263,yes
Active,Active,304,yes
Active,Inactive,199,yes
Active,Enhancer,280,yes
Active,Genic,730,yes
Active,Dixon_TAD,89,yes
Active,Intergenic,993,yes
Inactive,Inactive,40,yes
Inactive,Enhancer,104,yes
Inactive,Genic,349,yes
Inactive,Dixon_TAD,33,yes
Inactive,Intergenic,491,yes
Enhancer,Enhancer,74,yes
Enhancer,Genic,478,yes
Enhancer,Dixon_TAD,43,yes
Enhancer,Intergenic,592,yes
Genic,Genic,980,yes
Genic,Dixon_TAD,171,yes
Genic,Intergenic,2001,yes
Dixon_TAD,Dixon_TAD,5,yes
Dixon_TAD,Intergenic,188,yes
Intergenic,Intergenic,1215,yes
Active,Active,267,yes
Active,Inactive,193,yes
Active,Enhancer,262,yes
Active,Genic,769,yes
Active,Dixon_TAD,91,yes
Active,Intergenic,1166,yes
Inactive,Inactive,52,yes
Inactive,Enhancer,89,yes
Inactive,Genic,334,yes
Inactive,Dixon_TAD,34,yes
Inactive,Intergenic,416,yes
Enhancer,Enhancer,66,yes
Enhancer,Genic,500,yes
Enhancer,Dixon_TAD,54,yes
Enhancer,Intergenic,526,yes
Genic,Genic,968,yes
Genic,Dixon_TAD,193,yes
Genic,Intergenic,1974,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,279,yes
Intergenic,Intergenic,1201,yes
Active,Active,391,yes
Active,Inactive,242,yes
Active,Enhancer,334,yes
Active,Genic,951,yes
Active,Dixon_TAD,126,yes
Active,Intergenic,1010,yes
Inactive,Inactive,70,yes
Inactive,Enhancer,130,yes
Inactive,Genic,403,yes
Inactive,Dixon_TAD,67,yes
Inactive,Intergenic,500,yes
Enhancer,Enhancer,88,yes
Enhancer,Genic,615,yes
Enhancer,Dixon_TAD,44,yes
Enhancer,Intergenic,501,yes
Genic,Genic,1151,yes
Genic,Dixon_TAD,235,yes
Genic,Intergenic,1900,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,175,yes
Intergenic,Intergenic,1069,yes
Active,Active,388,yes
Active,Inactive,255,yes
Active,Enhancer,355,yes
Active,Genic,915,yes
Active,Dixon_TAD,125,yes
Active,Intergenic,978,yes
Inactive,Inactive,40,yes
Inactive,Enhancer,118,yes
Inactive,Genic,406,yes
Inactive,Dixon_TAD,56,yes
Inactive,Intergenic,368,yes
Enhancer,Enhancer,74,yes
Enhancer,Genic,613,yes
Enhancer,Dixon_TAD,60,yes
Enhancer,Intergenic,538,yes
Genic,Genic,1176,yes
Genic,Dixon_TAD,239,yes
Genic,Intergenic,1807,yes
Dixon_TAD,Dixon_TAD,15,yes
Dixon_TAD,Intergenic,203,yes
Intergenic,Intergenic,1141,yes
Active,Active,316,yes
Active,Inactive,222,yes
Active,Enhancer,302,yes
Active,Genic,817,yes
Active,Dixon_TAD,138,yes
Active,Intergenic,1054,yes
Inactive,Inactive,32,yes
Inactive,Enhancer,104,yes
Inactive,Genic,325,yes
Inactive,Dixon_TAD,31,yes
Inactive,Intergenic,364,yes
Enhancer,Enhancer,83,yes
Enhancer,Genic,556,yes
Enhancer,Dixon_TAD,53,yes
Enhancer,Intergenic,630,yes
Genic,Genic,985,yes
Genic,Dixon_TAD,217,yes
Genic,Intergenic,1787,yes
Dixon_TAD,Dixon_TAD,15,yes
Dixon_TAD,Intergenic,245,yes
Intergenic,Intergenic,1247,yes
Active,Active,222,yes
Active,Inactive,192,yes
Active,Enhancer,250,yes
Active,Genic,695,yes
Active,Dixon_TAD,94,yes
Active,Intergenic,946,yes
Inactive,Inactive,48,yes
Inactive,Enhancer,107,yes
Inactive,Genic,338,yes
Inactive,Dixon_TAD,44,yes
Inactive,Intergenic,504,yes
Enhancer,Enhancer,85,yes
Enhancer,Genic,499,yes
Enhancer,Dixon_TAD,60,yes
Enhancer,Intergenic,576,yes
Genic,Genic,915,yes
Genic,Dixon_TAD,189,yes
Genic,Intergenic,2007,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,210,yes
Intergenic,Intergenic,1202,yes
Active,Active,370,yes
Active,Inactive,265,yes
Active,Enhancer,309,yes
Active,Genic,909,yes
Active,Dixon_TAD,94,yes
Active,Intergenic,1170,yes
Inactive,Inactive,75,yes
Inactive,Enhancer,114,yes
Inactive,Genic,424,yes
Inactive,Dixon_TAD,43,yes
Inactive,Intergenic,461,yes
Enhancer,Enhancer,50,yes
Enhancer,Genic,504,yes
Enhancer,Dixon_TAD,42,yes
Enhancer,Intergenic,459,yes
Genic,Genic,1076,yes
Genic,Dixon_TAD,159,yes
Genic,Intergenic,2003,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,214,yes
Intergenic,Intergenic,1169,yes
Active,Active,418,yes
Active,Inactive,316,yes
Active,Enhancer,349,yes
Active,Genic,1012,yes
Active,Dixon_TAD,147,yes
Active,Intergenic,1070,yes
Inactive,Inactive,70,yes
Inactive,Enhancer,142,yes
Inactive,Genic,502,yes
Inactive,Dixon_TAD,49,yes
Inactive,Intergenic,525,yes
Enhancer,Enhancer,87,yes
Enhancer,Genic,627,yes
Enhancer,Dixon_TAD,62,yes
Enhancer,Intergenic,497,yes
Genic,Genic,1224,yes
Genic,Dixon_TAD,239,yes
Genic,Intergenic,1952,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,175,yes
Intergenic,Intergenic,987,yes
Active,Active,419,yes
Active,Inactive,216,yes
Active,Enhancer,266,yes
Active,Genic,861,yes
Active,Dixon_TAD,143,yes
Active,Intergenic,1052,yes
Inactive,Inactive,50,yes
Inactive,Enhancer,116,yes
Inactive,Genic,388,yes
Inactive,Dixon_TAD,37,yes
Inactive,Intergenic,367,yes
Enhancer,Enhancer,72,yes
Enhancer,Genic,522,yes
Enhancer,Dixon_TAD,61,yes
Enhancer,Intergenic,578,yes
Genic,Genic,1098,yes
Genic,Dixon_TAD,237,yes
Genic,Intergenic,1842,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,224,yes
Intergenic,Intergenic,1191,yes
Active,Active,328,yes
Active,Inactive,201,yes
Active,Enhancer,261,yes
Active,Genic,761,yes
Active,Dixon_TAD,93,yes
Active,Intergenic,1017,yes
Inactive,Inactive,55,yes
Inactive,Enhancer,125,yes
Inactive,Genic,360,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,413,yes
Enhancer,Enhancer,57,yes
Enhancer,Genic,498,yes
Enhancer,Dixon_TAD,49,yes
Enhancer,Intergenic,507,yes
Genic,Genic,986,yes
Genic,Dixon_TAD,178,yes
Genic,Intergenic,2048,yes
Dixon_TAD,Dixon_TAD,6,yes
Dixon_TAD,Intergenic,178,yes
Intergenic,Intergenic,1178,yes
