class1,class2,count,permuted
Genic,Dixon_TAD,184,yes
Genic,Intergenic,1746,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,118,yes
Intergenic,Intergenic,1193,yes
Active,Active,319,yes
Active,Inactive,207,yes
Active,Enhancer,312,yes
Active,Genic,759,yes
Active,Dixon_TAD,121,yes
Active,Intergenic,1125,yes
Inactive,Inactive,46,yes
Inactive,Enhancer,98,yes
Inactive,Genic,319,yes
Inactive,Dixon_TAD,43,yes
Inactive,Intergenic,367,yes
Enhancer,Enhancer,85,yes
Enhancer,Genic,529,yes
Enhancer,Dixon_TAD,50,yes
Enhancer,Intergenic,530,yes
Genic,Genic,939,yes
Genic,Dixon_TAD,203,yes
Genic,Intergenic,1930,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,205,yes
Intergenic,Intergenic,1251,yes
Active,Active,226,yes
Active,Inactive,191,yes
Active,Enhancer,258,yes
Active,Genic,645,yes
Active,Dixon_TAD,86,yes
Active,Intergenic,887,yes
Inactive,Inactive,58,yes
Inactive,Enhancer,122,yes
Inactive,Genic,345,yes
Inactive,Dixon_TAD,38,yes
Inactive,Intergenic,531,yes
Enhancer,Enhancer,71,yes
Enhancer,Genic,516,yes
Enhancer,Dixon_TAD,56,yes
Enhancer,Intergenic,571,yes
Genic,Genic,910,yes
Genic,Dixon_TAD,175,yes
Genic,Intergenic,2003,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,209,yes
Intergenic,Intergenic,1313,yes
Active,Active,248,yes
Active,Inactive,246,yes
Active,Enhancer,218,yes
Active,Genic,733,yes
Active,Dixon_TAD,103,yes
Active,Intergenic,859,yes
Inactive,Inactive,89,yes
Inactive,Enhancer,118,yes
Inactive,Genic,432,yes
Inactive,Dixon_TAD,67,yes
Inactive,Intergenic,458,yes
Enhancer,Enhancer,49,yes
Enhancer,Genic,444,yes
Enhancer,Dixon_TAD,49,yes
Enhancer,Intergenic,549,yes
Genic,Genic,953,yes
Genic,Dixon_TAD,207,yes
Genic,Intergenic,1724,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,168,yes
Intergenic,Intergenic,1402,yes
Active,Active,253,yes
Active,Inactive,210,yes
Active,Enhancer,291,yes
Active,Genic,712,yes
Active,Dixon_TAD,98,yes
Active,Intergenic,1116,yes
Inactive,Inactive,64,yes
Inactive,Enhancer,116,yes
Inactive,Genic,398,yes
Inactive,Dixon_TAD,35,yes
Inactive,Intergenic,444,yes
Enhancer,Enhancer,78,yes
Enhancer,Genic,520,yes
Enhancer,Dixon_TAD,61,yes
Enhancer,Intergenic,700,yes
Genic,Genic,926,yes
Genic,Dixon_TAD,197,yes
Genic,Intergenic,1980,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,241,yes
Intergenic,Intergenic,1179,yes
Active,Active,340,yes
Active,Inactive,245,yes
Active,Enhancer,336,yes
Active,Genic,851,yes
Active,Dixon_TAD,96,yes
Active,Intergenic,1010,yes
Inactive,Inactive,69,yes
Inactive,Enhancer,140,yes
Inactive,Genic,450,yes
Inactive,Dixon_TAD,36,yes
Inactive,Intergenic,436,yes
Enhancer,Enhancer,87,yes
Enhancer,Genic,614,yes
Enhancer,Dixon_TAD,61,yes
Enhancer,Intergenic,552,yes
Genic,Genic,1111,yes
Genic,Dixon_TAD,185,yes
Genic,Intergenic,1939,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,190,yes
Intergenic,Intergenic,1083,yes
Active,Active,228,yes
Active,Inactive,334,yes
Active,Enhancer,306,yes
Active,Genic,849,yes
Active,Dixon_TAD,103,yes
Active,Intergenic,826,yes
Inactive,Inactive,80,yes
Inactive,Enhancer,165,yes
Inactive,Genic,568,yes
Inactive,Dixon_TAD,53,yes
Inactive,Intergenic,502,yes
Enhancer,Enhancer,91,yes
Enhancer,Genic,640,yes
Enhancer,Dixon_TAD,63,yes
Enhancer,Intergenic,580,yes
Genic,Genic,1212,yes
Genic,Dixon_TAD,233,yes
Genic,Intergenic,1803,yes
Dixon_TAD,Dixon_TAD,16,yes
Dixon_TAD,Intergenic,229,yes
Intergenic,Intergenic,1061,yes
Active,Active,334,yes
Active,Inactive,238,yes
Active,Enhancer,330,yes
Active,Genic,857,yes
Active,Dixon_TAD,129,yes
Active,Intergenic,1066,yes
Inactive,Inactive,36,yes
Inactive,Enhancer,110,yes
Inactive,Genic,355,yes
Inactive,Dixon_TAD,55,yes
Inactive,Intergenic,343,yes
Enhancer,Enhancer,85,yes
Enhancer,Genic,589,yes
Enhancer,Dixon_TAD,61,yes
Enhancer,Intergenic,643,yes
Genic,Genic,1024,yes
Genic,Dixon_TAD,239,yes
Genic,Intergenic,1948,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,198,yes
Intergenic,Intergenic,1084,yes
Active,Active,302,yes
Active,Inactive,270,yes
Active,Enhancer,280,yes
Active,Genic,739,yes
Active,Dixon_TAD,95,yes
Active,Intergenic,1002,yes
Inactive,Inactive,98,yes
Inactive,Enhancer,122,yes
Inactive,Genic,417,yes
Inactive,Dixon_TAD,36,yes
Inactive,Intergenic,401,yes
Enhancer,Enhancer,70,yes
Enhancer,Genic,484,yes
Enhancer,Dixon_TAD,37,yes
Enhancer,Intergenic,552,yes
Genic,Genic,918,yes
Genic,Dixon_TAD,160,yes
Genic,Intergenic,1773,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,237,yes
Intergenic,Intergenic,1377,yes
Active,Active,496,yes
Active,Inactive,181,yes
Active,Enhancer,351,yes
Active,Genic,1022,yes
Active,Dixon_TAD,124,yes
Active,Intergenic,972,yes
Inactive,Inactive,71,yes
Inactive,Enhancer,81,yes
Inactive,Genic,365,yes
Inactive,Dixon_TAD,25,yes
Inactive,Intergenic,444,yes
Enhancer,Enhancer,92,yes
Enhancer,Genic,562,yes
Enhancer,Dixon_TAD,65,yes
Enhancer,Intergenic,473,yes
Genic,Genic,1291,yes
Genic,Dixon_TAD,202,yes
Genic,Intergenic,1998,yes
Dixon_TAD,Dixon_TAD,6,yes
Dixon_TAD,Intergenic,160,yes
Intergenic,Intergenic,895,yes
Active,Active,274,yes
Active,Inactive,231,yes
Active,Enhancer,310,yes
Active,Genic,745,yes
Active,Dixon_TAD,74,yes
Active,Intergenic,907,yes
Inactive,Inactive,68,yes
Inactive,Enhancer,136,yes
Inactive,Genic,409,yes
Inactive,Dixon_TAD,35,yes
Inactive,Intergenic,610,yes
Enhancer,Enhancer,112,yes
Enhancer,Genic,572,yes
Enhancer,Dixon_TAD,50,yes
Enhancer,Intergenic,558,yes
Genic,Genic,988,yes
Genic,Dixon_TAD,171,yes
Genic,Intergenic,2002,yes
Dixon_TAD,Dixon_TAD,2,yes
Dixon_TAD,Intergenic,184,yes
Intergenic,Intergenic,1157,yes
Active,Active,256,yes
Active,Inactive,308,yes
Active,Enhancer,248,yes
Active,Genic,763,yes
Active,Dixon_TAD,96,yes
Active,Intergenic,862,yes
Inactive,Inactive,203,yes
Inactive,Enhancer,146,yes
Inactive,Genic,583,yes
Inactive,Dixon_TAD,53,yes
Inactive,Intergenic,645,yes
Enhancer,Enhancer,66,yes
Enhancer,Genic,523,yes
Enhancer,Dixon_TAD,59,yes
Enhancer,Intergenic,483,yes
Genic,Genic,1131,yes
Genic,Dixon_TAD,197,yes
Genic,Intergenic,1949,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,166,yes
Intergenic,Intergenic,1051,yes
Active,Active,344,yes
Active,Inactive,292,yes
Active,Enhancer,335,yes
Active,Genic,935,yes
Active,Dixon_TAD,117,yes
Active,Intergenic,1017,yes
Inactive,Inactive,50,yes
Inactive,Enhancer,141,yes
Inactive,Genic,427,yes
Inactive,Dixon_TAD,64,yes
Inactive,Intergenic,564,yes
Enhancer,Enhancer,102,yes
Enhancer,Genic,599,yes
Enhancer,Dixon_TAD,63,yes
Enhancer,Intergenic,547,yes
Genic,Genic,1137,yes
Genic,Dixon_TAD,234,yes
Genic,Intergenic,1976,yes
Dixon_TAD,Dixon_TAD,23,yes
Dixon_TAD,Intergenic,253,yes
Intergenic,Intergenic,1026,yes
Active,Active,231,yes
Active,Inactive,243,yes
Active,Enhancer,249,yes
Active,Genic,790,yes
Active,Dixon_TAD,100,yes
Active,Intergenic,904,yes
Inactive,Inactive,71,yes
Inactive,Enhancer,103,yes
Inactive,Genic,414,yes
Inactive,Dixon_TAD,40,yes
Inactive,Intergenic,466,yes
Enhancer,Enhancer,68,yes
Enhancer,Genic,499,yes
Enhancer,Dixon_TAD,67,yes
Enhancer,Intergenic,523,yes
Genic,Genic,1048,yes
Genic,Dixon_TAD,214,yes
Genic,Intergenic,1970,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,233,yes
Intergenic,Intergenic,1158,yes
Active,Active,265,yes
Active,Inactive,193,yes
Active,Enhancer,273,yes
Active,Genic,751,yes
Active,Dixon_TAD,87,yes
Active,Intergenic,1122,yes
Inactive,Inactive,59,yes
Inactive,Enhancer,112,yes
Inactive,Genic,334,yes
Inactive,Dixon_TAD,35,yes
Inactive,Intergenic,412,yes
Enhancer,Enhancer,77,yes
Enhancer,Genic,523,yes
Enhancer,Dixon_TAD,64,yes
Enhancer,Intergenic,654,yes
Genic,Genic,967,yes
Genic,Dixon_TAD,178,yes
Genic,Intergenic,2076,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,236,yes
Intergenic,Intergenic,1169,yes
Active,Active,382,yes
Active,Inactive,235,yes
Active,Enhancer,353,yes
Active,Genic,925,yes
Active,Dixon_TAD,100,yes
Active,Intergenic,987,yes
Inactive,Inactive,50,yes
Inactive,Enhancer,131,yes
Inactive,Genic,383,yes
Inactive,Dixon_TAD,32,yes
Inactive,Intergenic,395,yes
Enhancer,Enhancer,117,yes
Enhancer,Genic,649,yes
Enhancer,Dixon_TAD,62,yes
Enhancer,Intergenic,617,yes
Genic,Genic,1156,yes
Genic,Dixon_TAD,189,yes
Genic,Intergenic,1921,yes
Dixon_TAD,Dixon_TAD,3,yes
Dixon_TAD,Intergenic,176,yes
Intergenic,Intergenic,950,yes
Active,Active,341,yes
Active,Inactive,224,yes
Active,Enhancer,348,yes
Active,Genic,899,yes
Active,Dixon_TAD,153,yes
Active,Intergenic,1084,yes
Inactive,Inactive,36,yes
Inactive,Enhancer,105,yes
Inactive,Genic,376,yes
Inactive,Dixon_TAD,49,yes
Inactive,Intergenic,363,yes
Enhancer,Enhancer,106,yes
Enhancer,Genic,642,yes
Enhancer,Dixon_TAD,95,yes
Enhancer,Intergenic,572,yes
Genic,Genic,1131,yes
Genic,Dixon_TAD,277,yes
Genic,Intergenic,2016,yes
Dixon_TAD,Dixon_TAD,16,yes
Dixon_TAD,Intergenic,235,yes
Intergenic,Intergenic,1001,yes
Active,Active,250,yes
Active,Inactive,244,yes
Active,Enhancer,265,yes
Active,Genic,718,yes
Active,Dixon_TAD,79,yes
Active,Intergenic,943,yes
Inactive,Inactive,46,yes
Inactive,Enhancer,142,yes
Inactive,Genic,423,yes
Inactive,Dixon_TAD,57,yes
Inactive,Intergenic,575,yes
Enhancer,Enhancer,79,yes
Enhancer,Genic,494,yes
Enhancer,Dixon_TAD,58,yes
Enhancer,Intergenic,530,yes
Genic,Genic,946,yes
Genic,Dixon_TAD,174,yes
Genic,Intergenic,1981,yes
Dixon_TAD,Dixon_TAD,5,yes
Dixon_TAD,Intergenic,160,yes
Intergenic,Intergenic,1216,yes
Active,Active,346,yes
Active,Inactive,219,yes
Active,Enhancer,324,yes
Active,Genic,888,yes
Active,Dixon_TAD,114,yes
Active,Intergenic,1059,yes
Inactive,Inactive,56,yes
Inactive,Enhancer,128,yes
Inactive,Genic,385,yes
Inactive,Dixon_TAD,45,yes
Inactive,Intergenic,350,yes
Enhancer,Enhancer,99,yes
Enhancer,Genic,597,yes
Enhancer,Dixon_TAD,57,yes
Enhancer,Intergenic,585,yes
Genic,Genic,1155,yes
Genic,Dixon_TAD,219,yes
Genic,Intergenic,2083,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,174,yes
Intergenic,Intergenic,936,yes
Active,Active,287,yes
Active,Inactive,219,yes
Active,Enhancer,264,yes
Active,Genic,812,yes
Active,Dixon_TAD,134,yes
Active,Intergenic,879,yes
Inactive,Inactive,54,yes
Inactive,Enhancer,106,yes
Inactive,Genic,357,yes
Inactive,Dixon_TAD,37,yes
Inactive,Intergenic,435,yes
Enhancer,Enhancer,68,yes
Enhancer,Genic,505,yes
Enhancer,Dixon_TAD,61,yes
Enhancer,Intergenic,495,yes
Genic,Genic,1025,yes
Genic,Dixon_TAD,231,yes
Genic,Intergenic,1853,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,237,yes
Intergenic,Intergenic,1184,yes
