class1,class2,count,permuted
Active,Inactive,210,yes
Active,Enhancer,353,yes
Active,Genic,867,yes
Active,Dixon_TAD,99,yes
Active,Intergenic,1014,yes
Inactive,Inactive,42,yes
Inactive,Enhancer,127,yes
Inactive,Genic,354,yes
Inactive,Dixon_TAD,39,yes
Inactive,Intergenic,417,yes
Enhancer,Enhancer,113,yes
Enhancer,Genic,630,yes
Enhancer,Dixon_TAD,61,yes
Enhancer,Intergenic,547,yes
Genic,Genic,1050,yes
Genic,Dixon_TAD,183,yes
Genic,Intergenic,1921,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,191,yes
Intergenic,Intergenic,1154,yes
Active,Active,194,yes
Active,Inactive,180,yes
Active,Enhancer,208,yes
Active,Genic,577,yes
Active,Dixon_TAD,72,yes
Active,Intergenic,817,yes
Inactive,Inactive,32,yes
Inactive,Enhancer,128,yes
Inactive,Genic,285,yes
Inactive,Dixon_TAD,33,yes
Inactive,Intergenic,424,yes
Enhancer,Enhancer,86,yes
Enhancer,Genic,507,yes
Enhancer,Dixon_TAD,52,yes
Enhancer,Intergenic,643,yes
Genic,Genic,769,yes
Genic,Dixon_TAD,140,yes
Genic,Intergenic,1806,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,185,yes
Intergenic,Intergenic,1413,yes
Active,Active,229,yes
Active,Inactive,187,yes
Active,Enhancer,226,yes
Active,Genic,666,yes
Active,Dixon_TAD,87,yes
Active,Intergenic,1110,yes
Inactive,Inactive,61,yes
Inactive,Enhancer,133,yes
Inactive,Genic,373,yes
Inactive,Dixon_TAD,45,yes
Inactive,Intergenic,584,yes
Enhancer,Enhancer,60,yes
Enhancer,Genic,480,yes
Enhancer,Dixon_TAD,50,yes
Enhancer,Intergenic,502,yes
Genic,Genic,942,yes
Genic,Dixon_TAD,194,yes
Genic,Intergenic,2130,yes
Dixon_TAD,Dixon_TAD,6,yes
Dixon_TAD,Intergenic,253,yes
Intergenic,Intergenic,1056,yes
Active,Active,303,yes
Active,Inactive,200,yes
Active,Enhancer,279,yes
Active,Genic,791,yes
Active,Dixon_TAD,124,yes
Active,Intergenic,1026,yes
Inactive,Inactive,39,yes
Inactive,Enhancer,92,yes
Inactive,Genic,310,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,321,yes
Enhancer,Enhancer,85,yes
Enhancer,Genic,528,yes
Enhancer,Dixon_TAD,67,yes
Enhancer,Intergenic,628,yes
Genic,Genic,1004,yes
Genic,Dixon_TAD,241,yes
Genic,Intergenic,1835,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,269,yes
Intergenic,Intergenic,1222,yes
Active,Active,252,yes
Active,Inactive,272,yes
Active,Enhancer,294,yes
Active,Genic,756,yes
Active,Dixon_TAD,99,yes
Active,Intergenic,1121,yes
Inactive,Inactive,45,yes
Inactive,Enhancer,147,yes
Inactive,Genic,387,yes
Inactive,Dixon_TAD,49,yes
Inactive,Intergenic,425,yes
Enhancer,Enhancer,102,yes
Enhancer,Genic,565,yes
Enhancer,Dixon_TAD,69,yes
Enhancer,Intergenic,623,yes
Genic,Genic,907,yes
Genic,Dixon_TAD,199,yes
Genic,Intergenic,1906,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,266,yes
Intergenic,Intergenic,1113,yes
Active,Active,282,yes
Active,Inactive,222,yes
Active,Enhancer,221,yes
Active,Genic,814,yes
Active,Dixon_TAD,97,yes
Active,Intergenic,939,yes
Inactive,Inactive,51,yes
Inactive,Enhancer,110,yes
Inactive,Genic,427,yes
Inactive,Dixon_TAD,29,yes
Inactive,Intergenic,346,yes
Enhancer,Enhancer,54,yes
Enhancer,Genic,478,yes
Enhancer,Dixon_TAD,50,yes
Enhancer,Intergenic,466,yes
Genic,Genic,1143,yes
Genic,Dixon_TAD,208,yes
Genic,Intergenic,1929,yes
Dixon_TAD,Dixon_TAD,4,yes
Dixon_TAD,Intergenic,164,yes
Intergenic,Intergenic,1151,yes
Active,Active,269,yes
Active,Inactive,199,yes
Active,Enhancer,271,yes
Active,Genic,677,yes
Active,Dixon_TAD,101,yes
Active,Intergenic,1084,yes
Inactive,Inactive,40,yes
Inactive,Enhancer,121,yes
Inactive,Genic,347,yes
Inactive,Dixon_TAD,46,yes
Inactive,Intergenic,387,yes
Enhancer,Enhancer,71,yes
Enhancer,Genic,526,yes
Enhancer,Dixon_TAD,51,yes
Enhancer,Intergenic,577,yes
Genic,Genic,899,yes
Genic,Dixon_TAD,191,yes
Genic,Intergenic,1977,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,216,yes
Intergenic,Intergenic,1224,yes
Active,Active,352,yes
Active,Inactive,147,yes
Active,Enhancer,330,yes
Active,Genic,816,yes
Active,Dixon_TAD,82,yes
Active,Intergenic,957,yes
Inactive,Inactive,73,yes
Inactive,Enhancer,103,yes
Inactive,Genic,343,yes
Inactive,Dixon_TAD,28,yes
Inactive,Intergenic,468,yes
Enhancer,Enhancer,108,yes
Enhancer,Genic,596,yes
Enhancer,Dixon_TAD,42,yes
Enhancer,Intergenic,570,yes
Genic,Genic,1077,yes
Genic,Dixon_TAD,140,yes
Genic,Intergenic,1967,yes
Dixon_TAD,Dixon_TAD,6,yes
Dixon_TAD,Intergenic,198,yes
Intergenic,Intergenic,1087,yes
Active,Active,493,yes
Active,Inactive,278,yes
Active,Enhancer,399,yes
Active,Genic,1125,yes
Active,Dixon_TAD,151,yes
Active,Intergenic,1015,yes
Inactive,Inactive,55,yes
Inactive,Enhancer,144,yes
Inactive,Genic,454,yes
Inactive,Dixon_TAD,49,yes
Inactive,Intergenic,384,yes
Enhancer,Enhancer,78,yes
Enhancer,Genic,713,yes
Enhancer,Dixon_TAD,83,yes
Enhancer,Intergenic,515,yes
Genic,Genic,1385,yes
Genic,Dixon_TAD,243,yes
Genic,Intergenic,1842,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,224,yes
Intergenic,Intergenic,986,yes
Active,Active,202,yes
Active,Inactive,145,yes
Active,Enhancer,208,yes
Active,Genic,542,yes
Active,Dixon_TAD,82,yes
Active,Intergenic,885,yes
Inactive,Inactive,37,yes
Inactive,Enhancer,69,yes
Inactive,Genic,265,yes
Inactive,Dixon_TAD,29,yes
Inactive,Intergenic,406,yes
Enhancer,Enhancer,57,yes
Enhancer,Genic,388,yes
Enhancer,Dixon_TAD,49,yes
Enhancer,Intergenic,584,yes
Genic,Genic,720,yes
Genic,Dixon_TAD,163,yes
Genic,Intergenic,1924,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,245,yes
Intergenic,Intergenic,1482,yes
Active,Active,279,yes
Active,Inactive,183,yes
Active,Enhancer,238,yes
Active,Genic,710,yes
Active,Dixon_TAD,92,yes
Active,Intergenic,1067,yes
Inactive,Inactive,45,yes
Inactive,Enhancer,120,yes
Inactive,Genic,320,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,377,yes
Enhancer,Enhancer,56,yes
Enhancer,Genic,501,yes
Enhancer,Dixon_TAD,51,yes
Enhancer,Intergenic,515,yes
Genic,Genic,928,yes
Genic,Dixon_TAD,188,yes
Genic,Intergenic,1934,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,163,yes
Intergenic,Intergenic,1238,yes
Active,Active,221,yes
Active,Inactive,217,yes
Active,Enhancer,236,yes
Active,Genic,611,yes
Active,Dixon_TAD,76,yes
Active,Intergenic,1037,yes
Inactive,Inactive,74,yes
Inactive,Enhancer,137,yes
Inactive,Genic,374,yes
Inactive,Dixon_TAD,47,yes
Inactive,Intergenic,497,yes
Enhancer,Enhancer,68,yes
Enhancer,Genic,490,yes
Enhancer,Dixon_TAD,46,yes
Enhancer,Intergenic,566,yes
Genic,Genic,834,yes
Genic,Dixon_TAD,157,yes
Genic,Intergenic,1946,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,203,yes
Intergenic,Intergenic,1280,yes
Active,Active,247,yes
Active,Inactive,199,yes
Active,Enhancer,239,yes
Active,Genic,666,yes
Active,Dixon_TAD,95,yes
Active,Intergenic,856,yes
Inactive,Inactive,72,yes
Inactive,Enhancer,115,yes
Inactive,Genic,390,yes
Inactive,Dixon_TAD,27,yes
Inactive,Intergenic,580,yes
Enhancer,Enhancer,70,yes
Enhancer,Genic,455,yes
Enhancer,Dixon_TAD,51,yes
Enhancer,Intergenic,529,yes
Genic,Genic,916,yes
Genic,Dixon_TAD,168,yes
Genic,Intergenic,2034,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,212,yes
Intergenic,Intergenic,1298,yes
Active,Active,224,yes
Active,Inactive,169,yes
Active,Enhancer,224,yes
Active,Genic,649,yes
Active,Dixon_TAD,77,yes
Active,Intergenic,982,yes
Inactive,Inactive,44,yes
Inactive,Enhancer,97,yes
Inactive,Genic,334,yes
Inactive,Dixon_TAD,30,yes
Inactive,Intergenic,365,yes
Enhancer,Enhancer,59,yes
Enhancer,Genic,456,yes
Enhancer,Dixon_TAD,57,yes
Enhancer,Intergenic,617,yes
Genic,Genic,949,yes
Genic,Dixon_TAD,152,yes
Genic,Intergenic,1922,yes
Dixon_TAD,Dixon_TAD,1,yes
Dixon_TAD,Intergenic,170,yes
Intergenic,Intergenic,1226,yes
Active,Active,197,yes
Active,Inactive,208,yes
Active,Enhancer,260,yes
Active,Genic,618,yes
Active,Dixon_TAD,90,yes
Active,Intergenic,949,yes
Inactive,Inactive,44,yes
Inactive,Enhancer,135,yes
Inactive,Genic,367,yes
Inactive,Dixon_TAD,39,yes
Inactive,Intergenic,460,yes
Enhancer,Enhancer,96,yes
Enhancer,Genic,532,yes
Enhancer,Dixon_TAD,54,yes
Enhancer,Intergenic,652,yes
Genic,Genic,878,yes
Genic,Dixon_TAD,169,yes
Genic,Intergenic,1936,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,224,yes
Intergenic,Intergenic,1265,yes
Active,Active,400,yes
Active,Inactive,236,yes
Active,Enhancer,350,yes
Active,Genic,886,yes
Active,Dixon_TAD,124,yes
Active,Intergenic,1174,yes
Inactive,Inactive,57,yes
Inactive,Enhancer,99,yes
Inactive,Genic,373,yes
Inactive,Dixon_TAD,52,yes
Inactive,Intergenic,331,yes
Enhancer,Enhancer,100,yes
Enhancer,Genic,585,yes
Enhancer,Dixon_TAD,47,yes
Enhancer,Intergenic,576,yes
Genic,Genic,1086,yes
Genic,Dixon_TAD,214,yes
Genic,Intergenic,1958,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,171,yes
Intergenic,Intergenic,1023,yes
Active,Active,295,yes
Active,Inactive,197,yes
Active,Enhancer,299,yes
Active,Genic,728,yes
Active,Dixon_TAD,98,yes
Active,Intergenic,1083,yes
Inactive,Inactive,65,yes
Inactive,Enhancer,112,yes
Inactive,Genic,361,yes
Inactive,Dixon_TAD,33,yes
Inactive,Intergenic,380,yes
Enhancer,Enhancer,74,yes
Enhancer,Genic,535,yes
Enhancer,Dixon_TAD,46,yes
Enhancer,Intergenic,596,yes
Genic,Genic,976,yes
Genic,Dixon_TAD,162,yes
Genic,Intergenic,2025,yes
Dixon_TAD,Dixon_TAD,6,yes
Dixon_TAD,Intergenic,173,yes
Intergenic,Intergenic,1141,yes
Active,Active,329,yes
Active,Inactive,252,yes
Active,Enhancer,301,yes
Active,Genic,849,yes
Active,Dixon_TAD,106,yes
Active,Intergenic,915,yes
Inactive,Inactive,70,yes
Inactive,Enhancer,144,yes
Inactive,Genic,401,yes
Inactive,Dixon_TAD,38,yes
Inactive,Intergenic,472,yes
Enhancer,Enhancer,94,yes
Enhancer,Genic,568,yes
Enhancer,Dixon_TAD,55,yes
Enhancer,Intergenic,540,yes
Genic,Genic,1088,yes
Genic,Dixon_TAD,192,yes
Genic,Intergenic,1907,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,180,yes
Intergenic,Intergenic,1126,yes
