class1,class2,count,permuted
Inactive,Dixon_TAD,36,yes
Inactive,Intergenic,397,yes
Enhancer,Enhancer,124,yes
Enhancer,Genic,640,yes
Enhancer,Dixon_TAD,90,yes
Enhancer,Intergenic,600,yes
Genic,Genic,1124,yes
Genic,Dixon_TAD,213,yes
Genic,Intergenic,1911,yes
Dixon_TAD,Dixon_TAD,18,yes
Dixon_TAD,Intergenic,242,yes
Intergenic,Intergenic,1030,yes
Active,Active,266,yes
Active,Inactive,254,yes
Active,Enhancer,268,yes
Active,Genic,797,yes
Active,Dixon_TAD,124,yes
Active,Intergenic,992,yes
Inactive,Inactive,59,yes
Inactive,Enhancer,133,yes
Inactive,Genic,466,yes
Inactive,Dixon_TAD,69,yes
Inactive,Intergenic,446,yes
Enhancer,Enhancer,60,yes
Enhancer,Genic,525,yes
Enhancer,Dixon_TAD,70,yes
Enhancer,Intergenic,533,yes
Genic,Genic,1071,yes
Genic,Dixon_TAD,273,yes
Genic,Intergenic,1959,yes
Dixon_TAD,Dixon_TAD,15,yes
Dixon_TAD,Intergenic,229,yes
Intergenic,Intergenic,1102,yes
Active,Active,342,yes
Active,Inactive,231,yes
Active,Enhancer,284,yes
Active,Genic,793,yes
Active,Dixon_TAD,81,yes
Active,Intergenic,1063,yes
Inactive,Inactive,54,yes
Inactive,Enhancer,104,yes
Inactive,Genic,366,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,415,yes
Enhancer,Enhancer,88,yes
Enhancer,Genic,468,yes
Enhancer,Dixon_TAD,52,yes
Enhancer,Intergenic,545,yes
Genic,Genic,1004,yes
Genic,Dixon_TAD,168,yes
Genic,Intergenic,2059,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,251,yes
Intergenic,Intergenic,1123,yes
Active,Active,219,yes
Active,Inactive,204,yes
Active,Enhancer,248,yes
Active,Genic,629,yes
Active,Dixon_TAD,82,yes
Active,Intergenic,986,yes
Inactive,Inactive,53,yes
Inactive,Enhancer,123,yes
Inactive,Genic,360,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,458,yes
Enhancer,Enhancer,79,yes
Enhancer,Genic,513,yes
Enhancer,Dixon_TAD,61,yes
Enhancer,Intergenic,592,yes
Genic,Genic,878,yes
Genic,Dixon_TAD,179,yes
Genic,Intergenic,1923,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,241,yes
Intergenic,Intergenic,1307,yes
Active,Active,404,yes
Active,Inactive,294,yes
Active,Enhancer,399,yes
Active,Genic,935,yes
Active,Dixon_TAD,106,yes
Active,Intergenic,1007,yes
Inactive,Inactive,39,yes
Inactive,Enhancer,153,yes
Inactive,Genic,439,yes
Inactive,Dixon_TAD,50,yes
Inactive,Intergenic,496,yes
Enhancer,Enhancer,96,yes
Enhancer,Genic,685,yes
Enhancer,Dixon_TAD,60,yes
Enhancer,Intergenic,468,yes
Genic,Genic,1122,yes
Genic,Dixon_TAD,203,yes
Genic,Intergenic,1947,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,168,yes
Intergenic,Intergenic,1024,yes
Active,Active,305,yes
Active,Inactive,227,yes
Active,Enhancer,288,yes
Active,Genic,743,yes
Active,Dixon_TAD,113,yes
Active,Intergenic,884,yes
Inactive,Inactive,39,yes
Inactive,Enhancer,132,yes
Inactive,Genic,364,yes
Inactive,Dixon_TAD,49,yes
Inactive,Intergenic,533,yes
Enhancer,Enhancer,74,yes
Enhancer,Genic,518,yes
Enhancer,Dixon_TAD,53,yes
Enhancer,Intergenic,495,yes
Genic,Genic,922,yes
Genic,Dixon_TAD,210,yes
Genic,Intergenic,1814,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,243,yes
Intergenic,Intergenic,1376,yes
Active,Active,326,yes
Active,Inactive,273,yes
Active,Enhancer,321,yes
Active,Genic,903,yes
Active,Dixon_TAD,131,yes
Active,Intergenic,934,yes
Inactive,Inactive,78,yes
Inactive,Enhancer,123,yes
Inactive,Genic,419,yes
Inactive,Dixon_TAD,51,yes
Inactive,Intergenic,392,yes
Enhancer,Enhancer,82,yes
Enhancer,Genic,560,yes
Enhancer,Dixon_TAD,72,yes
Enhancer,Intergenic,527,yes
Genic,Genic,1087,yes
Genic,Dixon_TAD,233,yes
Genic,Intergenic,1853,yes
Dixon_TAD,Dixon_TAD,16,yes
Dixon_TAD,Intergenic,195,yes
Intergenic,Intergenic,1178,yes
Active,Active,208,yes
Active,Inactive,180,yes
Active,Enhancer,223,yes
Active,Genic,634,yes
Active,Dixon_TAD,93,yes
Active,Intergenic,983,yes
Inactive,Inactive,49,yes
Inactive,Enhancer,104,yes
Inactive,Genic,303,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,479,yes
Enhancer,Enhancer,76,yes
Enhancer,Genic,452,yes
Enhancer,Dixon_TAD,63,yes
Enhancer,Intergenic,566,yes
Genic,Genic,806,yes
Genic,Dixon_TAD,174,yes
Genic,Intergenic,1957,yes
Dixon_TAD,Dixon_TAD,17,yes
Dixon_TAD,Intergenic,265,yes
Intergenic,Intergenic,1413,yes
Active,Active,291,yes
Active,Inactive,292,yes
Active,Enhancer,290,yes
Active,Genic,784,yes
Active,Dixon_TAD,94,yes
Active,Intergenic,862,yes
Inactive,Inactive,65,yes
Inactive,Enhancer,127,yes
Inactive,Genic,437,yes
Inactive,Dixon_TAD,49,yes
Inactive,Intergenic,420,yes
Enhancer,Enhancer,86,yes
Enhancer,Genic,502,yes
Enhancer,Dixon_TAD,58,yes
Enhancer,Intergenic,603,yes
Genic,Genic,992,yes
Genic,Dixon_TAD,177,yes
Genic,Intergenic,1687,yes
Dixon_TAD,Dixon_TAD,0,yes
Dixon_TAD,Intergenic,238,yes
Intergenic,Intergenic,1372,yes
Active,Active,364,yes
Active,Inactive,269,yes
Active,Enhancer,318,yes
Active,Genic,949,yes
Active,Dixon_TAD,121,yes
Active,Intergenic,1011,yes
Inactive,Inactive,57,yes
Inactive,Enhancer,130,yes
Inactive,Genic,459,yes
Inactive,Dixon_TAD,59,yes
Inactive,Intergenic,418,yes
Enhancer,Enhancer,92,yes
Enhancer,Genic,593,yes
Enhancer,Dixon_TAD,70,yes
Enhancer,Intergenic,524,yes
Genic,Genic,1196,yes
Genic,Dixon_TAD,239,yes
Genic,Intergenic,1899,yes
Dixon_TAD,Dixon_TAD,16,yes
Dixon_TAD,Intergenic,222,yes
Intergenic,Intergenic,1019,yes
Active,Active,203,yes
Active,Inactive,209,yes
Active,Enhancer,235,yes
Active,Genic,687,yes
Active,Dixon_TAD,89,yes
Active,Intergenic,879,yes
Inactive,Inactive,98,yes
Inactive,Enhancer,129,yes
Inactive,Genic,454,yes
Inactive,Dixon_TAD,77,yes
Inactive,Intergenic,662,yes
Enhancer,Enhancer,92,yes
Enhancer,Genic,507,yes
Enhancer,Dixon_TAD,56,yes
Enhancer,Intergenic,527,yes
Genic,Genic,1004,yes
Genic,Dixon_TAD,221,yes
Genic,Intergenic,1994,yes
Dixon_TAD,Dixon_TAD,15,yes
Dixon_TAD,Intergenic,191,yes
Intergenic,Intergenic,1123,yes
Active,Active,294,yes
Active,Inactive,186,yes
Active,Enhancer,286,yes
Active,Genic,778,yes
Active,Dixon_TAD,122,yes
Active,Intergenic,1063,yes
Inactive,Inactive,53,yes
Inactive,Enhancer,93,yes
Inactive,Genic,336,yes
Inactive,Dixon_TAD,40,yes
Inactive,Intergenic,348,yes
Enhancer,Enhancer,93,yes
Enhancer,Genic,527,yes
Enhancer,Dixon_TAD,66,yes
Enhancer,Intergenic,545,yes
Genic,Genic,992,yes
Genic,Dixon_TAD,208,yes
Genic,Intergenic,1917,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,252,yes
Intergenic,Intergenic,1130,yes
Active,Active,455,yes
Active,Inactive,250,yes
Active,Enhancer,329,yes
Active,Genic,960,yes
Active,Dixon_TAD,95,yes
Active,Intergenic,1037,yes
Inactive,Inactive,46,yes
Inactive,Enhancer,109,yes
Inactive,Genic,381,yes
Inactive,Dixon_TAD,36,yes
Inactive,Intergenic,383,yes
Enhancer,Enhancer,68,yes
Enhancer,Genic,583,yes
Enhancer,Dixon_TAD,54,yes
Enhancer,Intergenic,487,yes
Genic,Genic,1158,yes
Genic,Dixon_TAD,186,yes
Genic,Intergenic,1895,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,189,yes
Intergenic,Intergenic,1146,yes
Active,Active,288,yes
Active,Inactive,245,yes
Active,Enhancer,336,yes
Active,Genic,792,yes
Active,Dixon_TAD,105,yes
Active,Intergenic,1022,yes
Inactive,Inactive,69,yes
Inactive,Enhancer,171,yes
Inactive,Genic,415,yes
Inactive,Dixon_TAD,47,yes
Inactive,Intergenic,370,yes
Enhancer,Enhancer,118,yes
Enhancer,Genic,651,yes
Enhancer,Dixon_TAD,93,yes
Enhancer,Intergenic,596,yes
Genic,Genic,1023,yes
Genic,Dixon_TAD,220,yes
Genic,Intergenic,1889,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,250,yes
Intergenic,Intergenic,1071,yes
Active,Active,283,yes
Active,Inactive,235,yes
Active,Enhancer,266,yes
Active,Genic,740,yes
Active,Dixon_TAD,74,yes
Active,Intergenic,870,yes
Inactive,Inactive,68,yes
Inactive,Enhancer,112,yes
Inactive,Genic,421,yes
Inactive,Dixon_TAD,34,yes
Inactive,Intergenic,379,yes
Enhancer,Enhancer,89,yes
Enhancer,Genic,519,yes
Enhancer,Dixon_TAD,57,yes
Enhancer,Intergenic,537,yes
Genic,Genic,982,yes
Genic,Dixon_TAD,158,yes
Genic,Intergenic,1792,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,202,yes
Intergenic,Intergenic,1280,yes
Active,Active,349,yes
Active,Inactive,196,yes
Active,Enhancer,335,yes
Active,Genic,828,yes
Active,Dixon_TAD,135,yes
Active,Intergenic,940,yes
Inactive,Inactive,52,yes
Inactive,Enhancer,95,yes
Inactive,Genic,351,yes
Inactive,Dixon_TAD,36,yes
Inactive,Intergenic,423,yes
Enhancer,Enhancer,93,yes
Enhancer,Genic,624,yes
Enhancer,Dixon_TAD,83,yes
Enhancer,Intergenic,564,yes
Genic,Genic,1074,yes
Genic,Dixon_TAD,260,yes
Genic,Intergenic,1894,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,215,yes
Intergenic,Intergenic,1101,yes
Active,Active,253,yes
Active,Inactive,246,yes
Active,Enhancer,272,yes
Active,Genic,772,yes
Active,Dixon_TAD,91,yes
Active,Intergenic,1089,yes
Inactive,Inactive,93,yes
Inactive,Enhancer,107,yes
Inactive,Genic,430,yes
Inactive,Dixon_TAD,46,yes
Inactive,Intergenic,470,yes
Enhancer,Enhancer,86,yes
Enhancer,Genic,577,yes
Enhancer,Dixon_TAD,59,yes
Enhancer,Intergenic,487,yes
Genic,Genic,1021,yes
Genic,Dixon_TAD,185,yes
Genic,Intergenic,2085,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,182,yes
Intergenic,Intergenic,1010,yes
Active,Active,265,yes
Active,Inactive,226,yes
Active,Enhancer,241,yes
Active,Genic,787,yes
Active,Dixon_TAD,94,yes
Active,Intergenic,870,yes
Inactive,Inactive,74,yes
Inactive,Enhancer,123,yes
Inactive,Genic,420,yes
Inactive,Dixon_TAD,36,yes
Inactive,Intergenic,552,yes
Enhancer,Enhancer,74,yes
Enhancer,Genic,497,yes
Enhancer,Dixon_TAD,36,yes
Enhancer,Intergenic,443,yes
Genic,Genic,1097,yes
Genic,Dixon_TAD,198,yes
Genic,Intergenic,2068,yes
Dixon_TAD,Dixon_TAD,4,yes
Dixon_TAD,Intergenic,176,yes
Intergenic,Intergenic,1128,yes
Active,Active,260,yes
Active,Inactive,182,yes
Active,Enhancer,316,yes
Active,Genic,743,yes
Active,Dixon_TAD,94,yes
Active,Intergenic,1038,yes
Inactive,Inactive,62,yes
Inactive,Enhancer,107,yes
Inactive,Genic,367,yes
Inactive,Dixon_TAD,44,yes
Inactive,Intergenic,466,yes
Enhancer,Enhancer,84,yes
Enhancer,Genic,579,yes
Enhancer,Dixon_TAD,57,yes
Enhancer,Intergenic,508,yes
Genic,Genic,1022,yes
Genic,Dixon_TAD,209,yes
Genic,Intergenic,1993,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,188,yes
Intergenic,Intergenic,1144,yes
Active,Active,269,yes
Active,Inactive,218,yes
Active,Enhancer,276,yes
Active,Genic,728,yes
Active,Dixon_TAD,92,yes
Active,Intergenic,950,yes
Inactive,Inactive,39,yes
Inactive,Enhancer,107,yes
Inactive,Genic,354,yes
Inactive,Dixon_TAD,40,yes
Inactive,Intergenic,408,yes
Enhancer,Enhancer,65,yes
Enhancer,Genic,486,yes
Enhancer,Dixon_TAD,50,yes
Enhancer,Intergenic,481,yes
Genic,Genic,922,yes
Genic,Dixon_TAD,179,yes
Genic,Intergenic,1836,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,207,yes
Intergenic,Intergenic,1369,yes
Active,Active,275,yes
Active,Inactive,273,yes
Active,Enhancer,296,yes
Active,Genic,801,yes
Active,Dixon_TAD,112,yes
Active,Intergenic,1114,yes
Inactive,Inactive,71,yes
Inactive,Enhancer,131,yes
Inactive,Genic,418,yes
Inactive,Dixon_TAD,41,yes
Inactive,Intergenic,447,yes
Enhancer,Enhancer,89,yes
Enhancer,Genic,552,yes
Enhancer,Dixon_TAD,70,yes
Enhancer,Intergenic,600,yes
Genic,Genic,997,yes
Genic,Dixon_TAD,196,yes
Genic,Intergenic,1993,yes
Dixon_TAD,Dixon_TAD,20,yes
Dixon_TAD,Intergenic,217,yes
Intergenic,Intergenic,1052,yes
