class1,class2,count,permuted
Inactive,Dixon_TAD,37,yes
Inactive,Intergenic,396,yes
Enhancer,Enhancer,73,yes
Enhancer,Genic,525,yes
Enhancer,Dixon_TAD,64,yes
Enhancer,Intergenic,476,yes
Genic,Genic,1092,yes
Genic,Dixon_TAD,250,yes
Genic,Intergenic,1923,yes
Dixon_TAD,Dixon_TAD,19,yes
Dixon_TAD,Intergenic,247,yes
Intergenic,Intergenic,1078,yes
Active,Active,357,yes
Active,Inactive,220,yes
Active,Enhancer,371,yes
Active,Genic,860,yes
Active,Dixon_TAD,104,yes
Active,Intergenic,1135,yes
Inactive,Inactive,79,yes
Inactive,Enhancer,137,yes
Inactive,Genic,386,yes
Inactive,Dixon_TAD,40,yes
Inactive,Intergenic,415,yes
Enhancer,Enhancer,92,yes
Enhancer,Genic,610,yes
Enhancer,Dixon_TAD,47,yes
Enhancer,Intergenic,549,yes
Genic,Genic,1063,yes
Genic,Dixon_TAD,180,yes
Genic,Intergenic,1896,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,167,yes
Intergenic,Intergenic,1157,yes
Active,Active,331,yes
Active,Inactive,217,yes
Active,Enhancer,317,yes
Active,Genic,818,yes
Active,Dixon_TAD,106,yes
Active,Intergenic,1058,yes
Inactive,Inactive,67,yes
Inactive,Enhancer,107,yes
Inactive,Genic,366,yes
Inactive,Dixon_TAD,40,yes
Inactive,Intergenic,438,yes
Enhancer,Enhancer,83,yes
Enhancer,Genic,555,yes
Enhancer,Dixon_TAD,60,yes
Enhancer,Intergenic,633,yes
Genic,Genic,1035,yes
Genic,Dixon_TAD,177,yes
Genic,Intergenic,1972,yes
Dixon_TAD,Dixon_TAD,6,yes
Dixon_TAD,Intergenic,186,yes
Intergenic,Intergenic,971,yes
Active,Active,293,yes
Active,Inactive,211,yes
Active,Enhancer,276,yes
Active,Genic,738,yes
Active,Dixon_TAD,133,yes
Active,Intergenic,1067,yes
Inactive,Inactive,38,yes
Inactive,Enhancer,140,yes
Inactive,Genic,360,yes
Inactive,Dixon_TAD,68,yes
Inactive,Intergenic,524,yes
Enhancer,Enhancer,91,yes
Enhancer,Genic,537,yes
Enhancer,Dixon_TAD,58,yes
Enhancer,Intergenic,522,yes
Genic,Genic,951,yes
Genic,Dixon_TAD,249,yes
Genic,Intergenic,1983,yes
Dixon_TAD,Dixon_TAD,16,yes
Dixon_TAD,Intergenic,204,yes
Intergenic,Intergenic,1181,yes
Active,Active,332,yes
Active,Inactive,236,yes
Active,Enhancer,304,yes
Active,Genic,825,yes
Active,Dixon_TAD,110,yes
Active,Intergenic,800,yes
Inactive,Inactive,96,yes
Inactive,Enhancer,117,yes
Inactive,Genic,476,yes
Inactive,Dixon_TAD,41,yes
Inactive,Intergenic,437,yes
Enhancer,Enhancer,92,yes
Enhancer,Genic,581,yes
Enhancer,Dixon_TAD,55,yes
Enhancer,Intergenic,492,yes
Genic,Genic,1138,yes
Genic,Dixon_TAD,206,yes
Genic,Intergenic,1764,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,184,yes
Intergenic,Intergenic,1202,yes
Active,Active,245,yes
Active,Inactive,224,yes
Active,Enhancer,276,yes
Active,Genic,723,yes
Active,Dixon_TAD,96,yes
Active,Intergenic,1061,yes
Inactive,Inactive,51,yes
Inactive,Enhancer,125,yes
Inactive,Genic,354,yes
Inactive,Dixon_TAD,52,yes
Inactive,Intergenic,486,yes
Enhancer,Enhancer,99,yes
Enhancer,Genic,541,yes
Enhancer,Dixon_TAD,58,yes
Enhancer,Intergenic,614,yes
Genic,Genic,889,yes
Genic,Dixon_TAD,195,yes
Genic,Intergenic,1985,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,229,yes
Intergenic,Intergenic,1192,yes
Active,Active,271,yes
Active,Inactive,228,yes
Active,Enhancer,271,yes
Active,Genic,689,yes
Active,Dixon_TAD,90,yes
Active,Intergenic,1019,yes
Inactive,Inactive,71,yes
Inactive,Enhancer,137,yes
Inactive,Genic,402,yes
Inactive,Dixon_TAD,30,yes
Inactive,Intergenic,468,yes
Enhancer,Enhancer,82,yes
Enhancer,Genic,497,yes
Enhancer,Dixon_TAD,48,yes
Enhancer,Intergenic,650,yes
Genic,Genic,910,yes
Genic,Dixon_TAD,162,yes
Genic,Intergenic,1943,yes
Dixon_TAD,Dixon_TAD,4,yes
Dixon_TAD,Intergenic,158,yes
Intergenic,Intergenic,1220,yes
Active,Active,336,yes
Active,Inactive,260,yes
Active,Enhancer,382,yes
Active,Genic,918,yes
Active,Dixon_TAD,111,yes
Active,Intergenic,1036,yes
Inactive,Inactive,65,yes
Inactive,Enhancer,130,yes
Inactive,Genic,481,yes
Inactive,Dixon_TAD,44,yes
Inactive,Intergenic,433,yes
Enhancer,Enhancer,104,yes
Enhancer,Genic,652,yes
Enhancer,Dixon_TAD,68,yes
Enhancer,Intergenic,587,yes
Genic,Genic,1223,yes
Genic,Dixon_TAD,208,yes
Genic,Intergenic,1926,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,208,yes
Intergenic,Intergenic,965,yes
Active,Active,259,yes
Active,Inactive,224,yes
Active,Enhancer,250,yes
Active,Genic,714,yes
Active,Dixon_TAD,107,yes
Active,Intergenic,1024,yes
Inactive,Inactive,54,yes
Inactive,Enhancer,112,yes
Inactive,Genic,410,yes
Inactive,Dixon_TAD,30,yes
Inactive,Intergenic,484,yes
Enhancer,Enhancer,72,yes
Enhancer,Genic,479,yes
Enhancer,Dixon_TAD,45,yes
Enhancer,Intergenic,519,yes
Genic,Genic,976,yes
Genic,Dixon_TAD,185,yes
Genic,Intergenic,2002,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,217,yes
Intergenic,Intergenic,1186,yes
Active,Active,243,yes
Active,Inactive,308,yes
Active,Enhancer,234,yes
Active,Genic,741,yes
Active,Dixon_TAD,104,yes
Active,Intergenic,817,yes
Inactive,Inactive,68,yes
Inactive,Enhancer,159,yes
Inactive,Genic,516,yes
Inactive,Dixon_TAD,82,yes
Inactive,Intergenic,594,yes
Enhancer,Enhancer,67,yes
Enhancer,Genic,491,yes
Enhancer,Dixon_TAD,48,yes
Enhancer,Intergenic,502,yes
Genic,Genic,1002,yes
Genic,Dixon_TAD,222,yes
Genic,Intergenic,1861,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,216,yes
Intergenic,Intergenic,1234,yes
Active,Active,379,yes
Active,Inactive,223,yes
Active,Enhancer,359,yes
Active,Genic,933,yes
Active,Dixon_TAD,155,yes
Active,Intergenic,1111,yes
Inactive,Inactive,57,yes
Inactive,Enhancer,116,yes
Inactive,Genic,366,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,418,yes
Enhancer,Enhancer,81,yes
Enhancer,Genic,594,yes
Enhancer,Dixon_TAD,71,yes
Enhancer,Intergenic,505,yes
Genic,Genic,1127,yes
Genic,Dixon_TAD,262,yes
Genic,Intergenic,1964,yes
Dixon_TAD,Dixon_TAD,6,yes
Dixon_TAD,Intergenic,229,yes
Intergenic,Intergenic,1101,yes
Active,Active,368,yes
Active,Inactive,290,yes
Active,Enhancer,304,yes
Active,Genic,849,yes
Active,Dixon_TAD,103,yes
Active,Intergenic,1186,yes
Inactive,Inactive,50,yes
Inactive,Enhancer,125,yes
Inactive,Genic,436,yes
Inactive,Dixon_TAD,38,yes
Inactive,Intergenic,438,yes
Enhancer,Enhancer,79,yes
Enhancer,Genic,507,yes
Enhancer,Dixon_TAD,45,yes
Enhancer,Intergenic,555,yes
Genic,Genic,1042,yes
Genic,Dixon_TAD,163,yes
Genic,Intergenic,2076,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,153,yes
Intergenic,Intergenic,1084,yes
Active,Active,567,yes
Active,Inactive,194,yes
Active,Enhancer,399,yes
Active,Genic,1034,yes
Active,Dixon_TAD,129,yes
Active,Intergenic,971,yes
Inactive,Inactive,43,yes
Inactive,Enhancer,81,yes
Inactive,Genic,329,yes
Inactive,Dixon_TAD,37,yes
Inactive,Intergenic,422,yes
Enhancer,Enhancer,85,yes
Enhancer,Genic,617,yes
Enhancer,Dixon_TAD,62,yes
Enhancer,Intergenic,500,yes
Genic,Genic,1244,yes
Genic,Dixon_TAD,217,yes
Genic,Intergenic,1876,yes
Dixon_TAD,Dixon_TAD,6,yes
Dixon_TAD,Intergenic,182,yes
Intergenic,Intergenic,1046,yes
Active,Active,243,yes
Active,Inactive,216,yes
Active,Enhancer,257,yes
Active,Genic,739,yes
Active,Dixon_TAD,77,yes
Active,Intergenic,1077,yes
Inactive,Inactive,44,yes
Inactive,Enhancer,100,yes
Inactive,Genic,363,yes
Inactive,Dixon_TAD,30,yes
Inactive,Intergenic,345,yes
Enhancer,Enhancer,75,yes
Enhancer,Genic,497,yes
Enhancer,Dixon_TAD,62,yes
Enhancer,Intergenic,533,yes
Genic,Genic,962,yes
Genic,Dixon_TAD,165,yes
Genic,Intergenic,1951,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,221,yes
Intergenic,Intergenic,1158,yes
