class1,class2,count,permuted
Active,Dixon_TAD,116,yes
Active,Intergenic,915,yes
Inactive,Inactive,61,yes
Inactive,Enhancer,146,yes
Inactive,Genic,401,yes
Inactive,Dixon_TAD,44,yes
Inactive,Intergenic,415,yes
Enhancer,Enhancer,96,yes
Enhancer,Genic,703,yes
Enhancer,Dixon_TAD,81,yes
Enhancer,Intergenic,588,yes
Genic,Genic,1197,yes
Genic,Dixon_TAD,203,yes
Genic,Intergenic,1812,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,175,yes
Intergenic,Intergenic,983,yes
Active,Active,337,yes
Active,Inactive,252,yes
Active,Enhancer,315,yes
Active,Genic,839,yes
Active,Dixon_TAD,118,yes
Active,Intergenic,1066,yes
Inactive,Inactive,66,yes
Inactive,Enhancer,90,yes
Inactive,Genic,402,yes
Inactive,Dixon_TAD,55,yes
Inactive,Intergenic,406,yes
Enhancer,Enhancer,85,yes
Enhancer,Genic,534,yes
Enhancer,Dixon_TAD,42,yes
Enhancer,Intergenic,521,yes
Genic,Genic,1084,yes
Genic,Dixon_TAD,232,yes
Genic,Intergenic,1944,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,232,yes
Intergenic,Intergenic,1148,yes
Active,Active,211,yes
Active,Inactive,190,yes
Active,Enhancer,261,yes
Active,Genic,599,yes
Active,Dixon_TAD,81,yes
Active,Intergenic,1020,yes
Inactive,Inactive,52,yes
Inactive,Enhancer,112,yes
Inactive,Genic,340,yes
Inactive,Dixon_TAD,45,yes
Inactive,Intergenic,408,yes
Enhancer,Enhancer,88,yes
Enhancer,Genic,484,yes
Enhancer,Dixon_TAD,47,yes
Enhancer,Intergenic,541,yes
Genic,Genic,841,yes
Genic,Dixon_TAD,161,yes
Genic,Intergenic,1936,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,216,yes
Intergenic,Intergenic,1365,yes
Active,Active,464,yes
Active,Inactive,311,yes
Active,Enhancer,409,yes
Active,Genic,1000,yes
Active,Dixon_TAD,135,yes
Active,Intergenic,1186,yes
Inactive,Inactive,53,yes
Inactive,Enhancer,131,yes
Inactive,Genic,436,yes
Inactive,Dixon_TAD,46,yes
Inactive,Intergenic,385,yes
Enhancer,Enhancer,111,yes
Enhancer,Genic,666,yes
Enhancer,Dixon_TAD,73,yes
Enhancer,Intergenic,581,yes
Genic,Genic,1158,yes
Genic,Dixon_TAD,218,yes
Genic,Intergenic,1964,yes
Dixon_TAD,Dixon_TAD,15,yes
Dixon_TAD,Intergenic,256,yes
Intergenic,Intergenic,952,yes
Active,Active,320,yes
Active,Inactive,284,yes
Active,Enhancer,339,yes
Active,Genic,787,yes
Active,Dixon_TAD,132,yes
Active,Intergenic,976,yes
Inactive,Inactive,72,yes
Inactive,Enhancer,119,yes
Inactive,Genic,425,yes
Inactive,Dixon_TAD,52,yes
Inactive,Intergenic,416,yes
Enhancer,Enhancer,92,yes
Enhancer,Genic,587,yes
Enhancer,Dixon_TAD,80,yes
Enhancer,Intergenic,627,yes
Genic,Genic,978,yes
Genic,Dixon_TAD,220,yes
Genic,Intergenic,1775,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,227,yes
Intergenic,Intergenic,1190,yes
Active,Active,332,yes
Active,Inactive,237,yes
Active,Enhancer,290,yes
Active,Genic,868,yes
Active,Dixon_TAD,110,yes
Active,Intergenic,1058,yes
Inactive,Inactive,43,yes
Inactive,Enhancer,103,yes
Inactive,Genic,354,yes
Inactive,Dixon_TAD,30,yes
Inactive,Intergenic,349,yes
Enhancer,Enhancer,62,yes
Enhancer,Genic,519,yes
Enhancer,Dixon_TAD,55,yes
Enhancer,Intergenic,560,yes
Genic,Genic,1057,yes
Genic,Dixon_TAD,195,yes
Genic,Intergenic,1903,yes
Dixon_TAD,Dixon_TAD,4,yes
Dixon_TAD,Intergenic,193,yes
Intergenic,Intergenic,1226,yes
Active,Active,300,yes
Active,Inactive,204,yes
Active,Enhancer,346,yes
Active,Genic,790,yes
Active,Dixon_TAD,125,yes
Active,Intergenic,941,yes
Inactive,Inactive,39,yes
Inactive,Enhancer,108,yes
Inactive,Genic,334,yes
Inactive,Dixon_TAD,45,yes
Inactive,Intergenic,405,yes
Enhancer,Enhancer,110,yes
Enhancer,Genic,623,yes
Enhancer,Dixon_TAD,70,yes
Enhancer,Intergenic,604,yes
Genic,Genic,991,yes
Genic,Dixon_TAD,235,yes
Genic,Intergenic,1844,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,260,yes
Intergenic,Intergenic,1208,yes
Active,Active,359,yes
Active,Inactive,173,yes
Active,Enhancer,337,yes
Active,Genic,756,yes
Active,Dixon_TAD,103,yes
Active,Intergenic,1092,yes
Inactive,Inactive,23,yes
Inactive,Enhancer,108,yes
Inactive,Genic,274,yes
Inactive,Dixon_TAD,23,yes
Inactive,Intergenic,342,yes
Enhancer,Enhancer,99,yes
Enhancer,Genic,545,yes
Enhancer,Dixon_TAD,61,yes
Enhancer,Intergenic,555,yes
Genic,Genic,914,yes
Genic,Dixon_TAD,174,yes
Genic,Intergenic,1890,yes
Dixon_TAD,Dixon_TAD,3,yes
Dixon_TAD,Intergenic,193,yes
Intergenic,Intergenic,1349,yes
Active,Active,333,yes
Active,Inactive,180,yes
Active,Enhancer,361,yes
Active,Genic,757,yes
Active,Dixon_TAD,114,yes
Active,Intergenic,1013,yes
Inactive,Inactive,53,yes
Inactive,Enhancer,116,yes
Inactive,Genic,291,yes
Inactive,Dixon_TAD,38,yes
Inactive,Intergenic,362,yes
Enhancer,Enhancer,117,yes
Enhancer,Genic,598,yes
Enhancer,Dixon_TAD,70,yes
Enhancer,Intergenic,585,yes
Genic,Genic,902,yes
Genic,Dixon_TAD,201,yes
Genic,Intergenic,1855,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,221,yes
Intergenic,Intergenic,1237,yes
Active,Active,321,yes
Active,Inactive,256,yes
Active,Enhancer,292,yes
Active,Genic,843,yes
Active,Dixon_TAD,119,yes
Active,Intergenic,992,yes
Inactive,Inactive,100,yes
Inactive,Enhancer,122,yes
Inactive,Genic,402,yes
Inactive,Dixon_TAD,62,yes
Inactive,Intergenic,386,yes
Enhancer,Enhancer,62,yes
Enhancer,Genic,544,yes
Enhancer,Dixon_TAD,57,yes
Enhancer,Intergenic,568,yes
Genic,Genic,1036,yes
Genic,Dixon_TAD,228,yes
Genic,Intergenic,1731,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,235,yes
Intergenic,Intergenic,1305,yes
Active,Active,304,yes
Active,Inactive,230,yes
Active,Enhancer,287,yes
Active,Genic,777,yes
Active,Dixon_TAD,114,yes
Active,Intergenic,1050,yes
Inactive,Inactive,61,yes
Inactive,Enhancer,151,yes
Inactive,Genic,395,yes
Inactive,Dixon_TAD,35,yes
Inactive,Intergenic,457,yes
Enhancer,Enhancer,97,yes
Enhancer,Genic,572,yes
Enhancer,Dixon_TAD,57,yes
Enhancer,Intergenic,621,yes
Genic,Genic,993,yes
Genic,Dixon_TAD,203,yes
Genic,Intergenic,1989,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,238,yes
Intergenic,Intergenic,1114,yes
Active,Active,392,yes
Active,Inactive,244,yes
Active,Enhancer,340,yes
Active,Genic,1001,yes
Active,Dixon_TAD,107,yes
Active,Intergenic,1135,yes
Inactive,Inactive,48,yes
Inactive,Enhancer,84,yes
Inactive,Genic,392,yes
Inactive,Dixon_TAD,33,yes
Inactive,Intergenic,380,yes
Enhancer,Enhancer,81,yes
Enhancer,Genic,582,yes
Enhancer,Dixon_TAD,39,yes
Enhancer,Intergenic,517,yes
Genic,Genic,1235,yes
Genic,Dixon_TAD,183,yes
Genic,Intergenic,2005,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,178,yes
Intergenic,Intergenic,1003,yes
Active,Active,350,yes
Active,Inactive,212,yes
Active,Enhancer,285,yes
Active,Genic,861,yes
Active,Dixon_TAD,119,yes
Active,Intergenic,987,yes
Inactive,Inactive,61,yes
Inactive,Enhancer,131,yes
Inactive,Genic,415,yes
Inactive,Dixon_TAD,33,yes
Inactive,Intergenic,428,yes
Enhancer,Enhancer,78,yes
Enhancer,Genic,589,yes
Enhancer,Dixon_TAD,58,yes
Enhancer,Intergenic,526,yes
Genic,Genic,1145,yes
Genic,Dixon_TAD,212,yes
Genic,Intergenic,1891,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,231,yes
Intergenic,Intergenic,1077,yes
Active,Active,204,yes
Active,Inactive,306,yes
Active,Enhancer,243,yes
Active,Genic,773,yes
Active,Dixon_TAD,107,yes
Active,Intergenic,898,yes
Inactive,Inactive,73,yes
Inactive,Enhancer,164,yes
Inactive,Genic,485,yes
Inactive,Dixon_TAD,75,yes
Inactive,Intergenic,372,yes
Enhancer,Enhancer,76,yes
Enhancer,Genic,547,yes
Enhancer,Dixon_TAD,80,yes
Enhancer,Intergenic,530,yes
Genic,Genic,1017,yes
Genic,Dixon_TAD,244,yes
Genic,Intergenic,1820,yes
Dixon_TAD,Dixon_TAD,17,yes
Dixon_TAD,Intergenic,268,yes
Intergenic,Intergenic,1201,yes
Active,Active,297,yes
Active,Inactive,233,yes
Active,Enhancer,286,yes
Active,Genic,772,yes
Active,Dixon_TAD,101,yes
Active,Intergenic,1024,yes
Inactive,Inactive,102,yes
Inactive,Enhancer,112,yes
Inactive,Genic,383,yes
Inactive,Dixon_TAD,68,yes
Inactive,Intergenic,412,yes
Enhancer,Enhancer,75,yes
Enhancer,Genic,506,yes
Enhancer,Dixon_TAD,60,yes
Enhancer,Intergenic,521,yes
Genic,Genic,968,yes
Genic,Dixon_TAD,207,yes
Genic,Intergenic,1791,yes
Dixon_TAD,Dixon_TAD,17,yes
Dixon_TAD,Intergenic,291,yes
Intergenic,Intergenic,1328,yes
Active,Active,246,yes
Active,Inactive,237,yes
Active,Enhancer,268,yes
Active,Genic,723,yes
Active,Dixon_TAD,125,yes
Active,Intergenic,935,yes
Inactive,Inactive,71,yes
Inactive,Enhancer,108,yes
Inactive,Genic,449,yes
Inactive,Dixon_TAD,69,yes
Inactive,Intergenic,506,yes
Enhancer,Enhancer,54,yes
Enhancer,Genic,477,yes
Enhancer,Dixon_TAD,57,yes
Enhancer,Intergenic,479,yes
Genic,Genic,1006,yes
Genic,Dixon_TAD,229,yes
Genic,Intergenic,1912,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,219,yes
Intergenic,Intergenic,1168,yes
Active,Active,318,yes
Active,Inactive,286,yes
Active,Enhancer,367,yes
Active,Genic,828,yes
Active,Dixon_TAD,111,yes
Active,Intergenic,844,yes
Inactive,Inactive,62,yes
Inactive,Enhancer,155,yes
Inactive,Genic,445,yes
Inactive,Dixon_TAD,41,yes
Inactive,Intergenic,524,yes
Enhancer,Enhancer,158,yes
Enhancer,Genic,635,yes
Enhancer,Dixon_TAD,85,yes
Enhancer,Intergenic,519,yes
Genic,Genic,1047,yes
Genic,Dixon_TAD,203,yes
Genic,Intergenic,1839,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,192,yes
Intergenic,Intergenic,1144,yes
Active,Active,300,yes
Active,Inactive,217,yes
Active,Enhancer,260,yes
Active,Genic,689,yes
Active,Dixon_TAD,113,yes
Active,Intergenic,913,yes
Inactive,Inactive,56,yes
Inactive,Enhancer,99,yes
Inactive,Genic,351,yes
Inactive,Dixon_TAD,50,yes
Inactive,Intergenic,589,yes
Enhancer,Enhancer,73,yes
Enhancer,Genic,470,yes
Enhancer,Dixon_TAD,73,yes
Enhancer,Intergenic,588,yes
Genic,Genic,884,yes
Genic,Dixon_TAD,219,yes
Genic,Intergenic,2020,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,264,yes
Intergenic,Intergenic,1231,yes
Active,Active,300,yes
Active,Inactive,294,yes
Active,Enhancer,327,yes
Active,Genic,845,yes
Active,Dixon_TAD,117,yes
Active,Intergenic,1024,yes
Inactive,Inactive,81,yes
Inactive,Enhancer,134,yes
Inactive,Genic,441,yes
Inactive,Dixon_TAD,36,yes
Inactive,Intergenic,452,yes
Enhancer,Enhancer,109,yes
Enhancer,Genic,592,yes
Enhancer,Dixon_TAD,77,yes
Enhancer,Intergenic,530,yes
Genic,Genic,1030,yes
Genic,Dixon_TAD,210,yes
Genic,Intergenic,1975,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,220,yes
Intergenic,Intergenic,1090,yes
Active,Active,357,yes
Active,Inactive,202,yes
Active,Enhancer,320,yes
Active,Genic,800,yes
Active,Dixon_TAD,104,yes
Active,Intergenic,1035,yes
Inactive,Inactive,24,yes
Inactive,Enhancer,91,yes
Inactive,Genic,286,yes
Inactive,Dixon_TAD,52,yes
Inactive,Intergenic,324,yes
Enhancer,Enhancer,91,yes
Enhancer,Genic,527,yes
Enhancer,Dixon_TAD,53,yes
Enhancer,Intergenic,594,yes
Genic,Genic,924,yes
Genic,Dixon_TAD,203,yes
Genic,Intergenic,1736,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,188,yes
Intergenic,Intergenic,1398,yes
