class1,class2,count,permuted
Inactive,Intergenic,420,yes
Enhancer,Enhancer,75,yes
Enhancer,Genic,544,yes
Enhancer,Dixon_TAD,57,yes
Enhancer,Intergenic,567,yes
Genic,Genic,906,yes
Genic,Dixon_TAD,215,yes
Genic,Intergenic,1877,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,233,yes
Intergenic,Intergenic,1252,yes
Active,Active,306,yes
Active,Inactive,278,yes
Active,Enhancer,325,yes
Active,Genic,791,yes
Active,Dixon_TAD,125,yes
Active,Intergenic,1147,yes
Inactive,Inactive,86,yes
Inactive,Enhancer,161,yes
Inactive,Genic,455,yes
Inactive,Dixon_TAD,46,yes
Inactive,Intergenic,370,yes
Enhancer,Enhancer,92,yes
Enhancer,Genic,586,yes
Enhancer,Dixon_TAD,59,yes
Enhancer,Intergenic,605,yes
Genic,Genic,999,yes
Genic,Dixon_TAD,217,yes
Genic,Intergenic,1854,yes
Dixon_TAD,Dixon_TAD,19,yes
Dixon_TAD,Intergenic,285,yes
Intergenic,Intergenic,1192,yes
Active,Active,312,yes
Active,Inactive,267,yes
Active,Enhancer,342,yes
Active,Genic,821,yes
Active,Dixon_TAD,120,yes
Active,Intergenic,1180,yes
Inactive,Inactive,45,yes
Inactive,Enhancer,143,yes
Inactive,Genic,388,yes
Inactive,Dixon_TAD,51,yes
Inactive,Intergenic,426,yes
Enhancer,Enhancer,97,yes
Enhancer,Genic,592,yes
Enhancer,Dixon_TAD,77,yes
Enhancer,Intergenic,606,yes
Genic,Genic,973,yes
Genic,Dixon_TAD,215,yes
Genic,Intergenic,1945,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,213,yes
Intergenic,Intergenic,1102,yes
Active,Active,284,yes
Active,Inactive,161,yes
Active,Enhancer,231,yes
Active,Genic,653,yes
Active,Dixon_TAD,86,yes
Active,Intergenic,957,yes
Inactive,Inactive,60,yes
Inactive,Enhancer,83,yes
Inactive,Genic,302,yes
Inactive,Dixon_TAD,40,yes
Inactive,Intergenic,435,yes
Enhancer,Enhancer,81,yes
Enhancer,Genic,453,yes
Enhancer,Dixon_TAD,42,yes
Enhancer,Intergenic,522,yes
Genic,Genic,863,yes
Genic,Dixon_TAD,169,yes
Genic,Intergenic,1955,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,174,yes
Intergenic,Intergenic,1370,yes
Active,Active,406,yes
Active,Inactive,233,yes
Active,Enhancer,359,yes
Active,Genic,971,yes
Active,Dixon_TAD,112,yes
Active,Intergenic,1023,yes
Inactive,Inactive,66,yes
Inactive,Enhancer,87,yes
Inactive,Genic,417,yes
Inactive,Dixon_TAD,33,yes
Inactive,Intergenic,355,yes
Enhancer,Enhancer,82,yes
Enhancer,Genic,588,yes
Enhancer,Dixon_TAD,54,yes
Enhancer,Intergenic,468,yes
Genic,Genic,1234,yes
Genic,Dixon_TAD,203,yes
Genic,Intergenic,1958,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,165,yes
Intergenic,Intergenic,998,yes
Active,Active,234,yes
Active,Inactive,190,yes
Active,Enhancer,234,yes
Active,Genic,668,yes
Active,Dixon_TAD,98,yes
Active,Intergenic,911,yes
Inactive,Inactive,40,yes
Inactive,Enhancer,105,yes
Inactive,Genic,323,yes
Inactive,Dixon_TAD,44,yes
Inactive,Intergenic,441,yes
Enhancer,Enhancer,83,yes
Enhancer,Genic,470,yes
Enhancer,Dixon_TAD,57,yes
Enhancer,Intergenic,577,yes
Genic,Genic,888,yes
Genic,Dixon_TAD,196,yes
Genic,Intergenic,1833,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,182,yes
Intergenic,Intergenic,1352,yes
Active,Active,272,yes
Active,Inactive,410,yes
Active,Enhancer,271,yes
Active,Genic,865,yes
Active,Dixon_TAD,85,yes
Active,Intergenic,895,yes
Inactive,Inactive,139,yes
Inactive,Enhancer,188,yes
Inactive,Genic,667,yes
Inactive,Dixon_TAD,51,yes
Inactive,Intergenic,488,yes
Enhancer,Enhancer,69,yes
Enhancer,Genic,539,yes
Enhancer,Dixon_TAD,41,yes
Enhancer,Intergenic,515,yes
Genic,Genic,1184,yes
Genic,Dixon_TAD,177,yes
Genic,Intergenic,1803,yes
Dixon_TAD,Dixon_TAD,4,yes
Dixon_TAD,Intergenic,176,yes
Intergenic,Intergenic,1141,yes
Active,Active,301,yes
Active,Inactive,218,yes
Active,Enhancer,331,yes
Active,Genic,754,yes
Active,Dixon_TAD,96,yes
Active,Intergenic,926,yes
Inactive,Inactive,43,yes
Inactive,Enhancer,122,yes
Inactive,Genic,358,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,433,yes
Enhancer,Enhancer,89,yes
Enhancer,Genic,578,yes
Enhancer,Dixon_TAD,67,yes
Enhancer,Intergenic,615,yes
Genic,Genic,945,yes
Genic,Dixon_TAD,188,yes
Genic,Intergenic,1848,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,238,yes
Intergenic,Intergenic,1180,yes
Active,Active,340,yes
Active,Inactive,162,yes
Active,Enhancer,255,yes
Active,Genic,683,yes
Active,Dixon_TAD,104,yes
Active,Intergenic,1115,yes
Inactive,Inactive,38,yes
Inactive,Enhancer,82,yes
Inactive,Genic,285,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,393,yes
Enhancer,Enhancer,54,yes
Enhancer,Genic,423,yes
Enhancer,Dixon_TAD,46,yes
Enhancer,Intergenic,531,yes
Genic,Genic,845,yes
Genic,Dixon_TAD,167,yes
Genic,Intergenic,1967,yes
Dixon_TAD,Dixon_TAD,3,yes
Dixon_TAD,Intergenic,262,yes
Intergenic,Intergenic,1350,yes
Active,Active,293,yes
Active,Inactive,205,yes
Active,Enhancer,288,yes
Active,Genic,777,yes
Active,Dixon_TAD,97,yes
Active,Intergenic,909,yes
Inactive,Inactive,55,yes
Inactive,Enhancer,111,yes
Inactive,Genic,357,yes
Inactive,Dixon_TAD,38,yes
Inactive,Intergenic,408,yes
Enhancer,Enhancer,87,yes
Enhancer,Genic,502,yes
Enhancer,Dixon_TAD,58,yes
Enhancer,Intergenic,543,yes
Genic,Genic,985,yes
Genic,Dixon_TAD,184,yes
Genic,Intergenic,1711,yes
Dixon_TAD,Dixon_TAD,6,yes
Dixon_TAD,Intergenic,231,yes
Intergenic,Intergenic,1340,yes
Active,Active,380,yes
Active,Inactive,316,yes
Active,Enhancer,379,yes
Active,Genic,1027,yes
Active,Dixon_TAD,146,yes
Active,Intergenic,1107,yes
Inactive,Inactive,63,yes
Inactive,Enhancer,164,yes
Inactive,Genic,508,yes
Inactive,Dixon_TAD,62,yes
Inactive,Intergenic,457,yes
Enhancer,Enhancer,115,yes
Enhancer,Genic,691,yes
Enhancer,Dixon_TAD,73,yes
Enhancer,Intergenic,568,yes
Genic,Genic,1290,yes
Genic,Dixon_TAD,245,yes
Genic,Intergenic,2025,yes
Dixon_TAD,Dixon_TAD,20,yes
Dixon_TAD,Intergenic,208,yes
Intergenic,Intergenic,842,yes
Active,Active,334,yes
Active,Inactive,247,yes
Active,Enhancer,336,yes
Active,Genic,880,yes
Active,Dixon_TAD,151,yes
Active,Intergenic,910,yes
Inactive,Inactive,58,yes
Inactive,Enhancer,142,yes
Inactive,Genic,411,yes
Inactive,Dixon_TAD,59,yes
Inactive,Intergenic,514,yes
Enhancer,Enhancer,72,yes
Enhancer,Genic,591,yes
Enhancer,Dixon_TAD,83,yes
Enhancer,Intergenic,489,yes
Genic,Genic,1100,yes
Genic,Dixon_TAD,268,yes
Genic,Intergenic,1794,yes
Dixon_TAD,Dixon_TAD,15,yes
Dixon_TAD,Intergenic,213,yes
Intergenic,Intergenic,1169,yes
Active,Active,281,yes
Active,Inactive,282,yes
Active,Enhancer,266,yes
Active,Genic,797,yes
Active,Dixon_TAD,89,yes
Active,Intergenic,816,yes
Inactive,Inactive,65,yes
Inactive,Enhancer,141,yes
Inactive,Genic,436,yes
Inactive,Dixon_TAD,46,yes
Inactive,Intergenic,504,yes
Enhancer,Enhancer,96,yes
Enhancer,Genic,517,yes
Enhancer,Dixon_TAD,46,yes
Enhancer,Intergenic,527,yes
Genic,Genic,1008,yes
Genic,Dixon_TAD,171,yes
Genic,Intergenic,1723,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,209,yes
Intergenic,Intergenic,1346,yes
Active,Active,390,yes
Active,Inactive,195,yes
Active,Enhancer,431,yes
Active,Genic,872,yes
Active,Dixon_TAD,145,yes
Active,Intergenic,1088,yes
Inactive,Inactive,58,yes
Inactive,Enhancer,113,yes
Inactive,Genic,352,yes
Inactive,Dixon_TAD,46,yes
Inactive,Intergenic,388,yes
Enhancer,Enhancer,137,yes
Enhancer,Genic,663,yes
Enhancer,Dixon_TAD,74,yes
Enhancer,Intergenic,631,yes
Genic,Genic,1088,yes
Genic,Dixon_TAD,253,yes
Genic,Intergenic,1868,yes
Dixon_TAD,Dixon_TAD,15,yes
Dixon_TAD,Intergenic,199,yes
Intergenic,Intergenic,1082,yes
Active,Active,255,yes
Active,Inactive,116,yes
Active,Enhancer,281,yes
Active,Genic,679,yes
Active,Dixon_TAD,81,yes
Active,Intergenic,906,yes
Inactive,Inactive,42,yes
Inactive,Enhancer,100,yes
Inactive,Genic,314,yes
Inactive,Dixon_TAD,29,yes
Inactive,Intergenic,349,yes
Enhancer,Enhancer,84,yes
Enhancer,Genic,558,yes
Enhancer,Dixon_TAD,51,yes
Enhancer,Intergenic,548,yes
Genic,Genic,975,yes
Genic,Dixon_TAD,159,yes
Genic,Intergenic,1898,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,183,yes
Intergenic,Intergenic,1239,yes
Active,Active,193,yes
Active,Inactive,191,yes
Active,Enhancer,213,yes
Active,Genic,611,yes
Active,Dixon_TAD,68,yes
Active,Intergenic,968,yes
Inactive,Inactive,42,yes
Inactive,Enhancer,106,yes
Inactive,Genic,331,yes
Inactive,Dixon_TAD,43,yes
Inactive,Intergenic,451,yes
Enhancer,Enhancer,68,yes
Enhancer,Genic,453,yes
Enhancer,Dixon_TAD,55,yes
Enhancer,Intergenic,606,yes
Genic,Genic,854,yes
Genic,Dixon_TAD,167,yes
Genic,Intergenic,1962,yes
Dixon_TAD,Dixon_TAD,4,yes
Dixon_TAD,Intergenic,197,yes
Intergenic,Intergenic,1283,yes
Active,Active,431,yes
Active,Inactive,345,yes
Active,Enhancer,343,yes
Active,Genic,1103,yes
Active,Dixon_TAD,155,yes
Active,Intergenic,1022,yes
Inactive,Inactive,88,yes
Inactive,Enhancer,157,yes
Inactive,Genic,544,yes
Inactive,Dixon_TAD,62,yes
Inactive,Intergenic,419,yes
Enhancer,Enhancer,93,yes
Enhancer,Genic,626,yes
Enhancer,Dixon_TAD,77,yes
Enhancer,Intergenic,536,yes
Genic,Genic,1367,yes
Genic,Dixon_TAD,287,yes
Genic,Intergenic,1890,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,219,yes
Intergenic,Intergenic,872,yes
Active,Active,301,yes
Active,Inactive,218,yes
Active,Enhancer,331,yes
Active,Genic,754,yes
Active,Dixon_TAD,96,yes
Active,Intergenic,926,yes
Inactive,Inactive,43,yes
Inactive,Enhancer,122,yes
Inactive,Genic,358,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,433,yes
Enhancer,Enhancer,89,yes
Enhancer,Genic,578,yes
Enhancer,Dixon_TAD,67,yes
Enhancer,Intergenic,615,yes
Genic,Genic,945,yes
Genic,Dixon_TAD,188,yes
Genic,Intergenic,1848,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,238,yes
Intergenic,Intergenic,1180,yes
Active,Active,287,yes
Active,Inactive,205,yes
Active,Enhancer,238,yes
Active,Genic,784,yes
Active,Dixon_TAD,117,yes
Active,Intergenic,1034,yes
Inactive,Inactive,64,yes
Inactive,Enhancer,88,yes
Inactive,Genic,334,yes
Inactive,Dixon_TAD,42,yes
Inactive,Intergenic,436,yes
Enhancer,Enhancer,56,yes
Enhancer,Genic,455,yes
Enhancer,Dixon_TAD,59,yes
Enhancer,Intergenic,545,yes
Genic,Genic,1000,yes
Genic,Dixon_TAD,210,yes
Genic,Intergenic,2043,yes
Dixon_TAD,Dixon_TAD,13,yes
Dixon_TAD,Intergenic,170,yes
Intergenic,Intergenic,1121,yes
Active,Active,354,yes
Active,Inactive,243,yes
Active,Enhancer,318,yes
Active,Genic,881,yes
Active,Dixon_TAD,98,yes
Active,Intergenic,998,yes
Inactive,Inactive,76,yes
Inactive,Enhancer,147,yes
Inactive,Genic,429,yes
Inactive,Dixon_TAD,31,yes
Inactive,Intergenic,434,yes
Enhancer,Enhancer,77,yes
Enhancer,Genic,617,yes
Enhancer,Dixon_TAD,69,yes
Enhancer,Intergenic,549,yes
Genic,Genic,1120,yes
Genic,Dixon_TAD,183,yes
Genic,Intergenic,1894,yes
Dixon_TAD,Dixon_TAD,5,yes
Dixon_TAD,Intergenic,220,yes
Intergenic,Intergenic,979,yes
Active,Active,373,yes
Active,Inactive,239,yes
Active,Enhancer,325,yes
Active,Genic,845,yes
Active,Dixon_TAD,130,yes
Active,Intergenic,1022,yes
Inactive,Inactive,59,yes
Inactive,Enhancer,136,yes
Inactive,Genic,399,yes
Inactive,Dixon_TAD,51,yes
Inactive,Intergenic,537,yes
Enhancer,Enhancer,84,yes
Enhancer,Genic,568,yes
Enhancer,Dixon_TAD,59,yes
Enhancer,Intergenic,507,yes
Genic,Genic,1053,yes
Genic,Dixon_TAD,242,yes
Genic,Intergenic,1994,yes
Dixon_TAD,Dixon_TAD,15,yes
Dixon_TAD,Intergenic,217,yes
Intergenic,Intergenic,1109,yes
