class1,class2,count,permuted
Active,Genic,817,yes
Active,Dixon_TAD,138,yes
Active,Intergenic,956,yes
Inactive,Inactive,79,yes
Inactive,Enhancer,130,yes
Inactive,Genic,464,yes
Inactive,Dixon_TAD,65,yes
Inactive,Intergenic,541,yes
Enhancer,Enhancer,69,yes
Enhancer,Genic,490,yes
Enhancer,Dixon_TAD,57,yes
Enhancer,Intergenic,484,yes
Genic,Genic,1055,yes
Genic,Dixon_TAD,237,yes
Genic,Intergenic,1922,yes
Dixon_TAD,Dixon_TAD,12,yes
Dixon_TAD,Intergenic,261,yes
Intergenic,Intergenic,1242,yes
Active,Active,429,yes
Active,Inactive,259,yes
Active,Enhancer,478,yes
Active,Genic,1003,yes
Active,Dixon_TAD,126,yes
Active,Intergenic,1158,yes
Inactive,Inactive,72,yes
Inactive,Enhancer,150,yes
Inactive,Genic,417,yes
Inactive,Dixon_TAD,35,yes
Inactive,Intergenic,373,yes
Enhancer,Enhancer,133,yes
Enhancer,Genic,795,yes
Enhancer,Dixon_TAD,84,yes
Enhancer,Intergenic,631,yes
Genic,Genic,1215,yes
Genic,Dixon_TAD,204,yes
Genic,Intergenic,1986,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,186,yes
Intergenic,Intergenic,927,yes
Active,Active,456,yes
Active,Inactive,259,yes
Active,Enhancer,436,yes
Active,Genic,974,yes
Active,Dixon_TAD,100,yes
Active,Intergenic,1052,yes
Inactive,Inactive,76,yes
Inactive,Enhancer,107,yes
Inactive,Genic,452,yes
Inactive,Dixon_TAD,47,yes
Inactive,Intergenic,397,yes
Enhancer,Enhancer,127,yes
Enhancer,Genic,686,yes
Enhancer,Dixon_TAD,51,yes
Enhancer,Intergenic,558,yes
Genic,Genic,1242,yes
Genic,Dixon_TAD,187,yes
Genic,Intergenic,1890,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,178,yes
Intergenic,Intergenic,925,yes
Active,Active,407,yes
Active,Inactive,210,yes
Active,Enhancer,318,yes
Active,Genic,861,yes
Active,Dixon_TAD,116,yes
Active,Intergenic,1062,yes
Inactive,Inactive,59,yes
Inactive,Enhancer,90,yes
Inactive,Genic,325,yes
Inactive,Dixon_TAD,40,yes
Inactive,Intergenic,380,yes
Enhancer,Enhancer,78,yes
Enhancer,Genic,526,yes
Enhancer,Dixon_TAD,49,yes
Enhancer,Intergenic,618,yes
Genic,Genic,1057,yes
Genic,Dixon_TAD,200,yes
Genic,Intergenic,1934,yes
Dixon_TAD,Dixon_TAD,4,yes
Dixon_TAD,Intergenic,219,yes
Intergenic,Intergenic,1073,yes
Active,Active,326,yes
Active,Inactive,198,yes
Active,Enhancer,256,yes
Active,Genic,790,yes
Active,Dixon_TAD,115,yes
Active,Intergenic,974,yes
Inactive,Inactive,45,yes
Inactive,Enhancer,113,yes
Inactive,Genic,332,yes
Inactive,Dixon_TAD,58,yes
Inactive,Intergenic,453,yes
Enhancer,Enhancer,79,yes
Enhancer,Genic,470,yes
Enhancer,Dixon_TAD,55,yes
Enhancer,Intergenic,616,yes
Genic,Genic,993,yes
Genic,Dixon_TAD,221,yes
Genic,Intergenic,1917,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,214,yes
Intergenic,Intergenic,1196,yes
Active,Active,220,yes
Active,Inactive,219,yes
Active,Enhancer,232,yes
Active,Genic,662,yes
Active,Dixon_TAD,80,yes
Active,Intergenic,870,yes
Inactive,Inactive,84,yes
Inactive,Enhancer,130,yes
Inactive,Genic,418,yes
Inactive,Dixon_TAD,37,yes
Inactive,Intergenic,520,yes
Enhancer,Enhancer,64,yes
Enhancer,Genic,458,yes
Enhancer,Dixon_TAD,45,yes
Enhancer,Intergenic,538,yes
Genic,Genic,913,yes
Genic,Dixon_TAD,170,yes
Genic,Intergenic,1935,yes
Dixon_TAD,Dixon_TAD,5,yes
Dixon_TAD,Intergenic,189,yes
Intergenic,Intergenic,1290,yes
Active,Active,271,yes
Active,Inactive,200,yes
Active,Enhancer,302,yes
Active,Genic,684,yes
Active,Dixon_TAD,100,yes
Active,Intergenic,958,yes
Inactive,Inactive,54,yes
Inactive,Enhancer,129,yes
Inactive,Genic,334,yes
Inactive,Dixon_TAD,39,yes
Inactive,Intergenic,437,yes
Enhancer,Enhancer,102,yes
Enhancer,Genic,572,yes
Enhancer,Dixon_TAD,62,yes
Enhancer,Intergenic,675,yes
Genic,Genic,880,yes
Genic,Dixon_TAD,192,yes
Genic,Intergenic,1881,yes
Dixon_TAD,Dixon_TAD,6,yes
Dixon_TAD,Intergenic,183,yes
Intergenic,Intergenic,1187,yes
Active,Active,195,yes
Active,Inactive,191,yes
Active,Enhancer,240,yes
Active,Genic,634,yes
Active,Dixon_TAD,83,yes
Active,Intergenic,955,yes
Inactive,Inactive,66,yes
Inactive,Enhancer,108,yes
Inactive,Genic,359,yes
Inactive,Dixon_TAD,37,yes
Inactive,Intergenic,440,yes
Enhancer,Enhancer,71,yes
Enhancer,Genic,450,yes
Enhancer,Dixon_TAD,51,yes
Enhancer,Intergenic,526,yes
Genic,Genic,841,yes
Genic,Dixon_TAD,163,yes
Genic,Intergenic,1889,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,220,yes
Intergenic,Intergenic,1398,yes
Active,Active,496,yes
Active,Inactive,177,yes
Active,Enhancer,424,yes
Active,Genic,932,yes
Active,Dixon_TAD,141,yes
Active,Intergenic,1038,yes
Inactive,Inactive,45,yes
Inactive,Enhancer,86,yes
Inactive,Genic,309,yes
Inactive,Dixon_TAD,34,yes
Inactive,Intergenic,373,yes
Enhancer,Enhancer,95,yes
Enhancer,Genic,616,yes
Enhancer,Dixon_TAD,66,yes
Enhancer,Intergenic,567,yes
Genic,Genic,1151,yes
Genic,Dixon_TAD,224,yes
Genic,Intergenic,1887,yes
Dixon_TAD,Dixon_TAD,14,yes
Dixon_TAD,Intergenic,189,yes
Intergenic,Intergenic,1071,yes
Active,Active,567,yes
Active,Inactive,224,yes
Active,Enhancer,408,yes
Active,Genic,1068,yes
Active,Dixon_TAD,118,yes
Active,Intergenic,992,yes
Inactive,Inactive,46,yes
Inactive,Enhancer,77,yes
Inactive,Genic,343,yes
Inactive,Dixon_TAD,39,yes
Inactive,Intergenic,406,yes
Enhancer,Enhancer,103,yes
Enhancer,Genic,649,yes
Enhancer,Dixon_TAD,49,yes
Enhancer,Intergenic,568,yes
Genic,Genic,1262,yes
Genic,Dixon_TAD,206,yes
Genic,Intergenic,1840,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,167,yes
Intergenic,Intergenic,1052,yes
