class1,class2,count,permuted
Active,Dixon_TAD,131,yes
Active,Intergenic,928,yes
Inactive,Inactive,62,yes
Inactive,Enhancer,119,yes
Inactive,Genic,440,yes
Inactive,Dixon_TAD,55,yes
Inactive,Intergenic,418,yes
Enhancer,Enhancer,65,yes
Enhancer,Genic,470,yes
Enhancer,Dixon_TAD,55,yes
Enhancer,Intergenic,539,yes
Genic,Genic,1040,yes
Genic,Dixon_TAD,223,yes
Genic,Intergenic,1745,yes
Dixon_TAD,Dixon_TAD,16,yes
Dixon_TAD,Intergenic,251,yes
Intergenic,Intergenic,1320,yes
Active,Active,294,yes
Active,Inactive,224,yes
Active,Enhancer,280,yes
Active,Genic,741,yes
Active,Dixon_TAD,106,yes
Active,Intergenic,938,yes
Inactive,Inactive,74,yes
Inactive,Enhancer,180,yes
Inactive,Genic,411,yes
Inactive,Dixon_TAD,40,yes
Inactive,Intergenic,423,yes
Enhancer,Enhancer,77,yes
Enhancer,Genic,577,yes
Enhancer,Dixon_TAD,54,yes
Enhancer,Intergenic,656,yes
Genic,Genic,974,yes
Genic,Dixon_TAD,190,yes
Genic,Intergenic,1933,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,185,yes
Intergenic,Intergenic,1142,yes
Active,Active,348,yes
Active,Inactive,252,yes
Active,Enhancer,337,yes
Active,Genic,862,yes
Active,Dixon_TAD,151,yes
Active,Intergenic,915,yes
Inactive,Inactive,77,yes
Inactive,Enhancer,141,yes
Inactive,Genic,437,yes
Inactive,Dixon_TAD,70,yes
Inactive,Intergenic,507,yes
Enhancer,Enhancer,103,yes
Enhancer,Genic,604,yes
Enhancer,Dixon_TAD,75,yes
Enhancer,Intergenic,525,yes
Genic,Genic,1097,yes
Genic,Dixon_TAD,267,yes
Genic,Intergenic,1843,yes
Dixon_TAD,Dixon_TAD,16,yes
Dixon_TAD,Intergenic,240,yes
Intergenic,Intergenic,1115,yes
Active,Active,340,yes
Active,Inactive,185,yes
Active,Enhancer,259,yes
Active,Genic,812,yes
Active,Dixon_TAD,80,yes
Active,Intergenic,1078,yes
Inactive,Inactive,63,yes
Inactive,Enhancer,109,yes
Inactive,Genic,306,yes
Inactive,Dixon_TAD,36,yes
Inactive,Intergenic,418,yes
Enhancer,Enhancer,49,yes
Enhancer,Genic,492,yes
Enhancer,Dixon_TAD,40,yes
Enhancer,Intergenic,536,yes
Genic,Genic,1020,yes
Genic,Dixon_TAD,168,yes
Genic,Intergenic,2006,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,185,yes
Intergenic,Intergenic,1142,yes
Active,Active,267,yes
Active,Inactive,186,yes
Active,Enhancer,302,yes
Active,Genic,707,yes
Active,Dixon_TAD,137,yes
Active,Intergenic,1046,yes
Inactive,Inactive,47,yes
Inactive,Enhancer,114,yes
Inactive,Genic,340,yes
Inactive,Dixon_TAD,32,yes
Inactive,Intergenic,396,yes
Enhancer,Enhancer,93,yes
Enhancer,Genic,584,yes
Enhancer,Dixon_TAD,73,yes
Enhancer,Intergenic,630,yes
Genic,Genic,968,yes
Genic,Dixon_TAD,231,yes
Genic,Intergenic,1976,yes
Dixon_TAD,Dixon_TAD,21,yes
Dixon_TAD,Intergenic,240,yes
Intergenic,Intergenic,1131,yes
Active,Active,232,yes
Active,Inactive,195,yes
Active,Enhancer,273,yes
Active,Genic,659,yes
Active,Dixon_TAD,73,yes
Active,Intergenic,970,yes
Inactive,Inactive,58,yes
Inactive,Enhancer,98,yes
Inactive,Genic,319,yes
Inactive,Dixon_TAD,48,yes
Inactive,Intergenic,451,yes
Enhancer,Enhancer,77,yes
Enhancer,Genic,484,yes
Enhancer,Dixon_TAD,49,yes
Enhancer,Intergenic,566,yes
Genic,Genic,839,yes
Genic,Dixon_TAD,156,yes
Genic,Intergenic,2010,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,182,yes
Intergenic,Intergenic,1249,yes
Active,Active,334,yes
Active,Inactive,191,yes
Active,Enhancer,315,yes
Active,Genic,773,yes
Active,Dixon_TAD,119,yes
Active,Intergenic,1044,yes
Inactive,Inactive,34,yes
Inactive,Enhancer,80,yes
Inactive,Genic,295,yes
Inactive,Dixon_TAD,23,yes
Inactive,Intergenic,332,yes
Enhancer,Enhancer,74,yes
Enhancer,Genic,490,yes
Enhancer,Dixon_TAD,63,yes
Enhancer,Intergenic,543,yes
Genic,Genic,912,yes
Genic,Dixon_TAD,216,yes
Genic,Intergenic,1781,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,236,yes
Intergenic,Intergenic,1350,yes
Active,Active,340,yes
Active,Inactive,262,yes
Active,Enhancer,314,yes
Active,Genic,796,yes
Active,Dixon_TAD,115,yes
Active,Intergenic,1017,yes
Inactive,Inactive,34,yes
Inactive,Enhancer,135,yes
Inactive,Genic,354,yes
Inactive,Dixon_TAD,46,yes
Inactive,Intergenic,363,yes
Enhancer,Enhancer,83,yes
Enhancer,Genic,548,yes
Enhancer,Dixon_TAD,67,yes
Enhancer,Intergenic,573,yes
Genic,Genic,948,yes
Genic,Dixon_TAD,188,yes
Genic,Intergenic,1808,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,190,yes
Intergenic,Intergenic,1335,yes
Active,Active,372,yes
Active,Inactive,244,yes
Active,Enhancer,329,yes
Active,Genic,877,yes
Active,Dixon_TAD,89,yes
Active,Intergenic,1109,yes
Inactive,Inactive,50,yes
Inactive,Enhancer,87,yes
Inactive,Genic,386,yes
Inactive,Dixon_TAD,44,yes
Inactive,Intergenic,430,yes
Enhancer,Enhancer,83,yes
Enhancer,Genic,552,yes
Enhancer,Dixon_TAD,46,yes
Enhancer,Intergenic,444,yes
Genic,Genic,1068,yes
Genic,Dixon_TAD,182,yes
Genic,Intergenic,2052,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,180,yes
Intergenic,Intergenic,1060,yes
Active,Active,219,yes
Active,Inactive,172,yes
Active,Enhancer,235,yes
Active,Genic,623,yes
Active,Dixon_TAD,89,yes
Active,Intergenic,908,yes
Inactive,Inactive,30,yes
Inactive,Enhancer,125,yes
Inactive,Genic,290,yes
Inactive,Dixon_TAD,56,yes
Inactive,Intergenic,368,yes
Enhancer,Enhancer,81,yes
Enhancer,Genic,480,yes
Enhancer,Dixon_TAD,63,yes
Enhancer,Intergenic,601,yes
Genic,Genic,788,yes
Genic,Dixon_TAD,195,yes
Genic,Intergenic,1784,yes
Dixon_TAD,Dixon_TAD,9,yes
Dixon_TAD,Intergenic,258,yes
Intergenic,Intergenic,1454,yes
Active,Active,369,yes
Active,Inactive,221,yes
Active,Enhancer,290,yes
Active,Genic,861,yes
Active,Dixon_TAD,137,yes
Active,Intergenic,979,yes
Inactive,Inactive,46,yes
Inactive,Enhancer,114,yes
Inactive,Genic,394,yes
Inactive,Dixon_TAD,41,yes
Inactive,Intergenic,398,yes
Enhancer,Enhancer,77,yes
Enhancer,Genic,530,yes
Enhancer,Dixon_TAD,50,yes
Enhancer,Intergenic,496,yes
Genic,Genic,1106,yes
Genic,Dixon_TAD,219,yes
Genic,Intergenic,1890,yes
Dixon_TAD,Dixon_TAD,8,yes
Dixon_TAD,Intergenic,200,yes
Intergenic,Intergenic,1186,yes
Active,Active,289,yes
Active,Inactive,166,yes
Active,Enhancer,256,yes
Active,Genic,643,yes
Active,Dixon_TAD,95,yes
Active,Intergenic,935,yes
Inactive,Inactive,29,yes
Inactive,Enhancer,105,yes
Inactive,Genic,264,yes
Inactive,Dixon_TAD,28,yes
Inactive,Intergenic,400,yes
Enhancer,Enhancer,61,yes
Enhancer,Genic,461,yes
Enhancer,Dixon_TAD,54,yes
Enhancer,Intergenic,588,yes
Genic,Genic,796,yes
Genic,Dixon_TAD,167,yes
Genic,Intergenic,1789,yes
Dixon_TAD,Dixon_TAD,10,yes
Dixon_TAD,Intergenic,213,yes
Intergenic,Intergenic,1504,yes
Active,Active,308,yes
Active,Inactive,239,yes
Active,Enhancer,273,yes
Active,Genic,724,yes
Active,Dixon_TAD,113,yes
Active,Intergenic,976,yes
Inactive,Inactive,46,yes
Inactive,Enhancer,95,yes
Inactive,Genic,361,yes
Inactive,Dixon_TAD,53,yes
Inactive,Intergenic,491,yes
Enhancer,Enhancer,79,yes
Enhancer,Genic,470,yes
Enhancer,Dixon_TAD,63,yes
Enhancer,Intergenic,600,yes
Genic,Genic,914,yes
Genic,Dixon_TAD,213,yes
Genic,Intergenic,1939,yes
Dixon_TAD,Dixon_TAD,16,yes
Dixon_TAD,Intergenic,233,yes
Intergenic,Intergenic,1215,yes
Active,Active,342,yes
Active,Inactive,250,yes
Active,Enhancer,293,yes
Active,Genic,826,yes
Active,Dixon_TAD,119,yes
Active,Intergenic,1113,yes
Inactive,Inactive,47,yes
Inactive,Enhancer,137,yes
Inactive,Genic,391,yes
Inactive,Dixon_TAD,50,yes
Inactive,Intergenic,406,yes
Enhancer,Enhancer,87,yes
Enhancer,Genic,535,yes
Enhancer,Dixon_TAD,70,yes
Enhancer,Intergenic,660,yes
Genic,Genic,991,yes
Genic,Dixon_TAD,212,yes
Genic,Intergenic,1936,yes
Dixon_TAD,Dixon_TAD,19,yes
Dixon_TAD,Intergenic,238,yes
Intergenic,Intergenic,1220,yes
Active,Active,267,yes
Active,Inactive,258,yes
Active,Enhancer,279,yes
Active,Genic,787,yes
Active,Dixon_TAD,106,yes
Active,Intergenic,992,yes
Inactive,Inactive,63,yes
Inactive,Enhancer,137,yes
Inactive,Genic,484,yes
Inactive,Dixon_TAD,59,yes
Inactive,Intergenic,451,yes
Enhancer,Enhancer,95,yes
Enhancer,Genic,551,yes
Enhancer,Dixon_TAD,63,yes
Enhancer,Intergenic,512,yes
Genic,Genic,1086,yes
Genic,Dixon_TAD,206,yes
Genic,Intergenic,1895,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,179,yes
Intergenic,Intergenic,1151,yes
Active,Active,488,yes
Active,Inactive,208,yes
Active,Enhancer,400,yes
Active,Genic,1065,yes
Active,Dixon_TAD,193,yes
Active,Intergenic,1099,yes
Inactive,Inactive,69,yes
Inactive,Enhancer,94,yes
Inactive,Genic,378,yes
Inactive,Dixon_TAD,56,yes
Inactive,Intergenic,276,yes
Enhancer,Enhancer,92,yes
Enhancer,Genic,635,yes
Enhancer,Dixon_TAD,102,yes
Enhancer,Intergenic,513,yes
Genic,Genic,1301,yes
Genic,Dixon_TAD,308,yes
Genic,Intergenic,1848,yes
Dixon_TAD,Dixon_TAD,26,yes
Dixon_TAD,Intergenic,265,yes
Intergenic,Intergenic,990,yes
Active,Active,253,yes
Active,Inactive,182,yes
Active,Enhancer,208,yes
Active,Genic,614,yes
Active,Dixon_TAD,97,yes
Active,Intergenic,1079,yes
Inactive,Inactive,82,yes
Inactive,Enhancer,123,yes
Inactive,Genic,348,yes
Inactive,Dixon_TAD,34,yes
Inactive,Intergenic,550,yes
Enhancer,Enhancer,58,yes
Enhancer,Genic,423,yes
Enhancer,Dixon_TAD,52,yes
Enhancer,Intergenic,514,yes
Genic,Genic,834,yes
Genic,Dixon_TAD,165,yes
Genic,Intergenic,2021,yes
Dixon_TAD,Dixon_TAD,11,yes
Dixon_TAD,Intergenic,242,yes
Intergenic,Intergenic,1239,yes
Active,Active,256,yes
Active,Inactive,183,yes
Active,Enhancer,252,yes
Active,Genic,727,yes
Active,Dixon_TAD,116,yes
Active,Intergenic,886,yes
Inactive,Inactive,60,yes
Inactive,Enhancer,99,yes
Inactive,Genic,355,yes
Inactive,Dixon_TAD,36,yes
Inactive,Intergenic,373,yes
Enhancer,Enhancer,79,yes
Enhancer,Genic,508,yes
Enhancer,Dixon_TAD,60,yes
Enhancer,Intergenic,526,yes
Genic,Genic,1001,yes
Genic,Dixon_TAD,213,yes
Genic,Intergenic,1796,yes
Dixon_TAD,Dixon_TAD,7,yes
Dixon_TAD,Intergenic,220,yes
Intergenic,Intergenic,1281,yes
