chr1	9680000	9720000	chr1	9713276	9738463	28	uc007ags.2	6724
chr1	9720000	9760000	chr1	9713276	9738463	28	uc007ags.2	18463
chr1	9720000	9760000	chr1	9737728	9761337	29	uc029qmu.1	22272
chr1	9760000	9800000	chr1	9737728	9761337	29	uc029qmu.1	1337
chr1	9800000	9840000	chr1	9838477	9892649	30	uc007agy.1	1523
chr1	9840000	9880000	chr1	9838477	9892649	30	uc007agy.1	40000
chr1	9880000	9920000	chr1	9838477	9892649	30	uc007agy.1	12649
chr1	9880000	9920000	chr1	9898718	9931035	31	uc011wie.1	21282
chr1	9920000	9960000	chr1	9932105	9934199	32	uc007aha.1	2094
chr1	9920000	9960000	chr1	9932550	9932624	33	uc011wif.1	74
chr1	9920000	9960000	chr1	9898718	9931035	31	uc011wie.1	11035
chr1	9960000	10000000	chr1	9985143	9999211	34	uc007ahd.1	14068
chr1	10000000	10040000	chr1	10014911	10027979	35	uc007ahe.1	13068
chr1	10000000	10040000	chr1	10029853	10058057	36	uc007ahj.1	10147
chr1	10040000	10080000	chr1	10029853	10058057	36	uc007ahj.1	18057
chr1	10120000	10160000	chr1	10127587	10222751	38	uc007ahn.1	32413
chr1	10160000	10200000	chr1	10127587	10222751	38	uc007ahn.1	40000
chr1	10200000	10240000	chr1	10127587	10222751	38	uc007ahn.1	22751
chr1	10280000	10320000	chr1	10314807	10710024	39	uc007ahq.1	5193
chr1	10320000	10360000	chr1	10314807	10710024	39	uc007ahq.1	40000
chr1	10360000	10400000	chr1	10314807	10710024	39	uc007ahq.1	40000
chr1	10400000	10440000	chr1	10314807	10710024	39	uc007ahq.1	40000
chr1	10440000	10480000	chr1	10314807	10710024	39	uc007ahq.1	40000
chr1	10480000	10520000	chr1	10314807	10710024	39	uc007ahq.1	40000
chr1	10520000	10560000	chr1	10314807	10710024	39	uc007ahq.1	40000
chr1	10560000	10600000	chr1	10314807	10710024	39	uc007ahq.1	40000
chr1	10600000	10640000	chr1	10314807	10710024	39	uc007ahq.1	40000
chr1	10640000	10680000	chr1	10314807	10710024	39	uc007ahq.1	40000
chr1	10680000	10720000	chr1	10698467	10698496	40	uc029qmw.1	29
chr1	10680000	10720000	chr1	10314807	10710024	39	uc007ahq.1	30024
chr1	10960000	11000000	chr1	10983545	11293763	41	uc007ahs.2	16455
chr1	11000000	11040000	chr1	10983545	11293763	41	uc007ahs.2	40000
chr1	11040000	11080000	chr1	10983545	11293763	41	uc007ahs.2	40000
chr1	11080000	11120000	chr1	10983545	11293763	41	uc007ahs.2	40000
chr1	11120000	11160000	chr1	10983545	11293763	41	uc007ahs.2	40000
chr1	11160000	11200000	chr1	10983545	11293763	41	uc007ahs.2	40000
chr1	11200000	11240000	chr1	10983545	11293763	41	uc007ahs.2	40000
chr1	11240000	11280000	chr1	10983545	11293763	41	uc007ahs.2	40000
chr1	11280000	11320000	chr1	10983545	11293763	41	uc007ahs.2	13763
chr1	11400000	11440000	chr1	11404185	11591902	42	uc007ahw.2	35815
chr1	11440000	11480000	chr1	11404185	11591902	42	uc007ahw.2	40000
chr1	11480000	11520000	chr1	11404185	11591902	42	uc007ahw.2	40000
chr1	11520000	11560000	chr1	11404185	11591902	42	uc007ahw.2	40000
chr1	11560000	11600000	chr1	11404185	11591902	42	uc007ahw.2	31902
chr1	12640000	12680000	chr1	12657643	12663171	43	uc029qmx.1	5528
chr1	12680000	12720000	chr1	12682510	12850453	44	uc007aia.2	37490
chr1	12720000	12760000	chr1	12682510	12850453	44	uc007aia.2	40000
chr1	12760000	12800000	chr1	12682510	12850453	44	uc007aia.2	40000
chr1	12800000	12840000	chr1	12682510	12850453	44	uc007aia.2	40000
chr1	12840000	12880000	chr1	12682510	12850453	44	uc007aia.2	10453
chr1	12840000	12880000	chr1	12868675	12981044	45	uc007aig.1	11325
chr1	12880000	12920000	chr1	12868675	12981044	45	uc007aig.1	40000
chr1	12920000	12960000	chr1	12868675	12981044	45	uc007aig.1	40000
chr1	12960000	13000000	chr1	12868675	12981044	45	uc007aig.1	21044
chr1	13080000	13120000	chr1	13103508	13117244	46	uc007aik.1	13736
chr1	13120000	13160000	chr1	13129239	13364164	47	uc007aim.1	30761
chr1	13160000	13200000	chr1	13129239	13364164	47	uc007aim.1	40000
chr1	13200000	13240000	chr1	13129239	13364164	47	uc007aim.1	40000
chr1	13240000	13280000	chr1	13129239	13364164	47	uc007aim.1	40000
chr1	13280000	13320000	chr1	13129239	13364164	47	uc007aim.1	40000
chr1	13320000	13360000	chr1	13129239	13364164	47	uc007aim.1	40000
chr1	13360000	13400000	chr1	13129239	13364164	47	uc007aim.1	4164
chr1	13520000	13560000	chr1	13554782	13579945	49	uc007ait.1	5218
chr1	13560000	13600000	chr1	13554782	13579945	49	uc007ait.1	19945
chr1	13600000	13640000	chr1	13615980	13650590	50	uc007aiu.2	24020
chr1	13640000	13680000	chr1	13658851	13691804	51	uc007aiv.1	21149
chr1	13640000	13680000	chr1	13615980	13650590	50	uc007aiu.2	10590
chr1	13680000	13720000	chr1	13658851	13691804	51	uc007aiv.1	11804
chr1	13760000	13800000	chr1	13775765	13777010	52	uc011wil.1	1245
chr1	14120000	14160000	chr1	14159038	14300280	53	uc007aix.1	962
chr1	14160000	14200000	chr1	14159038	14300280	53	uc007aix.1	40000
chr1	14200000	14240000	chr1	14159038	14300280	53	uc007aix.1	40000
chr1	14240000	14280000	chr1	14159038	14300280	53	uc007aix.1	40000
chr1	14280000	14320000	chr1	14159038	14300280	53	uc007aix.1	20280
chr1	14720000	14760000	chr1	14743426	14746047	54	uc007aja.2	2621
chr1	14840000	14880000	chr1	14862728	14908943	56	uc007ajc.1	17272
chr1	14880000	14920000	chr1	14862728	14908943	56	uc007ajc.1	28943
chr1	15280000	15320000	chr1	15302532	15704295	57	uc007aje.1	17468
chr1	15320000	15360000	chr1	15302532	15704295	57	uc007aje.1	40000
chr1	15360000	15400000	chr1	15302532	15704295	57	uc007aje.1	40000
chr1	15400000	15440000	chr1	15302532	15704295	57	uc007aje.1	40000
chr1	15440000	15480000	chr1	15302532	15704295	57	uc007aje.1	40000
chr1	15480000	15520000	chr1	15302532	15704295	57	uc007aje.1	40000
chr1	15520000	15560000	chr1	15302532	15704295	57	uc007aje.1	40000
chr1	15560000	15600000	chr1	15302532	15704295	57	uc007aje.1	40000
chr1	15600000	15640000	chr1	15302532	15704295	57	uc007aje.1	40000
chr1	15640000	15680000	chr1	15302532	15704295	57	uc007aje.1	40000
chr1	15680000	15720000	chr1	15302532	15704295	57	uc007aje.1	24295
chr1	15760000	15800000	chr1	15795738	15833510	58	uc007ajh.1	4262
chr1	15800000	15840000	chr1	15795738	15833510	58	uc007ajh.1	33510
chr1	15840000	15880000	chr1	15843942	15882803	59	uc007ajj.1	36058
chr1	15880000	15920000	chr1	15843942	15882803	59	uc007ajj.1	2803
chr1	16040000	16080000	chr1	16056059	16083122	60	uc029qmz.1	23941
chr1	16080000	16120000	chr1	16091376	16094514	61	uc007ajl.3	3138
chr1	16080000	16120000	chr1	16056059	16083122	60	uc029qmz.1	3122
chr1	16080000	16120000	chr1	16095962	16122631	62	uc007ajm.1	24038
chr1	16120000	16160000	chr1	16095962	16122631	62	uc007ajm.1	2631
chr1	16320000	16360000	chr1	16334278	16509383	63	uc007ajq.2	25722
chr1	16360000	16400000	chr1	16334278	16509383	63	uc007ajq.2	40000
chr1	16400000	16440000	chr1	16334278	16509383	63	uc007ajq.2	40000
chr1	16440000	16480000	chr1	16334278	16509383	63	uc007ajq.2	40000
chr1	16480000	16520000	chr1	16334278	16509383	63	uc007ajq.2	29383
chr1	16520000	16560000	chr1	16559486	16609367	64	uc007ajt.1	514
chr1	16560000	16600000	chr1	16559486	16609367	64	uc007ajt.1	40000
chr1	16600000	16640000	chr1	16559486	16609367	64	uc007ajt.1	9367
chr1	16600000	16640000	chr1	16632845	16646946	65	uc007ajv.1	7155
chr1	16640000	16680000	chr1	16647632	16652359	66	uc029qna.1	4727
chr1	16640000	16680000	chr1	16655271	16668356	67	uc007ajx.1	13085
chr1	16640000	16680000	chr1	16678536	16699686	68	uc007ajz.2	1464
chr1	16640000	16680000	chr1	16632845	16646946	65	uc007ajv.1	6946
chr1	16680000	16720000	chr1	16678536	16699686	68	uc007ajz.2	19686
chr1	16960000	17000000	chr1	16985020	17087970	69	uc007aka.2	14980
chr1	17000000	17040000	chr1	16985020	17087970	69	uc007aka.2	40000
chr1	17040000	17080000	chr1	16985020	17087970	69	uc007aka.2	40000
chr1	17080000	17120000	chr1	16985020	17087970	69	uc007aka.2	7970
chr1	17120000	17160000	chr1	17135453	17148825	70	uc007akb.2	13372
chr1	17560000	17600000	chr1	17591981	17621020	73	uc007ake.2	8019
chr1	17600000	17640000	chr1	17591981	17621020	73	uc007ake.2	21020
chr1	17680000	17720000	chr1	17717497	17756288	75	uc007akh.1	2503
chr1	17720000	17760000	chr1	17717497	17756288	75	uc007akh.1	36288
chr1	18080000	18120000	chr1	18105271	18135983	76	uc007akj.1	14729
chr1	18120000	18160000	chr1	18105271	18135983	76	uc007akj.1	15983
chr1	18200000	18240000	chr1	18226553	18227524	78	uc007akm.1	971
chr1	18200000	18240000	chr1	18200133	18213645	77	uc007akl.1	13512
chr1	18240000	18280000	chr1	18250604	18255219	79	uc007ako.1	4615
chr1	19080000	19120000	chr1	19093102	19156413	80	uc007akp.1	26898
chr1	19120000	19160000	chr1	19093102	19156413	80	uc007akp.1	36413
chr1	19160000	19200000	chr1	19198994	19228164	81	uc007akq.1	1006
chr1	19200000	19240000	chr1	19198994	19228164	81	uc007akq.1	28164
chr1	20040000	20080000	chr1	20047859	20608138	83	uc007akv.1	32141
chr1	20080000	20120000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20120000	20160000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20160000	20200000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20200000	20240000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20240000	20280000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20280000	20320000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20320000	20360000	chr1	20346534	20382381	84	uc029qnd.1	13466
chr1	20320000	20360000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20360000	20400000	chr1	20346534	20382381	84	uc029qnd.1	22381
chr1	20360000	20400000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20400000	20440000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20440000	20480000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20480000	20520000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20520000	20560000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20560000	20600000	chr1	20047859	20608138	83	uc007akv.1	40000
chr1	20600000	20640000	chr1	20047859	20608138	83	uc007akv.1	8138
chr1	20640000	20680000	chr1	20659962	20673039	85	uc029qne.1	13077
chr1	20720000	20760000	chr1	20720985	20724577	86	uc007aky.1	3592
chr1	20760000	20800000	chr1	20767226	20769635	88	uc007akz.2	2409
chr1	20760000	20800000	chr1	20793094	20810294	90	uc007alc.1	6906
chr1	20800000	20840000	chr1	20793094	20810294	90	uc007alc.1	10294
chr1	20840000	20880000	chr1	20878730	20880554	91	uc029qng.1	1270
chr1	20880000	20920000	chr1	20878730	20880554	91	uc029qng.1	554
chr1	20880000	20920000	chr1	20880702	20928837	92	uc007ald.1	39298
chr1	20920000	20960000	chr1	20880702	20928837	92	uc007ald.1	8837
chr1	20920000	20960000	chr1	20941706	20980922	93	uc007alf.2	18294
chr1	20960000	21000000	chr1	20991458	21069306	94	uc007alg.1	8542
chr1	20960000	21000000	chr1	20941706	20980922	93	uc007alf.2	20922
chr1	21000000	21040000	chr1	20991458	21069306	94	uc007alg.1	40000
chr1	21040000	21080000	chr1	20991458	21069306	94	uc007alg.1	29306
chr1	21200000	21240000	chr1	21208711	21220245	96	uc007ali.1	11534
chr1	21200000	21240000	chr1	21230669	21255640	97	uc007alk.1	9331
chr1	21240000	21280000	chr1	21275326	21288393	98	uc007alm.1	4674
chr1	21240000	21280000	chr1	21230669	21255640	97	uc007alk.1	15640
chr1	21280000	21320000	chr1	21275326	21288393	98	uc007alm.1	8393
chr1	21320000	21360000	chr1	21339757	21342280	99	uc007aln.1	2523
chr1	21320000	21360000	chr1	21358411	21359824	100	uc007alo.1	1413
chr1	21360000	21400000	chr1	21373636	21376465	102	uc007alp.2	2829
chr1	21360000	21400000	chr1	21388483	21952023	103	uc011wio.1	11517
chr1	21400000	21440000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21440000	21480000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21480000	21520000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21520000	21560000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21560000	21600000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21600000	21640000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21640000	21680000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21680000	21720000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21720000	21760000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21760000	21800000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21800000	21840000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21840000	21880000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21880000	21920000	chr1	21388483	21952023	103	uc011wio.1	40000
chr1	21920000	21960000	chr1	21388483	21952023	103	uc011wio.1	32023
chr1	22240000	22280000	chr1	22278502	22305924	104	uc007alr.1	1498
chr1	22280000	22320000	chr1	22278502	22305924	104	uc007alr.1	25924
chr1	22440000	22480000	chr1	22475029	22812563	105	uc029qnm.1	4971
chr1	22480000	22520000	chr1	22475029	22812563	105	uc029qnm.1	40000
chr1	22520000	22560000	chr1	22475029	22812563	105	uc029qnm.1	40000
chr1	22560000	22600000	chr1	22475029	22812563	105	uc029qnm.1	40000
chr1	22600000	22640000	chr1	22475029	22812563	105	uc029qnm.1	40000
chr1	22640000	22680000	chr1	22475029	22812563	105	uc029qnm.1	40000
chr1	22680000	22720000	chr1	22475029	22812563	105	uc029qnm.1	40000
chr1	22720000	22760000	chr1	22475029	22812563	105	uc029qnm.1	40000
chr1	22760000	22800000	chr1	22475029	22812563	105	uc029qnm.1	40000
chr1	22800000	22840000	chr1	22475029	22812563	105	uc029qnm.1	12563
chr1	23080000	23120000	chr1	23107312	23109092	106	uc007alz.1	1780
chr1	23240000	23280000	chr1	23279107	23279178	107	uc011wip.1	71
chr1	23280000	23320000	chr1	23298539	23298623	108	uc007ama.2	84
chr1	23360000	23400000	chr1	23373262	23390014	109	uc007amb.1	16752
chr1	23760000	23800000	chr1	23768764	23854697	111	uc007ame.1	31236
chr1	23800000	23840000	chr1	23768764	23854697	111	uc007ame.1	40000
chr1	23840000	23880000	chr1	23768764	23854697	111	uc007ame.1	14697
chr1	23840000	23880000	chr1	23852465	23929128	112	uc007amh.1	27535
chr1	23880000	23920000	chr1	23852465	23929128	112	uc007amh.1	40000
chr1	23920000	23960000	chr1	23852465	23929128	112	uc007amh.1	9128
chr1	24000000	24040000	chr1	24002777	24012479	113	uc007amj.2	9702
chr1	24000000	24040000	chr1	24017596	24107180	114	uc007aml.2	22404
chr1	24040000	24080000	chr1	24017596	24107180	114	uc007aml.2	40000
chr1	24080000	24120000	chr1	24017596	24107180	114	uc007aml.2	27180
chr1	24200000	24240000	chr1	24202068	24259577	115	uc007amp.2	37932
chr1	24240000	24280000	chr1	24202068	24259577	115	uc007amp.2	19577
chr1	24240000	24280000	chr1	24264521	24594276	116	uc007amq.1	15479
chr1	24280000	24320000	chr1	24264521	24594276	116	uc007amq.1	40000
chr1	24320000	24360000	chr1	24264521	24594276	116	uc007amq.1	40000
chr1	24360000	24400000	chr1	24264521	24594276	116	uc007amq.1	40000
chr1	24400000	24440000	chr1	24264521	24594276	116	uc007amq.1	40000
chr1	24440000	24480000	chr1	24264521	24594276	116	uc007amq.1	40000
chr1	24480000	24520000	chr1	24264521	24594276	116	uc007amq.1	40000
chr1	24520000	24560000	chr1	24264521	24594276	116	uc007amq.1	40000
chr1	24560000	24600000	chr1	24264521	24594276	116	uc007amq.1	34276
chr1	24680000	24720000	chr1	24685382	24823146	118	uc007amt.1	34618
chr1	24720000	24760000	chr1	24685382	24823146	118	uc007amt.1	40000
chr1	24760000	24800000	chr1	24685382	24823146	118	uc007amt.1	40000
chr1	24800000	24840000	chr1	24685382	24823146	118	uc007amt.1	23146
chr1	25120000	25160000	chr1	25124320	25886552	119	uc011wis.1	35680
chr1	25160000	25200000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25200000	25240000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25240000	25280000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25280000	25320000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25320000	25360000	chr1	25333248	25334799	120	uc029qnn.1	1551
chr1	25320000	25360000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25360000	25400000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25400000	25440000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25440000	25480000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25480000	25520000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25520000	25560000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25560000	25600000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25600000	25640000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25640000	25680000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25680000	25720000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25720000	25760000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25760000	25800000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25800000	25840000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25840000	25880000	chr1	25124320	25886552	119	uc011wis.1	40000
chr1	25880000	25920000	chr1	25124320	25886552	119	uc011wis.1	6552
chr1	26720000	26760000	chr1	26738645	26744305	122	uc007amz.2	5660
chr1	28800000	28840000	chr1	28832966	28837097	125	uc007anb.1	4131
chr1	30840000	30880000	chr1	30872159	30930717	128	uc007ang.1	7841
chr1	30880000	30920000	chr1	30872159	30930717	128	uc007ang.1	40000
chr1	30920000	30960000	chr1	30872159	30930717	128	uc007ang.1	10717
chr1	30960000	31000000	chr1	30997147	31006600	129	uc007anh.1	2853
chr1	31000000	31040000	chr1	30997147	31006600	129	uc007anh.1	6600
chr1	31200000	31240000	chr1	31233279	31261570	131	uc007ank.1	6721
chr1	31240000	31280000	chr1	31279683	31281132	132	uc007anm.1	317
chr1	31240000	31280000	chr1	31233279	31261570	131	uc007ank.1	21570
chr1	31240000	31280000	chr1	31259786	31279501	130	uc007anl.2	19715
chr1	31280000	31320000	chr1	31279683	31281132	132	uc007anm.1	1132
chr1	31320000	31360000	chr1	31321691	31324906	133	uc011wiu.1	3215
chr1	32200000	32240000	chr1	32229650	32303717	135	uc007ann.1	10350
chr1	32240000	32280000	chr1	32229650	32303717	135	uc007ann.1	40000
chr1	32280000	32320000	chr1	32229650	32303717	135	uc007ann.1	23717
chr1	32560000	32600000	chr1	32576407	32577844	136	uc011wiv.1	1437
chr1	32600000	32640000	chr1	32600390	32604138	137	uc011wiw.1	3748
chr1	33480000	33520000	chr1	33510655	33726603	138	uc007anq.1	9345
chr1	33520000	33560000	chr1	33510655	33726603	138	uc007anq.1	40000
chr1	33560000	33600000	chr1	33510655	33726603	138	uc007anq.1	40000
chr1	33600000	33640000	chr1	33510655	33726603	138	uc007anq.1	40000
chr1	33640000	33680000	chr1	33510655	33726603	138	uc007anq.1	40000
chr1	33680000	33720000	chr1	33510655	33726603	138	uc007anq.1	40000
chr1	33720000	33760000	chr1	33726668	33727557	141	uc007ant.2	889
chr1	33720000	33760000	chr1	33510655	33726603	138	uc007anq.1	6603
chr1	33760000	33800000	chr1	33776740	33799409	142	uc007anx.2	22669
chr1	33800000	33840000	chr1	33802328	33814595	143	uc007any.1	12267
chr1	33840000	33880000	chr1	33858804	33871272	144	uc007aob.1	12468
chr1	33880000	33920000	chr1	33892743	33895759	145	uc011wiy.1	3016
chr1	33880000	33920000	chr1	33908896	33964466	146	uc007aoc.1	11104
chr1	33920000	33960000	chr1	33908896	33964466	146	uc007aoc.1	40000
chr1	33960000	34000000	chr1	33908896	33964466	146	uc007aoc.1	4466
chr1	34040000	34080000	chr1	34068669	34365497	147	uc007aoi.1	11331
chr1	34080000	34120000	chr1	34068669	34365497	147	uc007aoi.1	40000
chr1	34120000	34160000	chr1	34068669	34365497	147	uc007aoi.1	40000
chr1	34160000	34200000	chr1	34068669	34365497	147	uc007aoi.1	40000
chr1	34200000	34240000	chr1	34068669	34365497	147	uc007aoi.1	40000
chr1	34240000	34280000	chr1	34068669	34365497	147	uc007aoi.1	40000
chr1	34280000	34320000	chr1	34068669	34365497	147	uc007aoi.1	40000
chr1	34320000	34360000	chr1	34068669	34365497	147	uc007aoi.1	40000
chr1	34360000	34400000	chr1	34068669	34365497	147	uc007aoi.1	5497
chr1	34480000	34520000	chr1	34489965	34490044	148	uc029qns.1	79
chr1	34480000	34520000	chr1	34493514	34496517	149	uc011wja.1	3003
chr1	34480000	34520000	chr1	34496673	34502592	150	uc007aor.2	5919
chr1	34480000	34520000	chr1	34516590	34530624	151	uc007aos.1	3410
chr1	34520000	34560000	chr1	34555274	34559907	153	uc007aov.1	4633
chr1	34520000	34560000	chr1	34516590	34530624	151	uc007aos.1	10624
chr1	34560000	34600000	chr1	34592492	34601156	154	uc007aow.1	7508
chr1	34600000	34640000	chr1	34592492	34601156	154	uc007aow.1	1156
chr1	34600000	34640000	chr1	34636537	34647789	156	uc011wjc.1	3463
chr1	34600000	34640000	chr1	34600819	34617788	155	uc011wjb.1	16969
chr1	34640000	34680000	chr1	34636537	34647789	156	uc011wjc.1	7789
chr1	34680000	34720000	chr1	34690379	34693055	164	uc011wjd.1	2676
chr1	34840000	34880000	chr1	34870062	34899895	166	uc011wje.1	9938
chr1	34840000	34880000	chr1	34858566	34869599	165	uc007api.1	11033
chr1	34880000	34920000	chr1	34870062	34899895	166	uc011wje.1	19895
chr1	34880000	34920000	chr1	34906803	34936430	167	uc007apl.1	13197
chr1	34920000	34960000	chr1	34906803	34936430	167	uc007apl.1	16430
chr1	36120000	36160000	chr1	36125244	36163291	169	uc007apn.2	34756
chr1	36160000	36200000	chr1	36125244	36163291	169	uc007apn.2	3291
chr1	36160000	36200000	chr1	36196872	36301147	170	uc007app.2	3128
chr1	36200000	36240000	chr1	36196872	36301147	170	uc007app.2	40000
chr1	36240000	36280000	chr1	36196872	36301147	170	uc007app.2	40000
chr1	36280000	36320000	chr1	36196872	36301147	170	uc007app.2	21147
chr1	36320000	36360000	chr1	36325801	36330270	171	uc007apt.1	4469
chr1	36360000	36400000	chr1	36364577	36380874	172	uc011wjh.1	16297
chr1	36360000	36400000	chr1	36392574	36426026	173	uc007aqa.1	7426
